"code","iso","country","BTO.ind.1996","BTO.ind.1997","BTO.ind.1998","BTO.ind.1999","BTO.ind.2000","BTO.ind.2001","BTO.ind.2002","BTO.ind.2003","BTO.ind.2004","BTO.ind.2005","BTO.ind.2006","BTO.ind.2007","BTO.ind.2008","BTO.ind.2009","BTO.ind.2010","BTO.ind.2011","BTO.ind.2012","BTO.ind.2013","BTO.ind.2014","BTO.ind.2015","BTO.ind.2016","BTO.ind.2017","BTO.ind.2018","BTO.ind.2019","BTO.ind.2020","BTO.ind.2021","BTO.ind.2022","BTO.ind.2023","BTO.ind.2024","BTO.ind.2025"
686,"SEN","Senegal",43.2570636393439,41.6842204665486,41.2972635404434,41.0385750041588,38.3964353731779,41.4916223880205,43.0457696630615,46.2163640196046,50.7534560483801,53.6782863752596,48.828755192699,49.0091305981308,54.2465210602292,55.8567913650655,69.5290065951649,80.9868358486742,85.2074494598602,88.7029669275113,91.4793345361652,75.1964204682776,73.574925740196,79.3508441838543,77.9480917268911,79.9240255040759,NA,NA,NA,NA,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",100,100,99.9989543123113,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",50.3404411135781,39.9993883522831,34.5745602688473,30.3827631997402,36.547471033414,45.3004300838491,49.767777547217,58.5176233795028,62.7199870696803,65.4389661986806,64.7400094275743,60.7424346012645,58.5779677585046,54.1941562854751,52.9179671917522,97.3824939019551,97.7227805573374,98.0551343035237,97.726944209188,98.6867530424172,98.6867530424172,98.6867530424172,98.6867530424172,98.6867530424172,NA,NA,NA,NA,NA,NA
702,"SGP","Singapore",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",34.50567131585,41.0671089458598,42.5122490574016,44.1312833038539,47.8759349757119,50.2835347232506,50.068393122312,53.365684665348,53.5552483764096,53.748625531456,49.0344192010857,50.0161712589589,50.851251488519,51.0017336356878,54.8707939773458,47.4994132395346,54.3316321932362,40.9473950561226,47.6872853867561,47.1785902037644,48.2170237295717,46.4248637543431,49.4291613541779,50.50934157972,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",25.9730524687099,30.263282239814,29.5312839916524,32.4399973553369,32.5365710514557,34.3155962602166,31.0921720879748,31.5344771092398,27.8526328534455,27.8161805753012,29.0562604827827,31.9450930344657,30.6834931217645,30.0985737340746,30.2915057108549,26.7585731809913,28.9027065512474,28.6436223572419,30.505322136419,31.5728951344687,31.3883498628682,29.7025180977394,35.0876684112749,39.8948911806961,NA,NA,NA,NA,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",30.2600999963995,26.8794351899383,28.4851509526867,30.7016815918583,28.7151083288822,29.14198142859,26.5991596640974,29.0100213659974,27.5697557837099,26.9678356976606,27.4494496402607,26.443802983025,29.5002052216975,32.8352240772706,34.2901957169459,29.7141678430166,33.0839220024564,40.4800416499361,35.6304660891868,27.4282292886567,23.8380300825566,27.5581716218808,29.3335906601616,27.8571484168784,NA,NA,NA,NA,NA,NA
144,"LKA","Sri Lanka",66.2567879418135,66.8715781119851,65.7578486315862,73.1998161187433,63.5628038025944,71.5236688862667,71.6835082353622,58.9386425878446,58.6397425026887,74.4284727697068,70.0195845135702,69.5703693975678,67.6838469170798,66.9602092955808,66.0286206609294,76.1220653532311,74.225621024761,73.6223002090195,64.7625080655081,70.0045014387215,65.7474977145028,69.0378249042541,70.0456677643008,67.4585528391709,NA,NA,NA,NA,NA,NA
670,"VCT","St. Vincent and the Grenadines",42.8883564006003,57.4536962623742,94.2495205617434,64.0676700704605,100,73.767378742778,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.0273771432174,99.0273771432174,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",76.1335776418063,76.7405113620043,68.7753115503103,68.7961820029371,69.5565944853917,73.8794149126098,73.9318131060472,64.0230940387991,77.8768266155794,67.092974671882,72.279832417564,79.1888379487365,80.4534060395259,69.2017391115997,62.7609827850952,96.871648364835,95.9835013268522,90.6419486446065,95.745791792594,96.5403962501267,100,100,100,100,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",100,100,91.3394825842611,84.5325548741276,77.3907975529787,72.4604687990505,68.2223441167571,72.6144045308707,79.1840279306038,84.1956401685321,90.9621360191123,100,79.9708710214101,67.7898846074847,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",14.3043507623432,17.0121515256362,15.423818495659,11.6025752235638,11.1776471644948,9.09698782469317,11.2356952600471,12.4252797536905,18.1267375710377,19.310995452659,25.6312445617065,29.2551834535692,42.623992804013,34.0536233818535,41.5080943035987,40.9775418008683,42.3672036307133,42.3079340752291,49.5876573777288,49.407253440188,47.7233586509282,47.6796657843527,41.0929372461845,45.0651630664665,NA,NA,NA,NA,NA,NA
752,"SWE","Sweden",54.469284801645,56.2881261069418,59.6047808584693,53.8170953120122,49.5074088360583,39.790561895141,40.4915252163947,53.7211507348641,45.1536221788337,56.1092830703793,42.4211822023466,52.2334548728864,52.5937154317787,50.5802105774642,41.6668406241217,38.1954351260924,50.2207402093712,41.5842290675618,45.487124049601,41.3227246765806,53.834618445354,39.4739165056345,48.3849209448683,50.8855630479898,NA,NA,NA,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",31.0754718077522,31.3701039071405,32.7845925850043,32.0026685344367,31.7640132510976,29.1263239208904,34.3329089815684,33.8947900673967,34.9777857678903,37.5617022916671,29.371130364285,33.1518046943407,37.98545383533,37.4048049334853,35.3286311176417,52.5049913691656,50.624960203125,46.8381990965824,42.0851149170407,40.8372037966961,40.5535119318663,39.6035770143844,38.805986144222,37.7034170558749,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",51.8770706988714,54.1271749666389,56.9545535030537,60.9203180647801,61.8817380766141,62.3852653391158,62.1826171184764,68.7230343081524,60.1633104716933,60.6758043569368,67.0929442380493,72.9925846505903,72.5299274311785,72.1515650781922,72.8522727443704,72.6024382210096,65.2264514509174,65.6143679210092,66.5073064489593,70.3386680168254,61.7134958731576,68.9359784760358,71.7336906641923,69.2896604227572,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",80.7378559800366,78.814260739541,76.7989208745089,81.7980852907986,82.1241323858321,83.3313118338333,82.6286157814812,84.6709479216128,88.046168152006,85.4178897971103,82.3120829154834,84.1093796585754,89.163829542703,89.7120267697671,87.3218884947423,88.2706364000507,89.2747469608113,89.0324340122807,89.3705941994627,89.3582788440483,88.7888118151793,88.7354494622208,89.6250408043282,79.0883464177173,NA,NA,NA,NA,NA,NA
764,"THA","Thailand",30.1687095410928,30.6586280692299,32.5135041617447,33.1282998223275,34.6247333670152,30.3599593849433,28.5441049645641,29.4297769101643,28.9184110023957,31.437418475096,36.0081444452679,31.3075936610556,37.3812319191137,33.8007739064739,35.1643991311499,35.3081361295139,34.6772759132062,33.7536835201991,33.9678692711792,36.471245093195,36.2100182234063,34.1596632638958,32.6485945747616,33.8080491066549,NA,NA,NA,NA,NA,NA
626,"TLS","Timor-Leste",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",55.9347950181667,62.5093826470595,55.3904540061321,51.6432771347245,49.8527750679902,57.9539692105004,54.7381370094698,57.2857516549681,57.1506556779073,70.0079370394701,72.683419307394,68.6067120279873,68.958640890964,68.1852096402148,65.8769457736171,69.6849591273657,58.151556294386,60.2841188542243,63.7740490146394,65.3006030269452,71.449250221406,68.0006529474471,65.7005061232002,66.2496464837686,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",77.3342345282981,75.4800268460621,78.018803572793,77.8565342793602,73.5966842152935,77.9507871034997,75.5003017747488,76.7048013437749,77.4511296458129,76.1084192659066,77.2876229610779,77.3177801944053,76.9901709489868,76.7714474994785,76.8057905792166,76.1785305129491,76.322584811744,75.8719308987184,70.3859852772358,77.7350084854753,79.0663003074493,78.8675103561702,79.1285798448172,78.9253391141548,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",43.5356508643759,45.9101460227798,45.1236410786954,46.7097631158627,47.7632307471294,49.6152270767856,48.822867553368,48.005867891006,49.7757563414859,51.9219196993099,53.5632159449258,54.5611638058007,58.8170842856972,57.0977575880173,57.0221289010596,55.2351631192903,52.9869183540246,51.7430233681335,54.1555576064409,54.7621154608701,54.3587245538265,54.7177025560906,56.8156450079462,55.1517500621163,NA,NA,NA,NA,NA,NA
792,"TUR","Turkiye",35.3678890419723,37.2182894008213,37.4272046979899,38.5151959989372,36.4122382740611,36.0333451824047,36.6822071918665,36.9007847857857,37.5969802823233,44.7742246358531,37.2968151624696,35.4324884714692,37.6562178314594,41.5552388378788,41.8979632128743,44.3383639939298,37.2467036601527,38.8629043280947,44.808768135582,42.4716191463866,48.7813971231731,46.1705627021798,44.7899536319251,54.538661763561,NA,NA,NA,NA,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",32.6611575551565,28.3141124335536,27.0748385458343,27.7934168678484,28.9758200108899,27.0222107734355,28.9769023433416,28.3633827001039,27.643671730707,29.7023517331871,29.6001639509749,34.1699115910282,38.6227833788075,40.5051275537475,42.5161919417868,41.7736183060808,40.5023022897199,38.9295277440406,43.2934461125745,41.0938004558943,38.4076237721933,38.2442306565571,38.7243148272361,35.2788985043029,NA,NA,NA,NA,NA,NA
784,"ARE","United Arab Emirates",64.3054511472931,66.6202578929104,67.8232011729238,69.2940568762765,69.1740799505419,71.5403213544404,69.8626621587358,71.4682295128229,71.382145935401,71.0800726449121,73.4337872338262,74.8453228041097,72.6616114384727,75.6912257024846,77.6519778380368,81.3415508846688,80.6461345354217,81.1194913284857,81.5571558508332,81.5899766273064,82.8472687489002,82.9040961958741,82.9212994405537,82.9339141497346,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",35.6525320301517,34.7524115094888,37.1246270981842,39.1917705132079,36.8288677818296,40.4072855513236,40.2927511772523,40.8522879461882,45.3017618033027,47.8959870754193,40.1353764702529,39.5981485660472,38.1068493425054,38.3801807912064,37.4140016074417,39.8237757168164,39.0678835703873,37.1822751121996,43.5212354623719,43.2582211415061,41.2116997967386,42.4015735918641,41.3372702848878,41.2412504410968,NA,NA,NA,NA,NA,NA
840,"USA","United States of America",36.1595475220542,37.3454857963341,38.6898372442171,41.4680626528326,37.2146322231819,38.2513309378442,37.9338292009159,38.6279819949584,37.3171566450001,41.4505056323915,40.3454037015348,42.7349270198079,40.697671856649,39.5534252796219,41.419232399156,42.9013742334057,44.489454021444,45.4651543594344,45.7062268580848,44.7983599105384,44.2181217664545,51.4839414894628,50.9715880423778,50.9320274728872,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",10.1897100638746,17.98279566596,15.9458223344062,21.5716495931874,24.0580351874759,18.6664786183451,16.9034199529897,14.9751406855584,16.1211827325778,18.761941200215,22.7737770311413,16.9606403261431,17.0698562849268,19.5382772370237,21.1793807244682,15.6111133311539,18.9087609914298,19.7899557619434,22.4695923312866,24.1229270937322,25.9097672778551,22.0224857813895,19.9380426975301,21.6841414341632,NA,NA,NA,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",100,100,100,100,100,100,100,100,100,99.9934299049564,100,100,100,100,99.9707290364282,99.2222843694443,100,99.6362107019848,97.2490997218648,95.7544102583457,99.9774006899553,98.670685621932,98.7874351787067,99.1770953141891,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",75.0747185477161,70.7584935600557,71.6440110458226,73.6733581029036,74.7428496666584,78.0050887058163,79.8959479621498,83.4141664742656,85.9093695628026,80.892856953055,79.8013941186132,86.1043330952301,86.822183731459,98.0886251546934,99.6886061150295,97.8796811090893,98.1764045382122,96.0035586380837,93.8208349883815,98.4669569913557,98.5233832517346,98.50544908779,98.4981809593883,98.4700613602434,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",38.8763916617495,36.0113470757649,33.9636024044787,32.2103859595564,30.790774475994,29.3624158862425,27.8598127887578,26.6459685360586,25.5285595666467,24.5546494309661,23.145441257717,22.0263678452874,20.9476571587385,19.7560849684488,18.6201116816656,19.8055817978602,18.8553895183401,18.3074913881772,17.385712408092,16.1664722935172,15.4183126063787,14.1077381852146,13.4057504740244,13.9448003996002,NA,NA,NA,NA,NA,NA
876,"WLF","Wallis and Futuna Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",40.6729633309736,40.2638210345615,36.4597735953363,37.8679361318473,34.8607773990899,36.3632022127821,40.146763772077,49.5947372357949,51.4484100295696,53.1795791880859,55.1036204363006,52.385749097075,56.5346000071253,55.4071098162366,47.598392461809,87.4000425469636,89.2299096941934,89.7943035267465,89.5340785554691,91.11272353735,90.3045429824795,89.3524170388727,89.3133002599679,89.3001230935452,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
