"code","iso","country","USD.ind.1996","USD.ind.1997","USD.ind.1998","USD.ind.1999","USD.ind.2000","USD.ind.2001","USD.ind.2002","USD.ind.2003","USD.ind.2004","USD.ind.2005","USD.ind.2006","USD.ind.2007","USD.ind.2008","USD.ind.2009","USD.ind.2010","USD.ind.2011","USD.ind.2012","USD.ind.2013","USD.ind.2014","USD.ind.2015","USD.ind.2016","USD.ind.2017","USD.ind.2018","USD.ind.2019","USD.ind.2020","USD.ind.2021","USD.ind.2022","USD.ind.2023","USD.ind.2024","USD.ind.2025"
470,"MLT","Malta",80.907587341628,81.524053956348,82.1316693843524,82.6531488827197,83.238900234563,83.7073773510444,84.2305011904149,84.3219347534809,84.51695652018,84.7094049818659,84.8833418939387,85.1764291891951,85.7295406161788,86.362520646498,87.1608623934173,88.085308904604,88.5173802163402,88.8565339562383,89.2851993257874,89.7300020116566,90.3666503010856,91.0474242347478,91.8112504852085,92.5263844520422,93.0332490055269,93.4919182972945,93.8875470247252,94.2142717860887,NA,NA
584,"MHL","Marshall Islands",25.0146865911244,25.6228585525223,25.9225569619672,26.2400815648696,21.6556213990474,27.0192434355263,27.3785099045841,27.7391426353437,27.8141005329764,28.117574170819,28.6219953424801,29.2351387565747,30.2857294991044,30.9715710662518,31.7060600537397,32.511033083912,33.2551135433514,33.9718604363272,34.5223680199947,35.0619149251555,35.5179031966408,36.4651727692634,37.1609162496099,38.1266395559435,39.1645449692603,39.9616872460241,40.7457455814574,41.7253430575937,NA,NA
478,"MRT","Mauritania",7.84821817372959,8.33557670824992,8.47275737916014,9.09000158684515,9.24336242081776,9.34921669542028,9.33590856070865,9.71228990048867,9.25765629498764,9.18801610792318,9.39053564055509,10.2031887881404,11.1872130494081,11.4820977796624,12.2978669878427,13.2360688891177,13.43836743301,14.016175943109,15.1385015456348,15.8594512668055,16.7766461014637,17.2934486099075,18.1509650025011,18.4207689786119,19.3992890412311,19.7484676080391,20.5943533445619,21.0409040013818,NA,NA
480,"MUS","Mauritius",43.9050824391116,45.3881503124557,45.9248221268899,46.5076057681653,47.0890206010066,47.9379671315619,49.2066052248264,50.4401688296791,50.7304027621252,51.1658893276205,50.5974621929246,50.9605057828492,51.3960993397335,52.2599720395973,53.5690977280232,54.5533324361427,54.9486784667479,55.7324426460853,56.7698782029742,57.1935026984903,57.4505275625708,58.145380224503,59.2051965969982,60.2739793269564,60.5291940234654,60.5544363339055,60.080943285007,60.4385449177796,NA,NA
484,"MEX","Mexico",31.0820509115316,32.4058431915689,34.1220603274826,36.0367275096451,37.4984876557805,38.5012954392347,39.5299083409628,40.5404255035967,41.8436929218823,42.6510704100848,43.9465755102305,45.1742134439217,46.7634236215034,48.2340775311289,49.3301876310127,49.9613056146127,50.2805960871968,50.7130580883371,51.7218482874548,52.345426956911,53.1785397944458,54.9783355989772,55.973142592148,56.0247789447845,56.3559259967933,57.5326640276143,58.1041255937526,57.656085528107,NA,NA
583,"FSM","Micronesia",24.0439730570254,24.7414656133326,25.2310254026185,25.7465440314423,19.2158331839876,26.8650421304301,27.3532201984969,27.8334147370687,28.2813126273148,28.6178276132377,29.289951070882,29.9409926847133,31.122041994955,31.8742222425511,32.6819955156107,33.1643399027147,33.7172431045886,34.1205255607824,34.4365510787244,34.6564977740086,34.8731635261488,35.6290290412429,35.9926413037543,36.5959345711244,37.5428414483381,37.9684064788522,37.9024004394355,38.4801917229119,NA,NA
498,"MDA","Moldova",41.1049578084909,42.1326412618141,43.0535238926935,43.5022496607228,44.3331647779001,45.2091076488876,46.4579986697718,47.5639519035391,48.9060214780503,50.3882540429605,51.9758773667964,52.7061549827978,53.0012792859102,53.1824128895402,53.8219252970252,53.9771939187662,55.2585905810918,56.2638109149875,56.9387996425425,56.8713634358363,57.3832503661194,57.1587338547929,57.2647524642269,57.7464728741445,57.9980302251168,58.0689922425762,57.9792295724515,58.2197383939636,NA,NA
492,"MCO","Monaco",96.823554071842,97.1494837196402,97.4503418588763,97.69053032759,97.9474446484434,98.125951429887,98.4787321812111,98.4923523164992,98.5934588599976,98.8026476181969,99.0784960160501,99.3529465952172,99.7080496506609,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
496,"MNG","Mongolia",30.9099693449061,32.5802778552327,33.770950417035,35.0169559614829,36.4148467721197,37.8213764256653,39.0476662835523,42.0929690194819,45.0188022092794,47.3094509595941,49.1857652821794,50.4738444825994,51.3263391831307,52.154183794336,53.0370875353638,53.8781885313481,54.9425693163861,56.3048072784793,57.8383203366932,59.7083334711511,61.2382398931749,62.2479539454759,63.7355747628485,64.9214693339711,65.3701775773132,66.4498468512903,66.6640694381596,66.5278281888864,NA,NA
499,"MNE","Montenegro",72.8125748381914,73.2607507820012,73.8556443278711,74.5033372520203,75.3630942150484,76.3548937444314,77.4186776666347,78.4013132633115,79.2532831373066,79.9639483900846,80.6352118636491,81.321438682754,81.9628857600246,82.4746871116875,83.1161985454228,83.8420454928914,84.5576640834512,85.2530969389713,85.827885905194,86.3720799720667,87.0240214322799,87.8552185077838,88.9499383813344,89.8938035191387,90.4107077039901,91.0018344080262,91.7941475499822,92.4077352552147,NA,NA
504,"MAR","Morocco",23.4343734237989,24.426008788122,25.4011309341045,26.395851632673,27.3748798848895,28.272547652442,29.163494707668,30.1238677043802,31.0354418497769,31.8799988955884,32.8224103208742,33.8563508651415,35.2517852105235,36.542797821817,37.7270989671658,39.3357404173843,41.0245082117834,42.674345134988,43.6793768619357,45.2037313045997,46.6015125063119,47.9364507817692,49.1684611436545,50.6223956516443,51.4113840804416,52.7197813365091,54.0838456321674,55.1156399531977,NA,NA
508,"MOZ","Mozambique",6.04574520744009,6.38627301496204,6.81290811540795,7.09279468521264,8.08589074791412,9.13012071869832,9.95208352804012,10.1179728645163,10.1338907071951,10.533968693236,9.98436771140877,9.92495359274838,10.0999498090271,10.8353573771224,11.975669641987,13.2027053973794,13.3772360385771,13.6877582067549,13.926971063722,14.1711349040328,14.6299833291092,15.176619858478,15.9510558614954,16.0327593504885,16.7105503925649,16.9193136420796,17.9702234548607,18.8112421316645,NA,NA
104,"MMR","Myanmar",10.5450313329027,11.4039328963523,12.2244735703972,13.237645867893,14.2370542428133,15.6403639108823,17.0375670467426,18.4691666694113,19.325562505669,20.3121540089055,21.4505002669487,22.61387483127,23.1348087617684,24.4655239168699,25.3522046748401,26.0014805043242,26.6338929014682,27.1135123308068,27.6626772457686,28.2517049876921,28.8567107089742,29.4794910244023,30.1487153816387,30.7901232672006,30.9539409367063,31.5445772372949,32.3459699285911,33.113047484239,NA,NA
516,"NAM","Namibia",15.4062114978057,15.62657942703,15.6966290684002,15.9202995216138,16.1883011067185,16.7771866598641,17.1354311181328,17.6869793518263,18.2898878118994,18.5772025849634,18.8485436087398,19.0380138753566,19.6350679943262,20.2213807768867,20.9399006339921,21.8243695351115,22.6438409763015,22.8118282026642,23.5390165052781,24.5600299082171,25.3562302313138,26.1828979013167,26.8392688616163,27.4311867749213,27.81396453956,28.2901782046462,28.2449536455221,28.7132521476259,NA,NA
520,"NRU","Nauru",28.4674350346562,28.544729878375,28.039550397663,27.8910973802708,27.8299204804531,27.8182998547799,27.9107450698525,28.2087728520581,28.2293333566648,28.1693876956702,28.3088140169543,28.3280348844535,29.4814788353138,30.0993935438349,30.8123906197951,31.770294658407,33.0026042336074,34.2427403131148,35.7438916984114,36.7425556287344,37.6202355564655,38.7518064917696,39.5183431548212,40.2581140252123,41.4368458672293,42.3528340286257,43.2798309427987,43.9814389278056,NA,NA
524,"NPL","Nepal",10.5396561218893,11.4333078295511,12.3492474748664,13.3755356554918,14.3707222147958,15.3646112813335,16.4722256908952,17.4899057985629,18.4519630245047,18.8737565462388,19.6084327247085,20.9980150503566,22.4895390490643,23.1432297795092,25.0827369633899,26.4940995727593,27.6183688478647,28.2628906473308,29.2423281999495,30.3902890323707,31.5201361211676,32.5385496444392,33.7959177957695,34.8580613958647,35.4216475866596,36.6661222837138,37.075556461655,37.7575188570015,NA,NA
528,"NLD","Netherlands",96.4816728741594,97.0916939330226,97.2548801579432,97.1860226227747,96.8296776298998,96.5951813118612,96.4300905775964,95.8748172955174,95.7168653346022,95.612179468734,95.7615498528325,96.4819325128283,97.7563874769117,99.479703090802,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",72.9152293634846,73.4290392275913,74.8124555161533,75.5032697565325,76.0380116209705,77.4424216006562,78.5336924535711,79.2720934277928,79.6092744584461,79.6560288848456,79.0081211386419,77.3908866617041,76.8355500198361,76.3196994942953,77.2559604759114,77.48634600839,77.780068962239,78.7859647139553,78.4313095843421,79.2887576292771,80.3049429107808,80.6653457110775,81.9580122373305,82.8879431164212,83.5511250014238,83.8141215725133,84.0297731519885,83.3398423546329,NA,NA
558,"NIC","Nicaragua",18.8840778909362,21.0190382517399,22.0601736590411,24.0114026239035,25.3605521586548,26.4586362407631,27.6261618015901,28.6612732424691,29.679173204257,30.6010896888476,32.0289663552127,33.3212117154387,34.5475231498884,35.7431300171592,36.896885971512,37.7568380776465,38.4966359525801,39.119605310214,39.7521217376879,40.4146392001834,41.0345820024874,41.7544936338661,42.278333721898,42.7011179901454,42.832722411413,43.1633508446866,43.3574654376635,43.6672093222992,NA,NA
562,"NER","Niger",0,0,0,0,0,0,0,0,0,0,0,0.118323453558261,1.36404744372679,2.39010182348481,3.91766453938034,5.02399224039692,6.31377203784869,6.16148653265907,6.57533220529058,7.33573960358018,7.56471474344389,7.93877039940138,8.87309156172432,9.36561869606399,9.12950388314569,9.08531502740937,9.78560949779794,9.99485282459509,NA,NA
566,"NGA","Nigeria",0,0,0.0565303237119821,0.732977059840138,1.3108500558898,2.02407460851764,2.77121478369796,3.70385733565581,4.68352408637135,5.67246887077688,6.06303699083323,6.55271984664121,7.042644542123,7.55233545897202,7.87556565143306,8.77233039920351,9.54887725503127,10.1856397373942,10.8851980333089,11.7116694100005,12.4323249366596,13.4455180252752,14.4706890474691,15.4964129766885,16.4053726970192,16.7312228333905,17.993026074391,19.2695137246729,NA,NA
570,"NIU","Niue",40.680204068106,41.5133435458698,41.7144308570683,42.1802040841246,42.7088302008956,43.3177867302017,43.937543661401,44.6512891514578,45.2426366718907,46.0376006216668,46.8770862796237,47.6911634784659,49.0421097153882,49.6568479051852,50.2232899541274,50.7755187792734,51.2625672739478,51.7914255452714,52.3340706539227,52.8482230999402,53.4863552016341,54.7061390939102,55.8665246899713,57.1575773465407,58.9995817456299,59.9095282522991,60.1704640427527,60.6338474836318,NA,NA
408,"PRK","North Korea",51.9590640238358,52.1254084813991,51.9613159712606,52.0322391437029,52.1612503770337,52.2901504643527,52.3778230890597,52.5646501962863,52.7281642759233,52.9219376618162,53.0049377601391,53.0821800573416,53.2181597477518,53.4328807940982,53.29122685425,53.175134352015,52.9289037195215,52.7368998789737,52.5665291779296,52.4785359304501,52.4181626867615,52.2779546194214,52.173875286315,52.0327593917208,51.7265642941536,50.975253330757,50.5482574274892,50.523715729855,NA,NA
807,"MKD","North Macedonia",45.371978038464,47.2477029987336,49.1148773462407,51.1156895629658,53.1300324826122,55.078773429772,57.0286483497221,58.4941781103836,59.8093036168641,60.7345955878701,61.7183054848529,62.650858203978,63.5016266144778,64.1183505211561,64.7574783243362,65.2082685867324,65.0160106737833,65.0020687709668,65.0087784328862,65.1138363806272,65.3870227485235,65.9217477466535,66.6710050200721,67.4465735116738,67.8427426034786,68.7481950283294,70.0004352850257,70.6476540342947,NA,NA
578,"NOR","Norway",87.6976981175319,88.5754668985459,89.2086436609556,89.3540997146852,89.690730336436,90.1056793587758,90.0971598428258,89.9600866186871,90.335908335312,89.4908075973076,89.4092631765626,89.1674850930574,88.6386018906201,88.7724440285924,89.4759131515425,90.2702216256904,90.8108115304828,91.5506265563564,92.1942273564604,92.6825707287918,93.5459485885238,93.8789087040633,94.1697215789431,94.4246722406549,94.6061019167766,94.4906313695158,94.6757539061798,94.5898431629762,NA,NA
512,"OMN","Oman",48.4571662251376,51.2595205108265,54.1334837638099,57.1211773242347,59.8969298334072,62.0165408288908,63.681512276272,65.2319522291685,66.6180943885549,67.7538961458438,68.6522202549279,69.2757683634113,69.9574552432589,70.7823370916251,71.5927904277906,72.2113981922356,72.7783418391997,73.3577981067989,73.7131603345625,74.1860881069182,74.4106515121898,74.7139805315691,75.086361443301,75.4355111195109,76.0632513421729,76.6104795546205,76.7248842016019,77.1286247249756,NA,NA
586,"PAK","Pakistan",11.0243822842357,11.7857044502237,12.5414021997287,13.3202271910313,14.0063816926095,14.6112481513674,14.8015841820604,14.9285592930457,14.9900404274675,14.9949721642993,15.4697511705513,15.6828224372848,15.5995750556558,15.7596584308446,16.2561807913282,16.8727127514575,17.5813065644893,18.1263013614415,18.7222095170371,19.3320551370993,20.0461373148149,20.8642287316174,21.9470475591066,23.0026338903076,24.1161663883369,25.2161773216706,26.3521682947307,27.2555959566635,NA,NA
585,"PLW","Palau",35.1488768926151,36.1901188320242,36.7243913906811,37.1338047125174,37.5082927528676,37.8944018935377,38.2934896242614,38.629510024657,38.8856934060427,39.1733599169092,39.7207161437514,40.3460774327711,41.616385913879,42.2571534901321,42.9510952025599,43.6545834761144,44.273496842402,44.5590132485781,45.0103059793414,45.449072972914,45.6791546937099,46.433511815725,47.1279112849857,48.5711533959965,49.0949947315809,49.3273503839659,49.6317148989247,49.7827764425274,NA,NA
591,"PAN","Panama",35.9323968807924,36.3596340533725,36.2577030077438,37.3792402450266,37.7214188326911,37.9992684601076,38.528854283424,38.4177827617947,38.5850856127506,38.5940982793913,39.8976866889844,39.8266930273117,40.8034170177844,40.3280669510994,41.3813932130628,42.3411203158564,42.9568088261779,43.2714753854288,43.7879730447629,45.0454774506632,44.603445022523,45.2295829716357,46.5939258781603,48.0588290064139,48.6089858963776,49.0482575678347,49.7097682803802,50.6780784684146,NA,NA
598,"PNG","Papua New Guinea",17.3731441466469,17.9054927128481,18.0814494441825,18.3449441950781,18.7165799917459,19.1380845166986,19.5034744677139,20.0599203291197,20.3650906871962,20.3935211358618,20.5022173981366,20.7200295166404,21.0482363907665,20.6754758383643,20.9146034205758,21.5498662136409,21.7610825557441,22.1638836146528,22.5586116163379,22.7814667103469,23.1154034797268,23.5139286351562,23.9852421454845,24.206375223348,24.012919360552,23.4609886621178,24.3786374668947,25.0347564884425,NA,NA
600,"PRY","Paraguay",31.2392111538133,32.1407779336129,32.8947401615905,33.5942692208089,34.2593465403492,34.9719109595828,35.5723098802,36.3460800069153,37.0782718464604,37.9042249204051,38.881985276998,39.9864284204854,41.218580181694,42.0851232036586,43.34496813681,44.7318372560189,45.9758888837975,47.1455324259951,48.4440507008513,49.4005492149432,50.1006168681375,51.0981005814596,51.9195802314951,52.6534550696637,53.0366635178855,53.3983762481423,53.8106476930855,54.4687835586593,NA,NA
604,"PER","Peru",28.8453769152006,30.1842500800992,31.6047648267728,33.2199715045977,34.6135009972195,35.8871128156591,36.9077567163494,37.816160828238,38.7208218443373,39.6315167334819,40.6275426349384,41.732592173209,42.7473572286149,43.5911553728443,44.5591172425248,45.4668664988415,46.278681063068,47.018780735739,47.7782969803538,48.5228459428898,49.1853035125519,49.7743767437774,50.4219301752375,51.2919663307461,52.2634781169166,52.8227836104976,53.2416628651191,51.2042392389813,NA,NA
608,"PHL","Philippines",26.0390198741294,27.2229287353667,28.2294980739943,28.5497287415866,29.0246445655304,29.6261847218259,30.3680685010419,31.1931552192709,32.2984264962493,32.515244366007,33.122627084538,34.0006680972991,34.6536937403051,35.0861725720398,35.7705363431635,36.47619353735,37.1813985279924,38.2855605643003,39.0021659918208,39.6366131231269,40.1007999303673,40.9147700829791,42.0623672539838,43.4362615263423,43.6077514899027,43.5403282750759,44.4915276597437,45.9129549668611,NA,NA
616,"POL","Poland",80.7584248473937,82.4971815071788,84.7335697157178,86.374390644121,87.7856157092619,88.7902452441305,90.361607617698,92.319597641517,93.6405272169786,93.6906789774226,94.0765189224061,92.4671615680865,92.0686668197189,90.9334817405256,89.3621372414784,89.1111890848767,88.5035772385636,86.9135465647259,85.8883003687947,84.896548832174,84.063253781289,82.4269644255932,82.2584307219145,82.7868570808758,83.5874989880484,82.2617940390553,81.0269486974974,82.0309155552485,NA,NA
620,"PRT","Portugal",75.2244049959181,76.3102747059394,77.2909127243678,78.744465222981,79.9810192140207,80.7062438713188,81.803001062785,82.249239805376,83.1136185361982,83.6311561653229,84.0978433861163,84.4411430885952,85.4936152012769,86.5838911907811,87.9530024186249,89.5568815821561,90.0260224707776,90.2286307474126,90.776276560449,91.2540058686777,91.7192379677685,92.1909167194749,92.7541329936578,93.1823992551027,93.8762452635522,94.5910777782077,94.9222425929083,94.4875310492245,NA,NA
634,"QAT","Qatar",62.7157940308412,63.4872499582082,64.5083329962638,65.5144439458101,66.3658852408088,67.054195800867,67.7963889039006,68.5729512296498,69.3269632931505,69.9179550139216,70.52998191515,71.1951929528598,71.9640848672318,73.0039775089165,73.9361649745699,74.9804765605068,76.0006036350074,76.9830024890251,77.7623478059592,78.5656082335249,79.1658659222264,79.7907318822159,80.4390007657951,80.9421700387535,81.2903743923263,81.4480488537207,81.5010534127582,81.7219110984311,NA,NA
178,"COG","Republic of Congo",6.57242574141966,6.56153089225448,7.21514219340362,7.43461276059783,7.74248194949763,8.33349227050687,8.47377383143886,8.69974063779836,9.15255058296881,9.13285386059125,9.61979217474656,9.91878124499843,10.3801225574631,11.0565038706547,12.0601703803283,12.9895910250166,13.8202373801851,14.8186294767496,15.8218018347502,16.696005533568,17.5406933107171,18.3680615608813,19.2330750632993,18.1234977880089,19.9118357295773,20.0171703287084,20.4598341660502,20.492568979835,NA,NA
642,"ROU","Romania",44.8520890000021,45.9719733063094,47.4105139074057,50.1197719868508,50.7989277577783,52.2248916817991,53.0738625963394,54.2906169671979,55.8339879476569,56.9591594760774,58.4711030047693,60.5319277571757,61.0208966967222,61.4534214516466,61.1274664711791,60.5688923037861,60.4370400915436,60.0972827315794,60.3902609727799,60.4531027812878,60.5819568659365,60.4489983257977,60.8615840916576,61.4998106908198,61.7574314416905,62.1776408897158,62.5445436039389,63.1672860962694,NA,NA
643,"RUS","Russia",48.0212840288306,48.8951904919305,49.1057024471927,48.6507839232208,49.3602375818043,50.621160626926,52.033706157078,53.3134226067854,54.7184617002679,55.8239781947928,57.1712086349077,58.0519479199118,59.1756418034964,60.1089634029516,60.4559968994316,61.122431242471,61.4392149088983,61.8359329576292,62.2711241549552,62.9291629685188,63.6802421217905,64.4049047421684,65.2498507022241,65.98048878473,66.5256533632639,66.7962130228754,66.305613709911,66.5088217441507,NA,NA
646,"RWA","Rwanda",0.431173720313623,0.385284046053428,0.385481199618738,0.783551304357218,1.68071022707386,2.79756732290186,3.7181999273562,4.81828353156521,5.23119396102523,6.17565202488261,7.34227869759539,8.58526369968506,9.971609354222,11.4563589504528,12.6253074602237,13.3825898407673,14.3060274837998,14.9983011821033,15.3339323518469,15.9156153297117,16.6660481123497,17.1999986098272,17.5317932904862,17.7677342990686,17.9443848913593,18.4469037715496,19.0814110440251,20.0037793136796,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",33.8919841698938,35.8463010224184,37.0051831866259,38.8131157594024,40.3919722040971,42.6127250447631,44.0186016804771,44.6584087675193,45.2522436715114,45.7195438326591,46.8145255799629,47.8444548869352,48.7297968990055,49.6339362790924,50.4746649586609,50.4630910824785,51.4365719092052,52.4361963370591,53.3585310999842,54.6764728738305,55.0837059275738,55.6886172966187,56.2935136043405,56.8185383444896,57.1649295724492,57.2874697981361,57.4532482559315,57.796372444964,NA,NA
662,"LCA","Saint Lucia",38.1318838712577,39.4903822975086,41.1210337299048,43.1163698986403,44.902533540839,46.7928208637662,48.051229141504,48.4601388857123,48.8858799584202,48.7935514089314,49.4308547683385,50.0162161792272,50.6016823262977,51.4418266715215,52.090856387076,52.4239383734393,53.1320449349311,53.4227378943577,54.1024209415894,54.897100540759,55.4735992267352,56.1026459263266,56.6640782408464,56.2882848757807,55.6012043262772,55.7624240045783,55.5375627659458,55.7085841615349,NA,NA
882,"WSM","Samoa",46.847459209858,47.3510050131906,48.2032015212666,48.7960134224322,49.739497127077,50.9244807599814,52.1359560842117,53.3276623702464,54.4310886523757,55.5464353382613,56.7262211376624,57.7976942029603,58.8885788678118,59.1304093976595,59.3267773204538,59.5767993839226,59.6913075610551,59.7527720893129,59.8645464819589,59.9958381199643,60.2022415905401,60.5624409044272,60.8261235124348,61.4918101009417,61.5347942551848,61.9101735874241,61.9350532026232,62.2528985810143,NA,NA
674,"SMR","San Marino",92.7031496892463,93.325021103999,93.8739376158096,94.393300499613,94.7984140467678,95.0449067355203,95.429690115078,95.4166913759412,95.5007215867189,95.6586083930269,95.9426354677005,96.234739676004,96.589751406363,97.0134772280412,97.4880439281382,98.0055272491674,98.1921015581833,98.3858149256381,98.5272300621901,98.5214031042097,98.6264130286612,98.8432835336021,99.1760827092694,99.5194787313275,99.8018040940504,99.8653226724254,100,100,NA,NA
678,"STP","Sao Tome and Principe",12.2341289846518,12.6469029813046,13.088471647422,13.5604793775971,14.6944582075331,15.3891873735552,16.6214514986695,17.8462100199499,19.0319958516011,15.9173727823437,18.7749693139853,21.5182017101795,21.4911369482254,23.3200258656165,24.0960307151146,25.5228093603365,26.9459376736713,27.7907712728933,28.3662084956235,29.1380492892129,30.000433223461,30.9215897296762,31.8316241642573,32.8218671511855,34.2192750629028,34.9344852127633,35.4036959603628,35.8322256716721,NA,NA
682,"SAU","Saudi Arabia",41.4890019685872,42.7768739023892,44.118601723421,45.6133112638869,47.0441310340773,48.2896212556379,49.2202056933863,50.2652191273199,51.2784453224256,52.2453987207535,53.244161759944,54.0889170620145,55.1453025263331,56.3961233661246,57.4599884134642,58.5387158450074,59.5077153462197,60.5124219687052,61.2866437233089,62.209448243047,62.9253149802251,63.7921240320284,64.6486570755206,65.3798993803201,65.9032531600133,65.7975413339756,65.7265796914625,66.1760983174242,NA,NA
686,"SEN","Senegal",4.61744145993089,5.42264999870821,5.82035905148557,6.31647079582005,7.4182443326421,6.1698271564552,6.99653643798202,8.4380538713495,7.98607503258914,8.58890374446557,10.1595948495714,11.070527398209,12.0906730311464,13.3700915269307,15.1321115782213,16.1370040882494,17.7065102962524,18.52388061507,18.565910303064,20.0007973466648,20.3792007215022,21.3289373874847,22.3820078086335,22.8715137534534,23.9578311137407,24.9251914166555,24.8424802673485,25.4464673385002,NA,NA
688,"SRB","Serbia",67.7996163278678,68.794319617377,69.9851910832044,71.0900477829365,71.8667169307462,72.5234227347395,73.1488959169575,73.2374452951994,73.5647476867874,73.8885447102894,74.0120043363441,74.0637940268783,74.1262974330348,73.7805376177479,73.837572266053,74.2784811076852,74.505759939693,74.640528772691,74.53278425089,74.4088716854682,74.4994357452503,74.7698974066256,75.3146874833264,75.7345852385447,76.0222635140339,76.5318228271218,77.4323609119939,78.2206569827613,NA,NA
690,"SYC","Seychelles",42.1645524180327,43.0151349704151,43.7937757915003,44.2501424991215,44.9470363286754,45.5985567303648,46.0940179301132,46.5731314397982,46.9099705241064,47.2398485971451,47.5910781274276,45.2338278653549,48.4945223908083,48.9723693532915,49.3905561631853,50.080512003289,50.6857552189645,51.3795487481482,52.1320504798704,52.9346852898986,53.7401142464457,54.3788902732203,55.3904777993884,56.6049246908108,57.1403849957494,57.7856218293314,58.1299421871752,58.5057718575479,NA,NA
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,1.37142450520435,1.99103858808937,2.91442346566078,3.53814978239973,4.63321382927238,5.46225752673955,6.27418454383884,6.92005303418429,7.34020723938015,8.11512102276193,8.57607645094795,9.33363594708113,9.34565668798403,10.1012977713152,10.6065000532667,NA,NA
702,"SGP","Singapore",82.9163202035466,84.4497929929224,84.5970637720053,86.8059487958327,87.6377170501624,89.0718873501907,90.4513358155529,90.8926394986787,91.3881696739593,91.4494829162258,91.1271125459911,91.4299602059595,92.4937265543588,93.0020783262785,92.9360048029077,93.1454919593816,93.2019348608908,93.6860986589563,94.2775555645924,94.6541598434936,94.7650168175201,95.224520779761,95.6050639921496,96.2308350770444,96.5245098512907,97.3097468316283,97.2058599357298,96.1603309848578,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",82.3132878272082,83.6879760055755,85.0643143880263,86.3597565786662,87.6732468968231,89.3088654247203,90.4925342567423,91.0414507771313,91.0982056037879,91.0900353682909,91.4732684437987,91.4458707556425,91.2555062985929,90.4186914854714,89.8086559164015,89.5538570534607,88.8268421730577,87.9356527586796,87.3167667689554,86.6085101838199,86.091445496359,85.8406514298163,85.8828803393558,86.0706785639767,85.762591164486,86.1425727794421,87.0058362015513,88.1206640279579,NA,NA
705,"SVN","Slovenia",86.819145678095,87.5418850160622,88.7561437107265,90.385879558116,91.0112110487742,91.8183006644218,92.3660730157112,93.0670410544075,93.582137241342,93.9641106852896,94.2761879414936,94.253450539764,93.9463744486244,93.3638426519543,92.5130083986851,91.4182456354607,90.6116706814876,90.0618636561027,89.8675089947968,89.6718479322276,89.810761300083,89.7941607987101,90.0595399281629,90.3469005125575,90.4858386248206,90.8752031673207,91.2708950793472,91.691183407489,NA,NA
90,"SLB","Solomon Islands",22.6959268585218,23.1973741669848,23.5034676760927,23.8904261110325,24.2122926326355,24.6861503905533,25.0338788678989,25.513198129951,26.0282708120134,26.2784968825791,26.5529463232659,26.983236749347,27.6902438168999,28.0865035234987,28.8419611045536,29.2328587569079,29.8987997424738,30.4100358050135,30.815100992192,31.1268935732214,31.6262555163866,32.1014214717837,32.3050133265656,32.5119384636749,32.9367374947959,33.3935271585715,33.8755995861198,34.4882021901516,NA,NA
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0.443509337114918,1.21556844926536,2.12885446744131,2.01010902443304,2.65438017412635,3.29065314709611,4.08713683547255,4.50684669845838,5.24389005942342,5.26061568025493,5.49639576978645,6.02983684830883,6.34384685118744,7.12187498559454,7.68427492711855,7.93618337593045,7.8772440954053,8.68388861792353,9.09433952493744,9.76272491619494,NA,NA
710,"ZAF","South Africa",15.6965628906152,15.9543118787596,16.028919488102,16.1406099325675,16.1386924513033,15.6690443422235,14.8701728301513,14.3812335945235,13.7761699099625,13.0315531845862,12.8478151332114,13.1691010705565,13.7427831372007,14.832363216066,16.319813465897,18.1236268344558,19.455895599834,20.3848537784646,21.5553845783248,23.0848349079573,23.5931959799644,24.1452265318304,24.5800187705444,25.042160435777,25.1816427372436,25.0501774618046,25.7284461693268,26.279982303953,NA,NA
410,"KOR","South Korea",75.2461418817635,76.6681485241638,78.0099925040757,79.5306531843537,81.030593912622,82.3885956155447,83.5276219127801,84.0412832296099,84.5437181560349,84.9947588241589,85.3548053551176,85.3648379814094,85.4098227216664,85.4244118095713,85.4917020241126,85.6510704676171,85.923000013948,86.3685578638154,86.8104347971623,87.2119481896137,87.7044462988072,88.2566106584044,88.7992266157178,89.4550949041822,89.8310471093138,90.3856789363752,90.905136480132,90.9603192604418,NA,NA
