"code","iso","country","NOD.ind.1996","NOD.ind.1997","NOD.ind.1998","NOD.ind.1999","NOD.ind.2000","NOD.ind.2001","NOD.ind.2002","NOD.ind.2003","NOD.ind.2004","NOD.ind.2005","NOD.ind.2006","NOD.ind.2007","NOD.ind.2008","NOD.ind.2009","NOD.ind.2010","NOD.ind.2011","NOD.ind.2012","NOD.ind.2013","NOD.ind.2014","NOD.ind.2015","NOD.ind.2016","NOD.ind.2017","NOD.ind.2018","NOD.ind.2019","NOD.ind.2020","NOD.ind.2021","NOD.ind.2022","NOD.ind.2023","NOD.ind.2024","NOD.ind.2025"
484,"MEX","Mexico",31.4620896414965,31.6449655870692,31.8162502173877,31.9419875405625,32.046223150119,32.320247960724,32.8761332309966,33.586326875632,34.1905687119174,34.4660371796073,34.610646794266,35.0568209391873,35.6244299715681,36.1769985675492,36.6013626098902,37.1346004654505,37.9395912479576,38.9672921737266,40.0336575385439,41.0483194831456,42.0490259174028,43.137072083184,44.2252715278914,45.0551455396252,45.414441519736,44.012171094746,42.227274718423,41.0709077905379,NA,NA
583,"FSM","Micronesia",100,100,100,100,100,75.1260973995444,44.3916399268916,28.8523185009105,20.5964949437455,17.9501728126194,18.5112562063752,19.8231493678893,21.4800002658333,22.9933335910751,23.646343485085,23.0733180794452,21.7508246594875,20.1935575893482,18.5454216992266,17.3830477819477,16.4127428269314,15.3936748097703,14.5676673486956,13.8580522426706,13.5625446452224,13.555368866996,13.5473173838503,13.6867566312352,NA,NA
498,"MDA","Moldova",51.3258092295567,53.1815869322084,55.1138215734828,57.1423643018769,58.8752006441626,60.5082453560369,61.9418501113504,63.4597114487576,64.7124236960068,66.1159272555014,67.5742325258877,69.1907456323568,70.7952879466813,72.0475759128399,72.5284360737058,71.9440504881817,70.780337849569,69.1534701968155,67.8718065916973,67.4949628540939,67.6728928553521,68.8301970799431,69.978795978007,71.2687108452761,72.0577938819276,72.8995875467803,73.1009088831587,72.8988055746198,NA,NA
492,"MCO","Monaco",2.56166845166787,2.42320656909693,2.42924384304784,2.30799302804232,2.12355244958101,1.25616722121481,0,0,0,0,0,0,0,0.350591502878871,1.44110934891921,1.99821521385743,2.44775787904223,2.78005996825257,3.28742580293296,3.96167002787629,5.48397550133997,8.04339931914411,11.0571876875495,13.7590884171851,15.0955306681693,15.0126824480237,14.9257427265233,14.9376114951558,NA,NA
496,"MNG","Mongolia",92.6348489935457,92.1385316101387,91.645044851223,91.0015377187766,90.096910164276,89.4892218088804,88.1914339114483,87.1314301053559,86.0958846240464,85.0543787829521,84.340151056412,84.1409000669286,84.0073885053411,83.6856474877311,83.3016128344173,81.948880962388,80.5335012430977,79.24654809736,78.4730669068603,78.0339932951063,78.2522273442235,78.883349185341,79.7448810973935,80.8138875497471,82.0854453282389,84.5201687245506,86.5141566681837,72.3791426408691,NA,NA
499,"MNE","Montenegro",66.9245116293783,66.6515139890989,66.4735533620474,66.2134797218445,66.2073904586273,66.2883923403664,66.4156530164474,66.7797201718308,67.0269225797356,67.1456598148228,67.3623774432303,67.5940791959789,67.7397456969311,67.7293801943172,67.7247468803859,67.3787746147754,66.4091068125621,65.2726703252176,64.3544739499928,63.9971359815418,64.4601001726237,65.6090327875064,67.0034144758541,68.6940479957861,69.8360748346233,70.9460280628126,71.2422316315055,71.1777639271142,NA,NA
504,"MAR","Morocco",39.8030596122622,39.6340724662183,39.2146835843851,38.9658565598036,38.877538600276,39.6677783943837,41.6259879331503,44.2009210387395,46.561473992425,47.5879008897551,47.4778902897908,47.1352113754896,46.6992685123179,46.2695837286803,45.8723470291935,45.5051414124057,45.1392527836,44.7385597251092,44.3593812639697,44.2415112601796,44.6534211431573,45.3025797489014,46.2607934735811,47.0630404092992,47.4802870494418,46.8798488857981,46.3236735113765,47.5658397454621,NA,NA
508,"MOZ","Mozambique",82.5061919411064,82.9515260237119,83.3007868861584,83.7134053335065,83.8038056861536,82.4160654932768,79.495444461975,76.1740979595803,73.7801530874508,72.7678784200117,72.9187665859637,73.3399131288569,73.8193313372442,74.1630912028962,74.3603101812694,73.5250648421366,71.6177333066456,69.5201067342762,67.8393360221355,67.242290180934,68.1525234814687,70.4815621290806,73.5300443219708,76.3401170043564,77.7093720906454,77.6797274034149,77.6243915109478,76.2201098344039,NA,NA
104,"MMR","Myanmar",72.4013276118857,71.3481098249254,70.5926664872244,69.9162850400218,69.6548097834127,70.293564519268,71.5353298281837,73.2947022994127,74.7746985591267,75.3837751220434,74.6841621397729,72.5499609547649,70.2609468453129,68.078729717674,66.5267055023045,65.4559891548853,64.3275200687491,63.2678367501206,62.4907191259721,61.8149796286724,61.5683160342667,61.1587502107151,60.9286421545,60.6692470518567,60.4374751362772,60.3658658650767,60.2792940660221,57.4971259677285,NA,NA
516,"NAM","Namibia",95.0760597062654,95.5547449598409,96.0346019581456,96.3096239509848,96.5519984989145,96.1332325952172,95.0553118903415,93.8097752854137,92.771943529171,91.8983226451626,91.3797510686125,90.8074730910809,90.2809202516012,89.8947524690527,89.5131140737009,88.8520002328925,87.8199709410276,87.0075439452304,86.0876449382131,85.4063005196805,85.0050774482656,84.6293107202114,84.1732597096143,83.8521339618117,83.7840242138381,83.8853875061057,83.60402439745,82.0761276639176,NA,NA
520,"NRU","Nauru",81.0126264153323,80.3274053129681,79.6910664704606,78.9433309119246,77.9244006311732,75.7646371245529,72.6621867183834,69.5464772051267,67.3909247837527,66.5097508433973,66.6002568498607,66.6752051912852,66.7052388591391,66.8254669522148,66.9035991342759,66.6316996581178,66.1044085816334,65.4078812249382,64.6781153470535,64.074876817274,63.5869342642492,62.9694295214794,62.4319194763129,62.0246661640379,61.7659131713237,61.5253765613917,61.4464732467162,61.7084536577806,NA,NA
524,"NPL","Nepal",92.5191186422085,91.9034655837513,91.211184210433,90.406718681614,89.9846199390839,89.9410871994737,89.8074727003856,89.697697576876,89.4741076623756,89.1635300569533,88.7914706840148,88.6236352055085,88.1099878377426,87.7161550215568,86.6885025484493,85.2538307703817,83.1682502884988,81.5228788053508,80.1688396131152,79.6219205760896,80.2222937904622,81.5793181672568,83.3691641945941,85.0422831384393,85.6669662024859,83.4033433778812,81.2366492688897,81.308729579327,NA,NA
528,"NLD","Netherlands",0,0,1.28329471499768,2.5959493883496,3.43999398266101,3.5876938119447,3.00036133637924,2.26284961396763,1.65455207225835,1.52167437511551,1.65297375712269,1.8252648333681,2.09506614668327,2.49671131876809,3.14402817869151,3.98506263925215,4.88354478841764,5.87767761552571,6.97845613865321,8.20182407023684,10.4335907571096,14.2676427477866,19.1532893881891,23.9113350253682,26.0728683993965,25.5096186618025,25.1164637068712,31.2599169317188,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",0,0,0,0,0,0.383734840787923,1.28172962810133,2.40907867926337,3.42146049770268,3.87764062491236,4.25519114136834,4.95352628519153,5.94914970311881,7.11242782738312,8.27520670863275,9.54287679179107,10.9712915804282,12.4062380639626,13.6154831778651,14.5378623677154,15.0752623258304,15.574542229113,15.976977554931,16.2239115121276,16.3219257283537,15.8369744512508,15.2530252020665,16.401618040875,NA,NA
558,"NIC","Nicaragua",49.7972037446545,49.790990911591,49.8142144513823,49.759380817618,49.8295739082813,49.8758363368691,50.0422238600795,50.3226874347983,50.570755431032,50.7717449702359,50.9156356038748,50.8820908735496,50.9356899071358,50.9551649682255,51.0047263110363,51.1779778654542,51.4984276186046,51.932906993569,52.4346813524552,52.9689263076114,53.8058439182185,55.0883660611672,56.396662200305,57.4693140273487,57.9467151571372,58.0058859814468,57.7857308201998,56.0500553500751,NA,NA
562,"NER","Niger",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.3242549710199,96.0455936479467,NA,NA
566,"NGA","Nigeria",72.3408918291892,72.9686482698791,73.5646540104709,74.2022590309021,74.7684322766008,75.5766673396791,76.8754550973685,78.4208553356035,79.9192429596986,80.8376428760257,81.4760824073811,82.2676012347121,83.145616769269,83.8465809546247,84.1946804504629,83.8894080112458,83.025428720662,82.0016637187272,81.174356917807,80.933289951065,81.0852410431806,81.3105234465916,81.5721982584321,81.8414970920882,82.0065544142232,81.1486969433167,80.2501277351263,80.0700040862015,NA,NA
570,"NIU","Niue",76.5020451428693,75.8555820877803,75.1596195111915,74.2924193996634,73.3150371883683,71.1714969876182,67.9688089811569,64.8919983318804,62.7349261164615,61.8607738629136,61.868511243572,61.9928594282421,62.081614700195,62.1438601673834,62.1662631518739,62.0492854234169,61.7762191360518,61.4127664444603,60.9858360565242,60.5307637224348,60.0121635120972,59.4255464996141,58.8149292897358,58.3475144495488,58.1219702984682,58.0426112308515,58.0081625394686,58.3038011693561,NA,NA
408,"PRK","North Korea",57.0106912308188,56.5029613970734,55.7094639767423,55.131393473838,54.8534589161531,55.0945308920128,55.3374859195908,55.5749122391792,55.8483811124773,55.9787257815377,54.6326444515205,51.4080848846913,48.1148175577468,45.5160413804494,44.5501236663715,44.731962652514,45.0994686280451,45.6280747817435,46.0839058771685,46.7414180189755,47.2904410955846,48.0073600812268,48.7506401387271,49.6466657613857,50.60301676495,52.3344932702733,53.5370785857531,53.450684403645,NA,NA
807,"MKD","North Macedonia",71.4462146595933,71.1614721264097,70.9957331367279,70.865309211997,70.8487111406406,71.3817476335459,72.1539000779581,73.025103845057,73.879617537044,74.4144985003543,75.2435606501018,76.4843173399441,77.9924197327313,79.3267106523132,80.1041808430422,80.1793586668668,79.9321414997958,79.7785410709867,79.5588376168478,79.6433941589174,80.1064247198142,81.2199700418716,82.3332628523091,83.7870142834722,84.4403729304918,85.0195878852847,85.4055851131779,84.8384352040371,NA,NA
578,"NOR","Norway",16.7972918595039,16.6201418204166,16.4544469595457,16.2912799376039,16.0824043557199,15.838508912415,15.5631938440367,15.432451431707,15.5309940142497,15.7742269880772,16.0841974423539,16.4416921448521,16.7481086837298,16.9860325948865,17.0144857839889,16.9076461887085,16.6871863116419,16.4964956743221,16.3748681919477,16.3744282150825,17.2927196658465,19.398847451332,22.024008989391,24.5574597250959,26.0756393601758,26.7259754555183,27.1969196648111,28.4078893349318,NA,NA
512,"OMN","Oman",41.2935008278636,42.4083451978251,43.5897099908372,44.7197284827022,45.7330814547373,46.6221758615064,47.7555047801515,48.6651698110381,49.3532819856699,49.5618206972303,49.2855566470749,48.4496948204947,47.445834040643,46.4984148100789,45.8746368644657,45.5386062592542,45.0753452137156,44.8750535520477,44.660506694227,44.5795748661267,45.5883024048383,48.2905863063414,51.8503149440563,55.350796823825,56.9435446407665,55.862266572726,54.54102859388,54.1250148343274,NA,NA
586,"PAK","Pakistan",47.9795830187359,49.814899866893,51.9550622387222,54.2174249318224,56.4366558609937,58.5557135944657,61.063699696999,63.5303659751737,65.4927143004649,66.2635012071096,65.3957803511564,63.4531167444483,61.3925698636362,59.9527951474456,59.3331848346725,59.6473030995254,60.4656819168918,61.5847047044471,62.5979384401126,63.2052614929433,64.0711252230743,65.4864300868676,67.3850473106682,68.9987758278902,69.6740681105438,69.93725373904,70.5014714323157,76.7135822316685,NA,NA
585,"PLW","Palau",100,100,100,100,100,67.6479166886803,36.62700603583,20.9423090268477,12.7324732777738,10.0466212450683,10.0685900779844,10.2423033160246,10.3797912749153,10.5172386537717,10.5965740913256,10.4070359147128,10.0409399260783,9.60095493173756,9.09666574183952,8.65311183551772,8.16785460833036,7.48871187615308,6.95645779951536,6.51286683547808,6.32942847093933,6.43520084540492,6.50639556315764,6.43771287783049,NA,NA
591,"PAN","Panama",19.4545397130881,19.3352362046362,19.2788079790398,19.1696764189903,19.1983132934878,20.0245562798207,22.1142580425153,24.7645554317011,27.2626352814009,28.32464226088,27.7119180604296,26.3266429401451,24.7669331373433,23.5542411455926,23.0572014257379,23.3695209076494,24.0841337220225,25.1103916182015,26.1351820191204,27.0143901806408,28.5744532341347,31.2969417776532,34.7611602384307,37.9492102252454,39.3944183327373,39.0832338258246,38.1734063614577,35.5870328910359,NA,NA
598,"PNG","Papua New Guinea",81.8878299848943,81.1692476828011,80.4362243496704,79.624214192264,78.6319610259048,76.5025514191491,73.3326540937721,70.3217209892427,68.1703544000203,67.328563675705,67.3661970791546,67.4548954938421,67.5793531861202,67.6560181029707,67.7665171214804,67.5077933481843,66.9828726746568,66.2661442006351,65.5570622494621,64.9992013760623,64.4307474114666,63.7897610539288,63.295432464222,62.8728745946286,62.557852008219,62.4254193167055,62.3564269563191,62.5713143345547,NA,NA
600,"PRY","Paraguay",55.9308566108945,56.0307877844016,56.0559252383512,56.031090876751,56.0382930081422,55.5211288126205,54.3062896584993,52.8978770301793,51.7573164389867,51.2899639575454,51.5491846861332,52.0670390606397,52.8338487435968,53.576878168564,54.2453123846423,54.7865328999665,55.3436954103448,55.8333582635802,55.9662676487667,56.0784774392242,55.1983697491534,53.1818944300833,50.7934036986411,48.7861437566785,47.71267572733,47.3220619066354,46.9513248640436,46.2207810230601,NA,NA
604,"PER","Peru",15.3681662083033,14.7729061016372,14.0399637899046,13.5043519864964,13.3021639819363,14.2189854027848,16.5431761880154,19.8962924649618,23.2942676563979,24.8648149237747,23.987564199419,21.9986018298415,19.9717858961359,18.5063762528264,17.5713465912624,16.9533897118424,16.4354574721484,15.9988356003479,15.7010939061959,15.6039986595606,16.3870499243245,18.3642615637907,20.8491547118568,23.1527961947258,24.2665011725612,18.0145750203157,13.0267100650951,15.7338477132164,NA,NA
608,"PHL","Philippines",47.2051634350215,46.5104960454459,45.819558852924,45.1218293142057,44.336480150051,42.8197564069467,40.6134670415225,38.4198864703514,36.8668576991632,36.3322738779504,36.7399260844658,37.661087500724,38.7756500842438,39.6931907321635,40.1240850492855,39.6938169864803,38.6212564520712,37.35833409554,36.3355861010763,35.9141324069642,36.3648751600757,37.5482083973315,38.9567541770903,40.232458378993,40.8163039169687,40.739777115185,40.5252785008805,39.896077948132,NA,NA
616,"POL","Poland",26.2461651383323,27.4789818781374,28.9548413151825,30.6563573648066,32.4149512759464,34.2835293888964,36.502978361959,38.9518518700192,41.2193844279637,42.2603096149511,42.4084114254712,42.6263773454212,42.855042026633,43.0304950800103,42.9824960293844,42.7294128270583,42.3600451972463,42.0099927389679,41.8778044951328,41.9977810089701,43.3889587673052,46.2866055885208,50.1807401135865,53.8676288814799,55.710870999251,55.4740327034256,55.2197765711763,58.8034024195216,NA,NA
620,"PRT","Portugal",16.4103277982537,15.0799983627873,13.461443652293,12.0255270250764,11.1795692952766,9.66727110725986,6.78182170764717,3.82333360055544,1.62915170933931,0.765965243297899,1.59967817531123,3.78813112600557,6.92930373047297,10.4140327138333,13.4023680082421,15.7313597711453,18.0342582231207,20.3202350190437,22.3824885692499,23.879929904537,25.3768168134191,27.0863908917206,28.7272664464068,30.0870506067731,30.9027359571308,31.1968166706415,31.2894499828356,29.8008841815672,NA,NA
634,"QAT","Qatar",23.8967584214382,25.0267538251574,26.3557264360826,27.7252122766772,28.8390762221045,30.1405071315561,31.805301097873,33.4491399442866,34.8005508724611,35.3356907309638,34.4185055196296,32.4121772789044,29.9223316342141,27.5226977362249,25.731970786063,24.419387422413,23.0044746323812,21.8441052310135,21.052412119669,20.7615624887661,21.2840102765035,22.7073596171622,24.7303500151351,26.8038030238169,27.5909911854875,26.1178847391783,24.7492546407698,31.997819681485,NA,NA
178,"COG","Republic of Congo",44.5909059151495,45.290453009325,46.0754115870295,46.851213215168,47.8022724119455,49.001641908596,50.6493805504931,52.2463983755942,53.6043222648342,54.1472903075652,52.8935512362163,50.3111840316545,47.3536442801657,45.0889779642371,44.1712367567543,44.3252548384768,44.6442419815021,44.9381695425063,45.3739044612021,45.4965826435962,45.3172929198819,44.6670009562361,43.8161613238787,42.9290679478277,41.8932228107531,39.9748109085909,38.7646203381464,39.4828961529222,NA,NA
642,"ROU","Romania",49.7191168516207,50.7501351446532,51.8340486856931,52.879374876037,53.6647531330598,54.1168377343687,54.2341181179765,54.2164544395593,54.3348311288799,54.8767964899278,55.8518235771475,57.3894061163816,59.2103389680968,60.7514278963724,61.6930475531125,62.1296846198663,62.5008924876813,62.9198611276717,63.1700881254923,63.4609956077705,63.9727933389046,64.9361399532447,65.5155513263926,66.2641505629647,66.3823616799778,66.1429981094851,65.9093764616647,66.8605165353998,NA,NA
643,"RUS","Russia",46.4466738170546,48.033432974223,49.7413307457379,51.3646798094695,52.4696525440162,53.2575305795348,53.9349579687157,54.4960370576755,54.8319604670144,54.9355459631623,54.6183106686162,53.952230746028,53.2700520215126,52.8235416537987,52.692810788506,52.828890939722,52.9904330748573,53.2302080364791,53.4607485532444,53.6896528433495,54.0354257587574,54.5052778757345,54.9805306336288,55.3553785585896,55.4305339182374,52.3820518553525,49.502730497343,51.2289115730761,NA,NA
646,"RWA","Rwanda",69.4239125621219,69.1023531527812,68.6035162084021,68.1125894122215,67.7998838116557,67.7493820530403,67.5435691828634,67.2815469178609,67.1167172700907,66.7969310342046,66.5429143472385,65.9992487592934,65.5348022206534,65.2208353678909,65.0317876762608,65.0901948732794,65.3222276450879,65.7463037825815,66.2368216010725,66.5531724939524,67.3777986191087,68.8706835525984,70.6723377282966,72.2271366258672,73.0847457051183,72.0233245442527,70.9440454076255,70.8970993618124,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",100,100,100,100,100,69.6569092544256,38.4134051513129,22.5803349261145,14.1526073093762,11.2529000988334,10.9780019897743,10.7849011508718,10.5736554540384,10.4651290481013,10.4337645427638,10.5889377331835,10.8620505662448,11.3018098994176,11.6448988458427,11.8839823396251,12.0000234564414,12.0815815149057,12.0368701990903,12.1305053292949,12.1646543566311,12.2057376002735,12.3205804875453,12.1281964472572,NA,NA
662,"LCA","Saint Lucia",100,100,100,100,100,71.3511989402078,40.1958330489774,24.4017079450624,16.0526348568755,13.329095780058,13.9579292518853,15.3447205783931,17.1751715322834,18.8205374971335,19.5421974857018,19.3071626528747,18.8883817660929,18.4103723798374,17.8583775867654,17.5154247285379,17.3004008987247,17.0563165834972,16.982542687452,16.7976517917209,16.8276466616384,16.8092337983814,16.7296530094367,16.6443793769224,NA,NA
882,"WSM","Samoa",83.2227716164044,82.4901545066307,81.8180729794098,81.0047554919166,80.0191552022797,77.94622200065,74.7642669320485,71.7617971490135,69.5097298941393,68.703020012378,68.7569832082652,68.8567584764354,68.9711797998679,69.1084983403291,69.1511119436735,68.8944198331696,68.0678326445906,67.0409562962253,66.0668440856315,65.3929627133652,64.8387233311982,64.2615890302579,63.6604306883689,63.2938926620837,63.0017049182612,62.9417749749923,62.8335430186104,62.9198395580876,NA,NA
674,"SMR","San Marino",36.2911261360114,35.8299452974553,35.483394347717,35.1759452052735,35.0042794049653,35.0352894692041,35.0981060812479,35.2872299775534,35.4318321584644,35.6446125774822,36.3228988160089,37.6950083033134,39.6153453960908,41.7376184487604,43.7240796446816,45.4416514795903,47.3330100918133,49.3821816519467,51.1526958645276,52.9696385330493,54.7344725552179,56.6622115435781,58.4031291604261,59.7029225341163,60.2802498878166,60.4031651202403,60.5351795409809,61.6362600427837,NA,NA
678,"STP","Sao Tome and Principe",100,100,100,100,100,90.3905311837746,60.6128849447893,45.1141236752354,37.0024758693241,34.2614531105189,34.3395921978449,34.6592950185497,34.8121483323312,35.3135524133056,35.6521103476377,36.5053849920966,37.9258310804453,39.4798062742083,40.8961531449978,41.4592682115369,41.0520331212223,40.4377400706175,39.7128187985592,39.0163831678787,38.66064506398,38.8492860939258,39.001209992107,38.7066732609252,NA,NA
682,"SAU","Saudi Arabia",31.8609032426556,32.5188188045243,33.2268033129552,33.9073410385841,34.6161367912924,35.5504240421161,36.6899629647025,37.8972006784418,38.8950354576839,39.2588320294285,38.4581216047593,36.5802753678807,34.3063337199906,32.3146884307013,31.0841602485659,30.2676875651594,29.4575325998083,28.794573589632,28.4443347559893,28.647211102599,30.0845739895525,33.2723074033564,37.3397224048809,41.2702537590489,43.0440171145649,40.1029144794268,37.3571712168526,37.5974403087764,NA,NA
686,"SEN","Senegal",71.128515139645,71.9980784706756,72.8701459876278,73.5031794958967,73.8592207506282,73.5577414916904,72.9971076948196,72.3101673722993,71.751204655633,71.4918672339451,71.9088434857641,72.9681776835946,74.4345388339908,75.4933677426784,76.0309986416086,75.3068307037411,73.8005413237308,71.9305203087112,70.037329407077,68.562856955761,67.4506412631784,66.3372221203849,65.2204933498035,64.4890840735396,63.8107740967183,63.3059111272665,63.0622347501223,61.9640210625646,NA,NA
688,"SRB","Serbia",51.5369052769112,51.8835636990614,52.3748375779464,52.922209434452,53.5417796368271,54.7051328393423,56.2182086417541,57.8860830514796,59.4902305815368,60.3658348256107,61.2644384275292,62.7281587636355,64.3542565478758,65.9818260792187,67.0854545266983,67.5678263382597,68.0243239543088,68.3818055438661,68.6237638919862,68.8291958180812,69.4188404785001,70.7502567240787,72.3440196335211,73.6825754511424,74.6995728545765,74.6601315752969,74.6848854969622,74.9275881724664,NA,NA
690,"SYC","Seychelles",100,100,100,100,100,78.2918041770877,47.5563917621548,31.9297901360099,23.5021432555419,20.7905778927789,21.2201803056089,22.3732099541208,23.7777695027055,25.0827187186068,25.6067624219103,25.2332400900021,24.356140958246,23.4449640620948,22.6450180860104,22.1417857069068,21.8494407628892,21.5944093251911,21.3542733416141,21.1981006490539,21.0902246687942,21.097399537821,21.054105795251,21.0224994890432,NA,NA
694,"SLE","Sierra Leone",100,100,100,100,100,100,90.5555231758908,82.5353153794189,77.2747347051583,75.262033528818,75.6935287555067,76.7186977688566,78.0188607582427,79.1414935867595,79.6171961186228,79.6016876977336,79.6056344608391,79.4078121828253,79.0255622545928,78.7857818185568,77.5815124678781,75.313208292235,73.1078421327967,71.2807541768499,70.4042797267768,70.2675052062286,70.1909254377087,70.1487525006027,NA,NA
702,"SGP","Singapore",12.9871901509433,12.7495055747033,12.6521810196852,12.4550928448956,12.0591578523055,10.5989253669078,8.34230230433279,6.0612120264347,4.50474593170175,3.9528059624962,4.32352301776882,4.95873201236822,5.7677183463348,6.48973258932408,7.01122938090099,7.32135108011896,7.54412530470967,7.80440212438204,8.13874955367916,8.55373045536817,9.6788519823337,11.6948289898538,14.1851149896644,16.4504889015043,17.3471828015017,14.9727198544762,11.6041433165261,10.0373456945091,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",48.3610293623601,50.2037336711461,52.3066514197905,54.4458121907615,56.6130485847261,58.4873964996755,60.721452553306,62.8366226496367,64.4715011451064,65.7168169201262,66.3183417522336,67.0075425570677,67.4247409534231,67.6042852844384,67.6681876291152,67.6352146051592,67.6318393027392,67.5054557096161,67.4653422567618,67.3870864752745,68.4068969561717,71.1183242863086,74.75602315783,78.3154316873474,79.8806241772677,79.6029060971908,79.0828721259029,80.5678551785045,NA,NA
705,"SVN","Slovenia",34.7146275667645,36.2377762748047,38.1392390577553,40.1128644592592,41.8902776463744,43.3664022858013,45.0495656690889,46.5729358439514,47.9956431543606,49.1405655989539,50.1794554013556,51.0155219808593,51.8282849012739,52.6950943522443,53.58691788894,54.4941068814442,55.5090833544779,56.6671413190655,57.7668239807036,58.9818507982707,60.5183765676611,62.5928882526892,64.8901579786879,66.5826269886372,67.4662723126457,67.2846062585859,67.1612162525011,71.1238245390969,NA,NA
90,"SLB","Solomon Islands",34.3980021475865,36.6675525750983,39.0190169543345,40.9222075004701,41.7048860601513,39.6764548421977,35.2314567864957,30.8218319840979,27.6352847923915,26.388472534884,26.7666153031208,27.7405579386681,28.8896366243996,29.9691330808666,30.3175404639625,29.4170507140349,27.375959910163,25.0153850996245,22.9402163636597,21.6777262383976,21.1552718235992,20.7455980289565,20.4054297667894,20.0976804450205,20.0166414643769,19.979093798684,19.9882689638621,20.1161190572787,NA,NA
706,"SOM","Somalia",89.6317696858626,90.9164584700781,92.0706530335031,92.8969059757892,93.3028388966513,92.8352443597665,91.8282773600663,90.6517607033871,89.7424182315329,89.3461437274727,89.7270080826744,90.6946574499627,91.8003576856576,92.7348800405317,93.1628591853459,92.9703863826545,92.6073360586008,92.0448214486014,91.3614756288783,90.7203490971288,89.8712288098181,88.8980437150479,87.7407904151978,86.7008919857776,85.6493253371642,84.3111399910644,83.5609151224765,83.8920973645053,NA,NA
710,"ZAF","South Africa",59.2624620540284,59.3721611127963,59.4782752109568,59.5286994414716,59.3751018616456,59.011902413631,59.0329269754473,60.0917600923539,61.9610171890148,62.783869058024,62.111435546913,61.1814055653396,60.3940579290525,59.7855812095998,59.5793481210192,60.0297687433171,60.8842751147969,62.0293733439653,63.0861876881034,63.6538756088377,61.8647864220191,57.8453224540386,53.9003107434579,51.3054084585843,50.6449851619796,51.5153905882583,52.8314978122233,54.9838709355048,NA,NA
410,"KOR","South Korea",26.292731220449,26.1034025799749,25.9457866848956,25.6860476470893,25.3532868874283,24.7325058787154,23.9907130713433,23.0601069459231,22.1187914479913,21.4737900475122,20.8210003141423,20.3789933773159,19.9511099931131,19.7867261584507,19.739559606952,19.7417079295405,19.9736818207392,20.1009126995617,20.2980679944556,20.6476026649564,21.6228427896172,23.4563613956514,25.9394587669197,28.6032666114938,30.8241575248742,32.1787904749417,33.429289321976,36.561591674838,NA,NA
728,"SSD","South Sudan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
724,"ESP","Spain",21.7590503057856,21.3893831673869,20.9651066003894,20.4060807916321,19.818913911322,17.914334478985,14.4566020687262,10.8644868691096,8.03287849829024,6.63671966519064,6.67885692312922,7.84488603812508,9.73368767741484,11.9250634610985,13.6329804918333,14.9281755063457,16.2085546619411,17.5394601848565,19.0068981228822,20.3597061865876,22.1087533727522,24.2717541907857,26.543220480277,28.5648528411139,30.1345143924932,30.961371611997,31.3217572864615,31.1871898291094,NA,NA
144,"LKA","Sri Lanka",79.0838140305954,78.589489668109,78.112276009394,77.3646609604754,76.3321976128078,73.5661279822005,68.9115616581297,64.3048669588729,60.710288515612,58.5412417472509,57.6388959678657,56.927955950211,56.3770461213916,56.1577236269153,55.9810770203628,55.6639034296477,55.2761854355485,54.7373187925433,54.3766588336336,54.1193366924277,53.8907433886531,53.3806543516825,52.7217003140576,52.1154743172397,51.9268171791868,53.5329159636962,55.5782058744932,55.9719054403901,NA,NA
670,"VCT","St. Vincent and the Grenadines",100,100,100,100,100,68.7024795467591,37.4399515010084,21.6602945669679,13.2674866610542,10.4980117833021,10.9183216510873,11.8554795254163,13.0084274183792,13.9791455187023,14.4508489898085,14.2951649220464,13.740844956259,13.1965779283531,12.7008478128593,12.511441602724,12.9560946313513,14.0745790770612,15.4182212521589,16.6113555447339,17.1501357710663,17.0928045827303,17.0468319347572,17.0459392244049,NA,NA
275,"PSE","State of Palestine",40.6639472174889,40.632768855159,40.4103324552386,40.2176329656275,39.9533810333495,39.2664788749564,38.2770065111853,37.1174432792006,36.2167563761997,35.7550816922576,35.6893903172184,35.6516073211752,35.6369831431095,35.5909902599785,35.7417938999192,36.0475945778142,36.21637140755,36.5286681637446,36.8106488933166,37.3435641717742,38.7480858933787,41.7728122693865,45.4912432218004,49.0620319387392,50.8540521065677,49.5902967321278,48.4241885791116,49.2661305855302,NA,NA
