"code","iso","country","CHA.ind.1996","CHA.ind.1997","CHA.ind.1998","CHA.ind.1999","CHA.ind.2000","CHA.ind.2001","CHA.ind.2002","CHA.ind.2003","CHA.ind.2004","CHA.ind.2005","CHA.ind.2006","CHA.ind.2007","CHA.ind.2008","CHA.ind.2009","CHA.ind.2010","CHA.ind.2011","CHA.ind.2012","CHA.ind.2013","CHA.ind.2014","CHA.ind.2015","CHA.ind.2016","CHA.ind.2017","CHA.ind.2018","CHA.ind.2019","CHA.ind.2020","CHA.ind.2021","CHA.ind.2022","CHA.ind.2023","CHA.ind.2024","CHA.ind.2025"
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5251578997038,25.6949779748309,25.1461567730255,25.1683950719608,25.5033734688726,25.2436190893042,24.6137966564086,23.9020688841008,22.5284734886019,21.2677625090102,20.6150844844773,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1311831528183,42.2875141206161,40.7804661588709,42.0835920623052,42.5734763912915,42.4337334487649,41.987586521563,42.1229079820332,42.1493033816433,41.8690011024363,41.9627624299817,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3762762830185,40.4261428203738,43.3259540273944,42.7126265266127,43.1754478254976,44.831776459655,47.8901118894572,51.7801513048702,54.0539472675258,55.267447974057,55.1930292338071,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7153629801559,40.3458749187668,42.0775090606751,43.2393122436781,43.786178543359,43.5826491523174,39.9159983099743,36.0929941867292,32.8313346426013,33.6055139642775,35.7210203234452,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8488790613287,52.1540293191164,52.7539451849138,52.5513190340448,51.7687692181567,49.622699605785,47.3882093432684,44.792355119749,44.2016234634839,46.5218897138779,49.5684060487467,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3268252864637,40.4597812431851,43.7838922216482,55.3557449717419,55.2785236287931,57.6412809281266,53.0423860499685,48.7422671495644,45.8094638224716,39.8411054926874,43.9017874572317,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6100269096878,48.5570522290705,50.1925530470576,53.6665381705704,56.5656729578471,57.5013923288044,57.7842887481007,55.1286677063041,51.6498917585702,49.7148387125373,47.8660882178972,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9746360493714,49.0221836068405,49.4585879865173,48.8024975508547,46.7089118699227,43.8000895702024,41.0857729598696,39.5864117080154,44.1339956244913,45.4679201301751,51.1595298457857,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1885734945226,21.9693329960839,26.5571570583117,34.1227030254129,42.7570093933807,43.8969302974828,47.1704249041557,48.5421491383754,53.5429946867244,54.9600942134964,56.6474381916148,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9808149217998,66.4006082368425,65.7856278319792,64.3129519629595,64.1475431288174,63.2722324581786,59.9374554852513,56.5106334988783,53.776499442296,52.4617944122449,51.4640238017627,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3767960317382,40.9306655365346,40.4186038001926,40.7784950875258,40.1834823309227,40.7791406273405,40.9917285249719,41.6824789768441,43.0374290605055,42.9491150376515,42.4039122508004,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.678344307557,56.0529266314068,53.3687615457113,51.309685105564,51.8931341871526,52.3556057134882,53.7866346264991,61.4252538425197,72.5618595295932,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6871565617967,40.5972429312807,41.6048865682653,40.4262852320836,40.4183638702065,40.1563777816943,41.221044400518,43.3079040312579,45.450190464881,47.8195317973499,48.8637545926109,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.64861823926661,4.61906680757924,6.74381596254754,10.9477575580807,15.7341803952943,18.5991528407417,21.8778765172887,25.2854320013072,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4444050358783,11.2160739771187,9.76089431380566,11.5691878925893,14.1253626245169,17.3905999514221,20.2590008297737,21.4450844925422,23.0615059610653,17.8535562733354,12.2620296305458,NA
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1713565360373,46.8997206986767,54.7026047248486,59.9458453571117,65.8446625276528,71.0768457049893,70.2562494709868,67.9785495315873,63.1090767526341,57.4492246358581,53.2621206289212,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6235728766489,73.2825065043904,83.9256744090598,99.9086361436319,100,100,100,100,83.2779768444127,74.9687363004525,70.7769286631184,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5810043428439,14.6133297413349,15.390311328838,17.078496916263,20.2040847203258,21.3349766203975,22.4889516447723,24.0510201270225,21.7373666792818,17.187245137124,15.9412081632901,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0835469024746,45.5300116328513,44.9770099808308,44.5060442701446,44.2132347457462,43.9469440358022,43.7727316108636,43.8260137976744,43.7764145404758,44.2135207696636,44.650058004462,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1290594588887,63.9404228629653,66.8729130132823,67.4339529764246,68.545086015228,66.9083975703827,58.852040595075,52.1996234147459,51.4506932966136,51.8432874725374,53.2592302609373,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4786109239246,60.2979667197973,65.1550821624134,69.8825960265861,68.4544189408025,66.0331877437234,63.8583796401658,60.2224540199514,56.9222058013757,54.1470069600731,52.2871427238193,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.302167604763,24.3866800090866,24.3571166505057,24.534757785535,20.8079079813596,17.7731114131471,16.7809427559531,17.0875514334915,18.7491068958667,22.9637126237487,26.8590471427334,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.335824040693,33.3542598330157,29.68484495722,30.4039611498988,26.7391101051929,34.6294887670798,45.1130510266833,51.8595975558257,54.5947690780191,54.5362738747747,53.7011402963735,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6459577103069,64.8156515086985,72.0532194789572,85.4173460151324,100,100,100,100,100,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.96445904119453,16.4793575778455,16.9946442225346,16.5336607568017,16.75735800063,16.4436093681306,16.8800467271741,17.0773450496982,18.2826948239235,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8302945841507,50.9673806178317,51.35777773699,52.4209660899512,52.4685157539776,54.1106694444811,54.4579509050337,57.5092331809479,59.1603273178066,58.7764580326305,54.6307884571215,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0325013976715,17.6302221042558,13.6538228765239,15.1203583842698,19.1210807578851,25.5987852227196,34.3973966040504,40.3323257426745,40.6239208814188,40.562259433024,42.1520551777185,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3580910806547,84.7150508980616,82.3768662661367,78.9814087441644,75.6449016288843,73.3656571639241,72.4548590369869,71.5308653196742,70.2033715593617,69.8127030489642,69.0969596899699,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3558843590165,51.6884737559935,53.0276400745614,52.5993170409522,49.4035366567726,46.7316293944088,47.042195754152,47.0814149413214,47.4039341932324,47.3949905214506,46.3355240092376,NA
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3683281042094,56.0879599264909,54.1918397948323,54.0069215032533,51.3693639578078,48.8515192637812,49.20631227431,47.2821770803379,48.9705006369577,48.4322403642396,44.8136620764532,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5046085695683,30.4600055159723,26.6494060462673,27.6714259013494,22.8813480855759,27.2212794669812,30.6809656875498,32.0425253408133,30.2365983263322,29.3576939942213,31.4046030914398,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1052986254776,48.8484096459416,69.0733033022749,82.2758031129088,90.0129112066831,96.9210696179659,98.4437525728741,94.9719671037453,87.4462154005882,79.6422153742094,67.731217562019,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1502239975209,42.6644695934146,46.099616207419,48.9289953710348,50.8055027153923,51.4086555352397,52.7713752841719,51.2763202007056,49.959382752663,48.4812290460449,46.9117243610081,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.1605397821904,63.375369156762,57.4320694694877,54.2159576452469,54.6055244493331,54.7504710138697,55.6804629648029,54.645306882782,53.418374396935,50.3322158428633,42.6788299904265,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.90561189329358,9.67855462948367,10.5169664333716,12.0370592948535,16.6884551909405,11.2254197392368,7.87425183428867,6.53453616989546,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5276210879325,36.033324513061,41.6955433349924,46.4105383931265,52.829335201511,58.3396354313956,58.7740816900473,54.9682333444656,49.1710163098802,39.1045370022066,36.0892128598587,NA
