"code","iso","country","BTZ.ind.1996","BTZ.ind.1997","BTZ.ind.1998","BTZ.ind.1999","BTZ.ind.2000","BTZ.ind.2001","BTZ.ind.2002","BTZ.ind.2003","BTZ.ind.2004","BTZ.ind.2005","BTZ.ind.2006","BTZ.ind.2007","BTZ.ind.2008","BTZ.ind.2009","BTZ.ind.2010","BTZ.ind.2011","BTZ.ind.2012","BTZ.ind.2013","BTZ.ind.2014","BTZ.ind.2015","BTZ.ind.2016","BTZ.ind.2017","BTZ.ind.2018","BTZ.ind.2019","BTZ.ind.2020","BTZ.ind.2021","BTZ.ind.2022","BTZ.ind.2023","BTZ.ind.2024","BTZ.ind.2025"
662,"LCA","Saint Lucia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.999863030833,99.9992179771377,99.9997518465875,99.9988254104234,100,100,100,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",99.9668065899626,99.9273628805776,99.9797403369147,99.9814567909326,99.9747573148862,99.9517277969898,99.7802964576103,99.8864676625699,99.767578800061,99.4987772796547,99.6862825409787,99.996708712294,99.9767169865603,99.9996753520775,85.816738772952,83.4589301191633,85.9864067009603,89.3803166210388,92.2914182768198,83.8247579535238,78.6583541707437,78.9926049112942,79.2847206294125,64.7189980867275,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",27.4932999807233,28.5930481076377,32.3580264301463,44.1350558401823,41.5597549867961,44.786919527376,43.6889324558633,42.3969031237555,40.8339080479674,39.8616673333093,41.6071819292268,43.186789800183,47.3618799832213,44.4638478050512,32.1089561572164,53.3654413242859,54.7416183496692,56.2023062788668,55.587050680944,55.4156999517592,55.4089857905347,60.1015567496473,60.396963173724,60.5995098403008,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",37.9509228717831,37.8642219389619,38.6019021465638,36.5194760015996,23.970432963075,28.5264012837322,27.7484890222379,33.3826993641753,38.4568776613343,41.8275634162941,40.7222382886076,42.3087066570166,47.039615534282,50.809293493753,65.2685326688721,66.6006961476512,71.8137732340185,72.409453320233,75.5218061661454,51.3957646069069,49.2059943991845,57.8450818705413,56.1754156126344,55.1938827994257,NA,NA,NA,NA,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.6076656100199,98.8276510888021,98.9667376829891,98.8694475353694,99.3793904796867,98.2303641923232,99.1452208341123,98.0194771685885,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",32.1747955093503,40.1991206128512,31.9286987282541,22.6414060766674,42.2775045414668,38.4393520172385,62.5521151035489,63.4346349212607,62.9048746300194,63.2325131108033,63.5001919120364,59.6794500680364,62.9389753542204,66.6272727820791,65.7809055801656,55.597098734977,59.2916295974013,62.3799131294393,44.4382666014595,46.6855962559424,47.9420567890344,44.1734171417307,41.2525061556487,37.5729600004433,NA,NA,NA,NA,NA,NA
702,"SGP","Singapore",98.680385547851,99.9992720669502,99.9947341081801,99.9929201916227,99.9922161837377,95.4126902791349,97.3399155802215,99.1288360810249,99.9847154888538,99.9722364884192,99.9826638790385,99.9860954766055,100,100,100,100,100,100,100,99.966081449644,99.9648888024962,99.9664357819315,100,100,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9993354244552,100,100,100,99.999922540272,99.9999388895739,100,100,100,100,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",0,0.255912596729672,2.1608917637127,4.52777548429096,2.9791237620084,4.23942417566215,5.13649403522913,5.51879489647835,4.50966338703306,2.27381917339031,1.93128665204596,5.4174134357344,7.57526335966452,7.70837204266307,6.22861288992998,10.0133913622863,10.467288238591,9.95348555444575,10.5601483742674,11.8455900623762,11.9564845052863,12.6544533155975,13.0980108938947,11.9491781742894,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",35.5042072208006,42.8437189650756,42.7491452060246,44.536488382721,48.3714179243221,50.5449181861553,49.7826671128198,53.1882304105674,52.674715237056,52.3695845258588,47.1640458742025,48.0127507977864,48.3992588166537,48.2033497532192,51.9694849140378,44.1422645196831,51.4233286630101,37.1685175152657,44.3090337120802,43.7617129801531,44.8371510608813,43.0422008262356,46.2377372780684,47.4225603312686,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",11.7051572919841,15.5872673641235,16.4017074746015,16.4749842773736,18.2936681046276,18.8143687076488,18.0742292605671,19.7682674545437,16.3069016127754,14.8962557182576,13.6208213466844,16.1000094117476,15.17026210284,16.4507012248417,17.0964098723277,14.9280226888819,15.9579804072719,16.660040050203,12.2367252780647,12.3968239639028,13.8628863687655,13.1524623316713,20.735887079369,20.1061329018915,NA,NA,NA,NA,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",32.7091542868989,31.4252622657981,33.5949629111403,32.6753019247652,34.3133158715446,35.4400973485024,34.5388982903243,33.5196784240848,35.3500849698653,33.2773164842593,26.8976568558597,36.5055265084323,37.5886648586225,39.1432490334405,38.6365215499813,44.1310389510462,46.0441282334493,41.5405489651635,41.212275576228,41.0817933611292,41.6319319477744,39.5757933660288,38.840468560977,39.5006113721961,NA,NA,NA,NA,NA,NA
144,"LKA","Sri Lanka",56.0952412216892,54.962103890114,54.8851144830217,61.4262552035487,53.0150227567437,60.5636266778716,59.587451230875,48.7758438862087,48.3822546169436,56.1086309673456,57.1548722106935,55.6939455351805,53.6921644263669,51.608187700916,50.8713448881313,56.6891370150118,53.2958628036447,53.4257828885724,46.7417420170935,50.1706076937445,48.3981175292383,49.7130571833724,51.7539067727397,58.0823994286892,NA,NA,NA,NA,NA,NA
670,"VCT","St. Vincent and the Grenadines",100,100,99.9998236238005,100,100,100,100,99.9985910385189,99.9987821311523,99.9996962337839,100,99.9999549105844,100,100,99.9997932307559,99.9994628614018,99.9998763421582,99.996837852224,99.9887551409489,99.9918203401973,99.9621566452605,99.9991234942122,99.9993948488202,99.9987988196653,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",74.7191653327244,75.3061179953988,66.8188108908245,66.7761470682635,67.6686312718146,72.0966999307608,72.739367746,62.7009759903884,77.2988024866436,66.9269546984087,71.4067854311762,78.7926836252767,79.4280739907597,68.1461906549422,60.219160392183,96.6581165685129,95.7153332089343,90.0031964360862,95.4554124406553,96.304254188931,100,100,100,100,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",86.1461398623213,87.2912186288262,79.5591390757308,77.1250793501672,70.9235446751282,71.9877951215225,71.8063276885141,70.9297305561773,48.4730528596769,49.961132822635,100,82.144726072561,40.6173311312471,57.1794218431237,100,100,100,34.6779560235581,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",5.6072616556351,9.09492691322954,5.36594020204127,3.37474550835317,3.82357586073789,1.47297140441852,3.25654848032717,6.23499670569107,9.60764883760153,13.1227176133962,16.6593383537006,25.7444709883908,37.1646467756507,30.9135321049697,37.9469063499211,34.2219504391744,34.0447376605778,33.7279385212422,42.113318037827,42.2239880137858,40.8609603615976,41.0453939310002,33.7160357202349,37.4513430747561,NA,NA,NA,NA,NA,NA
752,"SWE","Sweden",62.050780699171,62.8587165174552,72.9191351544192,74.3399309382581,71.4070929157614,70.3661387398076,68.5098538796998,71.9728811767885,73.7883077652388,77.2632364410652,74.1171359905966,71.422325941093,73.3655490439312,74.688666517223,74.1130524305575,73.2978379907898,73.2388435429346,72.32000290074,74.2954204222819,70.9253709054911,73.3048142269791,69.5988932119755,74.439942349715,76.3475658970255,NA,NA,NA,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",25.4247640246822,25.4115680586152,29.0427526318199,29.6147806592107,28.1632020532536,25.4461070741166,27.5233435345929,29.4147375077179,30.5705562096447,33.3525864221623,24.594878485019,28.5306973859159,33.7167836892101,34.3366993839927,30.914359584725,49.6386462841658,47.2562800967251,43.2261950535805,38.1321179445067,45.8805877264513,36.5716853041589,44.8786628702715,34.6998421720296,33.4826325561136,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",25.3411869750517,27.5855652202162,29.7595688091754,24.1945504918002,23.2413339249563,26.8715809756246,28.3700985943549,47.4291941926296,32.6283770126904,36.0469155906818,40.0400862029449,40.8682155040594,44.8005112576636,49.9087328809615,50.2655758564914,53.2320080961926,31.6311549737814,30.1641376099825,23.1085685369966,22.0308955553522,22.6950112796988,23.1580054947642,25.3132823865357,26.3130705320119,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",79.3310056566813,77.2435854518652,75.1329651947565,80.4869914529368,80.8554544423174,82.160129538607,81.4085136486061,83.6273417790667,87.1869919771414,84.2215156322671,81.1770766882274,82.8863477889909,88.3365749868392,88.8982308607653,85.9281080388456,86.2476353604437,88.2579016889602,87.6929740121739,88.1534256057644,88.2503346845496,87.6013242494676,87.6195220352187,88.7383688222055,77.4023416360626,NA,NA,NA,NA,NA,NA
764,"THA","Thailand",31.1931332529626,31.5831371240796,34.7385832848579,35.0863608825314,37.0319390145357,30.0858543747591,26.5513258788961,28.3740922653664,26.9960697853253,30.5520568352043,37.8401375785922,30.4093174222123,38.7544980144719,34.0877442532568,31.733173135332,31.3784692696001,31.3882823251244,30.0210716739267,30.9198323756944,34.0654539965833,33.6776167801011,31.0493781999638,29.2639644156458,30.5792709993224,NA,NA,NA,NA,NA,NA
626,"TLS","Timor-Leste",84.8334600381425,84.8610174801659,96.3984684604874,92.374529643989,97.1840326606136,96.2061872280794,100,100,100,76.4861352987079,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",34.243311335066,33.4050206038421,32.6008371552116,30.9197198954468,28.5729677144669,27.7107440532288,23.9537904977247,21.9614157022561,20.3897809200774,18.9579732830932,17.6039856684823,17.2711601017946,17.8824529289282,20.4464859739968,21.357742152309,18.8594771862091,14.6215700335208,17.154543639124,15.7488926354193,18.5920029482855,24.9625756032066,21.4457831718855,20.2575895821577,23.2875911285063,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",100,100,100,100,100,100,99.9999906034162,100,99.9999928573597,100,100,99.9999996530505,100,99.9999972140016,99.9986538813265,100,99.9999831031328,100,99.9999014687111,99.999916177025,100,100,100,100,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",59.937502523787,59.3063674225629,58.9818089811728,57.3484066015373,54.3215201648358,60.6028172590352,58.0989222732512,60.5012751195773,59.8409687179865,60.9223209653211,57.0819441714086,63.7458258684905,62.7252099660054,61.0117750506857,70.2276362202129,59.9723040501276,60.5911819971525,59.6113878437754,59.4918577439417,63.3980777158213,64.5364827375149,64.5794531227736,65.626330986229,65.1465173200645,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",24.1951812503215,24.7380651455439,24.387889203559,28.1880700543049,28.2878197797025,32.511336128182,32.4141557718977,30.4235368060729,34.606716329574,35.8253735848597,37.4457316772732,38.6782108780464,41.975682415338,40.7670339319909,41.7239916443965,41.5437582487989,40.2069021857786,42.07096505201,46.2544181940741,46.4812080068639,47.3563634673288,48.3119116951117,50.4064662989413,50.3895789548481,NA,NA,NA,NA,NA,NA
792,"TUR","Turkiye",30.4991572977225,32.4903349663248,32.5881988649726,33.7844192145198,31.3642015185057,30.7008179084747,31.2888609091003,31.5976032687119,32.453952745991,39.8670742574776,31.9764892066815,30.0512357174291,31.9277873604971,35.6590018903634,36.3267281190361,38.7059631581221,31.8155857342457,31.5732904650176,36.3346862998957,36.0018873533365,40.1470582797512,40.7853109377284,38.0259356955772,50.5889641757007,NA,NA,NA,NA,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9980581744909,100,100,100,99.99993565296,99.9999260754849,100,100,100,100,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",29.6525974840293,33.51087106124,22.8052238961028,26.9076936773548,28.1095160685303,22.6726031353507,20.0786833962333,23.6358399592432,19.1642274140954,19.707632157162,27.1598450644633,31.9320308659399,28.8891372885667,28.4320067435941,28.7489820844017,34.449917968604,36.9129321884828,39.5440604759701,32.0136762539113,28.6822262299759,29.2662077094136,25.8390562529067,37.217823362184,39.1200536104998,NA,NA,NA,NA,NA,NA
784,"ARE","United Arab Emirates",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",22.8300241487619,21.8132527094754,26.677278494637,28.4748350995945,27.3648657649594,27.3833841801116,27.5338725247339,35.5952175141001,38.6153233974433,44.078183752108,36.0850286841131,40.3518760762753,36.0642485788107,33.0456156424994,31.3902360191036,31.5981380521309,31.7988490059592,29.8814500905599,35.6061841969721,37.2785112761297,39.2724256181742,31.7812379724974,33.2090335852246,32.9619740500836,NA,NA,NA,NA,NA,NA
840,"USA","United States of America",29.7414936468168,31.2647421019908,32.7736477834178,35.758721785049,31.7854738863031,33.1500255294376,32.7730818389432,33.6364170003463,32.471578114839,36.8079896765349,35.7480324464754,38.2118011206593,34.9010602054416,32.8674688139304,35.1182793132779,37.2287958739594,38.054462313525,39.2699315137084,39.4741375223741,38.2106876465122,38.2749468946498,46.3630036508043,45.4486313689712,45.6558916256825,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",4.91091867399984,13.064512698783,10.757543200095,16.2948855244145,17.2978853886375,10.6081989312409,9.77796770141799,12.5288344738907,10.6499226170935,14.8445703631296,21.5329067049628,20.7269337991192,11.164596837144,13.0695068776548,15.6751104081245,9.51110183082868,16.7498065333451,29.1173198839914,43.9199769173839,48.1305477070787,27.2108988564795,29.0236881806661,23.3501959563271,24.9848365641408,NA,NA,NA,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",100,100,100,100,100,100,99.9999948669583,100,99.9999963902494,100,100,99.9999998616651,100,99.9999990203457,99.9977542734405,100,99.9999868615184,100,99.999750502019,99.9997517932219,100,100,100,100,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",71.2136507817532,65.3482524981814,68.5197533411346,71.1036278268197,70.9823846579118,73.2647021420497,73.9702991892501,78.4026184146907,84.1450336032303,77.9461197785071,76.8603859400071,83.4476415974179,83.9058535242917,100,99.999992191849,99.9952157754655,99.9835775222164,97.532195282722,93.3242002101349,99.5235206438825,99.5155393581493,99.533721896659,99.5260807855432,98.9952113998522,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",34.5146455098795,31.6111239424087,29.4024627899002,27.5114344019162,25.6051244583991,24.0496928608119,22.4077924731227,20.1152800835534,19.8057872410003,18.758667931541,17.3135708723824,16.0749442190232,15.0199090936327,15.362452738839,14.2536346339782,13.9015339015683,12.7052847798167,13.0591935116027,10.9611438381966,9.91235158316654,8.95571465731162,7.81497144337712,7.14579932515277,7.7165466878246,NA,NA,NA,NA,NA,NA
876,"WLF","Wallis and Futuna Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",17.0281647083168,18.7536242208537,18.2623621429041,16.6178017122927,18.0257928251733,21.2345631584293,19.2610883317884,17.581386306872,20.5181062421643,23.5237548686336,19.5151039108162,18.7649291716727,23.2443880607848,24.3232025700727,23.2410102687032,20.7659333308695,25.7230653857333,26.1787309599224,29.8876352776261,29.7323709000546,28.8069503389428,29.6583899174135,29.8207115289862,30.8989494692674,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",47.8187966810886,43.7442750545357,37.0007501478745,36.8699191715347,33.7327797990936,34.9824861782091,38.0688136770719,51.1295087012781,59.0526479500218,66.5026907425136,77.4594003115707,74.1122207138931,75.5792732874782,79.5302588305179,78.6330454013196,86.6992144048463,86.3036971847939,87.5258330039975,87.6507506896656,86.8769916063859,85.2545562478141,82.7472707900114,83.5028442362434,84.6415611065773,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
