"code","iso","country","MKP.ind.1996","MKP.ind.1997","MKP.ind.1998","MKP.ind.1999","MKP.ind.2000","MKP.ind.2001","MKP.ind.2002","MKP.ind.2003","MKP.ind.2004","MKP.ind.2005","MKP.ind.2006","MKP.ind.2007","MKP.ind.2008","MKP.ind.2009","MKP.ind.2010","MKP.ind.2011","MKP.ind.2012","MKP.ind.2013","MKP.ind.2014","MKP.ind.2015","MKP.ind.2016","MKP.ind.2017","MKP.ind.2018","MKP.ind.2019","MKP.ind.2020","MKP.ind.2021","MKP.ind.2022","MKP.ind.2023","MKP.ind.2024","MKP.ind.2025"
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4312973345136,45.4312973345136,45.4312973345136,45.4608045637848,45.4608045637848,53.3195632930068,53.3293990360972,53.476935182453,53.476935182453,53.4867709255434,54.3031376020458,54.3031376020458,54.3031376020458,54.3031376020458,54.3031376020458
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8252032520325,57.8252032520325,57.8252032520325,57.8252032520325,57.8252032520325,67.9878048780488,67.9878048780488,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1041666666667,50.1041666666667,50.1041666666667,50.1041666666667,50.1041666666667,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2204493650277,13.2204493650277,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5060728744939,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763802271384494,97.1240070898707,97.1240070898707,97.1279459069126,97.1279459069126,97.1345106019825,97.1345106019825,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7195622112442,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8078602620087,10.8078602620087,10.8078602620087,12.2270742358079,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8174659985684,14.8174659985684,14.8174659985684,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
