"code","iso","country","PSU.ind.1996","PSU.ind.1997","PSU.ind.1998","PSU.ind.1999","PSU.ind.2000","PSU.ind.2001","PSU.ind.2002","PSU.ind.2003","PSU.ind.2004","PSU.ind.2005","PSU.ind.2006","PSU.ind.2007","PSU.ind.2008","PSU.ind.2009","PSU.ind.2010","PSU.ind.2011","PSU.ind.2012","PSU.ind.2013","PSU.ind.2014","PSU.ind.2015","PSU.ind.2016","PSU.ind.2017","PSU.ind.2018","PSU.ind.2019","PSU.ind.2020","PSU.ind.2021","PSU.ind.2022","PSU.ind.2023","PSU.ind.2024","PSU.ind.2025"
740,"SUR","Suriname",100,100,87.9039667192566,86.6263371451495,86.6263371451495,86.6263371451495,86.6263371451495,96.919799900271,81.3551723759626,81.3551723759626,79.0116107362893,67.5837017367826,40.6254524049722,40.8145564014351,40.2918385357915,39.2421991233688,37.9443666115932,52.8456780823911,52.8322241674943,54.2881033550614,58.5239103358915,71.5718968005969,76.2792352853779,80.4025300776668,80.4025300776668,78.8480597051395,70.9652626045605,69.2119709693764,NA,NA
752,"SWE","Sweden",42.4217513369116,43.1338818163675,43.3623762399734,44.3699811430966,45.4803574285521,46.2286073906137,46.9222666833051,47.5047693586294,48.523362073569,48.936097647961,48.7269103012295,49.069893943642,50.0811618608369,52.5229730500696,53.3049002461971,55.1117122890167,56.7363846900651,57.2381311024342,55.5850526330491,57.3175950937452,57.3989360818557,57.4348722094553,54.3282550073862,54.6821909804223,54.1809115844467,53.6071944300457,54.5463227627845,57.6731301808278,NA,NA
756,"CHE","Switzerland",23.1134979879493,23.7082460211762,24.2656672356752,24.8280389178544,25.7254083503737,26.1333888141449,26.6341526651817,27.0467571142255,27.4622441590049,27.2567327543643,27.2027669922631,27.1583739945977,27.243222071147,27.3285400040734,27.1921250743244,27.5054294158305,27.7927207990001,27.8983726893724,27.9902901310791,28.2283893579939,27.8689686090038,27.9114438068895,27.8907268415551,27.7173076669217,27.7895823404263,27.8011192762526,27.9875965302887,28.296761230769,NA,NA
760,"SYR","Syria",51.5219594751161,52.5160785953837,55.8507271142932,56.31152568729,54.641696901221,57.250077332594,61.9716789266235,62.4011764199693,66.086852033896,68.1531970790821,66.3952609648096,62.6483835165771,59.3172745639397,60.5810841350874,64.3624256570618,64.8588814399739,69.4704335208893,83.4318003752348,90.0467105593149,90.0467105593149,100,100,100,100,100,100,100,100,NA,NA
158,"TWN","Taiwan",14.2691189608776,14.1538641142623,14.0226219459312,14.0331849727069,13.962251085826,13.8986599817553,13.9057560888205,13.7971504227183,13.6340854248738,13.6040005382101,13.4196844243905,13.2341733741174,13.4644471106223,13.7734024991732,13.9639806990124,14.4630241441538,14.8841225915118,14.914841065432,14.9735514759131,15.1509035951341,15.1186741802488,15.3926790106659,15.7650132515589,16.0994314580071,16.280547543836,16.8027516637873,17.0666356621573,17.2910175811885,NA,NA
762,"TJK","Tajikistan",35.7795712466626,40.6352897354591,42.6521835945288,44.4937161601715,47.0803970091016,50.9536645810343,49.807345491986,51.3625794584731,54.0328456213923,56.0768203736365,57.5871245575199,63.0572205243041,62.2849166009276,62.7645852607309,66.8172492175211,75.4635276260578,74.2179722637864,74.8043444211848,69.6881013708765,64.559824619518,60.0115452730253,56.2843914578555,53.4158290905806,51.8153412889431,50.3286445003444,50.4323092575098,50.7833451964603,51.2182186851099,NA,NA
834,"TZA","Tanzania",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
764,"THA","Thailand",46.6700515021862,46.2898371280458,46.7419002231962,47.0445596433157,48.5143756230083,49.3262740848732,50.3444815233483,51.3025335457882,51.7446789712637,52.4487370195826,53.0477516621832,53.4103708568322,55.7187879724604,59.8309311033681,60.3082577143499,62.3024108065379,63.6629006964308,59.8134383387008,55.4120412126821,53.8716606722921,52.7378310830448,51.8271249930232,53.6855390393708,56.1835759847549,58.0450143772904,59.5336429335981,59.1136452187553,55.7226642258769,NA,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",95.8712445067354,95.8712445067354,95.8712445067354,95.8712445067354,100,100,100,100,100,100,100,100,100,100,100,100,100,95.2782110644712,95.2782110644712,95.2782110644712,94.0187699002301,94.0187699002301,98.2114079915946,98.2114079915946,98.2114079915946,100,100,100,NA,NA
776,"TON","Tonga",50.8104033930801,52.1954093983439,53.1236205829237,54.0556407236219,54.4885023349401,54.9325201005696,55.4957131148987,55.5667428830714,55.6451919385351,55.7235257763152,57.4053282243716,60.5219729185921,64.724921517704,71.0889747354809,84.4502025384117,100,100,100,91.4114625690783,81.2253592643525,70.2105483123755,64.6733701608227,60.2976287750203,57.1540493320475,55.214261999274,54.9870369682417,55.2504838581043,56.1003184400074,NA,NA
780,"TTO","Trinidad and Tobago",41.4380177838409,40.4446556885256,39.7575059244008,39.5082907969452,39.0537444895373,37.0412083016308,34.1306130532524,31.5702824057981,29.2192618120218,27.4485594765211,26.7819705476656,26.7441867622645,26.3593047079152,25.8493363401022,25.5081025174497,24.7589494596487,24.0372812255599,23.5116450363211,23.2375320943186,22.9040161956558,22.6589949696777,22.3703342213372,22.2100686334586,21.9323581831196,21.5173635988178,21.1790239111226,20.9075698367482,20.5615977336195,NA,NA
788,"TUN","Tunisia",65.1336504916643,64.3471191082445,63.4826829001316,66.6710748444008,66.4812380183784,62.4700394672021,61.1858625551582,62.6449643847955,61.5386550354349,63.6511494887616,66.4002553334024,70.764160274375,69.665855696367,70.6494224546346,67.7248622985275,66.0627023963526,65.6852623123012,63.5607242357568,62.1196994274085,63.0650537394035,61.6102413282194,59.9018627206193,60.5736328138383,60.5824738484261,62.431833542978,61.8183995743704,61.1613744349994,58.6981676234356,NA,NA
792,"TUR","Turkiye",51.6984157915091,52.502434603201,54.1339990434767,52.2399872446591,52.3287581856514,53.3203620607613,55.3473887572277,56.810600291661,58.5701886444377,59.5606587499169,58.3763064538498,56.8652519312254,59.6463945842525,58.7621517114056,59.0733084704548,61.8820644905618,63.1414888021948,59.477235176395,60.5262489235592,60.9625946800671,55.1104807988941,52.5724147911831,53.6787168002383,52.6308252302903,50.4676795649338,52.1023801930947,55.5375870174541,54.1181975243672,NA,NA
795,"TKM","Turkmenistan",49.1575701162571,61.3472038500691,63.8094942592042,63.8094942592042,63.8094942592042,100,100,100,100,100,100,85.1728905828285,75.1209153516798,72.7143777254041,72.7143777254041,71.6158196573968,65.9012674962271,62.1966575635674,58.5609194736716,52.0270151666939,50.6282502003418,50.1736327902601,48.394354261069,46.2784517210649,47.4545046246432,47.1656715681061,45.0184566592036,43.6621700206423,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",32.8888522864249,32.8072376139381,32.6664610697071,32.5208298856305,32.3986242277362,31.8100786300188,31.2425598775976,30.6864337965012,30.2051595008967,29.7445849158845,29.7037271564206,29.8486097130672,29.9283063906584,29.9953127640755,30.0123015961411,30.0433512860867,29.9768393870098,29.973111683926,30.005780464926,29.9811916474598,29.9577478852953,29.871133308642,29.7423709178473,29.7746511623129,29.8414545463723,29.9424704703078,30.0808965478819,30.2156978550758,NA,NA
800,"UGA","Uganda",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
804,"UKR","Ukraine",49.4158504621461,53.9818936118493,56.1368488879719,58.458654723039,61.0611362013683,66.5593005957812,70.5978626749627,74.8594789812921,82.3436925149521,93.486080011547,93.486080011547,88.271370254959,92.1995729841572,92.1995729841572,92.1995729841572,92.1995729841572,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
784,"ARE","United Arab Emirates",34.7960635815228,33.2467929522019,33.9658767079103,35.4647023778593,38.630502456712,40.7507579463033,42.4855020177833,45.9330655529012,45.0582927068737,42.9312021347615,43.1948342397966,44.1810927429318,45.5602978605641,43.3393960042617,41.6809203450114,37.8120984684334,34.2627137708853,31.2434613799308,30.5281381421408,29.4522332025612,28.9165363851078,29.0319723095812,29.7798941444809,29.9211400140289,30.1883946661267,31.0293106656099,31.4887804935021,31.4776154351094,NA,NA
826,"GBR","United Kingdom",32.2780187068499,31.9798198138961,32.5867049204509,33.675323054094,34.944579553093,35.5396423829824,36.766495958761,37.4829029191548,38.1977685357319,38.5754519347702,40.0642394422295,40.6033658821593,43.0548850646773,45.5592921066608,47.534789007432,49.8245475404771,51.4033406009551,49.5723820571626,49.7384469028497,50.7679425485294,49.6799242024439,50.6807805573047,50.7871987808311,50.9066544522472,48.6636694796002,49.8469234246069,52.0751403243588,55.338525788518,NA,NA
840,"USA","United States of America",51.9458875753387,51.6664570485363,53.3142320836017,53.2215747430475,54.7683626144371,55.0280788431022,54.8959822991731,53.7757458260914,54.245394018991,54.426664983546,54.5988869565477,56.2832208534011,60.7342328500837,62.7150171574095,64.3666807542048,66.2516675848166,63.1260414161038,60.5805788225068,61.6867812386111,63.2330130668105,67.1303995719305,77.0673660990999,90.9898781931382,81.0068580092947,82.7973010968692,82.7973010968692,82.5945680648781,82.5945680648781,NA,NA
858,"URY","Uruguay",34.4460789285057,33.0484033399945,32.6421124790825,32.1101805582121,31.5350894025875,33.0408994705339,33.861413786624,33.396152282039,32.4430129551438,31.3296873647341,30.824624039218,29.9502821578608,30.8354835940202,32.0411389028408,33.7612538910573,34.6267366659282,36.4766897709064,34.6835030134918,34.2659386403903,34.8985209649993,35.2632631583716,34.8642654199422,35.6420912497298,36.0442857475813,34.3409290219904,32.5477355590378,34.1434781831391,35.0441253220162,NA,NA
860,"UZB","Uzbekistan",39.2562453899757,42.7279011602862,46.2690398538981,46.2084800687211,45.990281285289,47.0436465252629,46.1144200106605,46.7881795950503,47.300367465002,49.0358164206361,49.5766280724374,50.5313323134911,49.7271612304955,48.143478350168,45.3463681889976,43.9253035791725,42.5315833115629,41.942023440675,41.3297305518671,40.8473101111932,39.6549433582579,38.3182781252565,37.1056081746502,36.2157875118589,35.2968219124208,35.4893299843986,36.6727349108337,36.4133821543479,NA,NA
548,"VUT","Vanuatu",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
862,"VEN","Venezuela",41.1306974869186,41.9251921279511,42.87394133038,43.3246611550541,44.0721492137985,44.6835596700173,45.0956806402208,45.5597176082011,46.1075116635368,46.0576086880119,46.3849634433468,45.7959318969729,44.7701389862705,43.8016401365581,43.0505036854579,41.7570345767375,40.4154508944619,38.5838438927572,36.8552837738877,35.382791851174,35.0940907685781,35.3219543698916,36.2511293924869,38.5214833731992,40.9765615798519,42.8444861186804,44.7545183207386,46.6469365196752,NA,NA
704,"VNM","Viet Nam",39.1122637989795,37.040891965691,35.0472001643288,33.7776019311074,33.0528933521823,32.9485189554876,32.7312820437075,32.0442193159519,31.6301533666343,31.1898209034298,30.1995649175731,29.073073764376,28.9624425655063,28.3878405381589,28.5235743724119,29.0971050556999,30.0766812913385,29.8959262410204,29.9388771261307,29.61341498162,29.0473605463199,28.2094557807431,28.1050358049528,28.496831595844,28.6042848465936,28.9145872740973,29.8822976328835,30.2591208017528,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
894,"ZMB","Zambia",65.6135064263138,68.7117575815542,68.4714417960529,68.8578709023731,70.1218327456269,69.3483557738735,68.3445820478128,70.0907945959972,71.7424185282312,74.330561253228,77.883970105183,87.8551234132995,97.1475286570818,100,100,100,100,81.7233358720898,73.9373552624723,67.8523670495091,64.5774668356234,63.1944614154803,62.4436782510865,59.4999538282316,57.9912309928188,57.6375158444517,55.4001929786141,54.3783719980721,NA,NA
716,"ZWE","Zimbabwe",54.8957401426779,56.4294787093663,56.4130028518089,55.9645434861583,57.0462098518015,57.0943027118014,56.8129470725175,58.2995542101039,61.526400206921,65.3471964234037,67.4984455841609,77.8110942092174,86.7508488709997,77.5040394897428,71.0684645538161,68.0326443531135,67.5161055735773,64.1056925604884,63.7420615416461,64.2828633085183,62.3095021021769,58.5705121098241,58.0366376844387,54.0589652838812,52.8968092976448,52.3184101547595,52.1538488090767,52.0190334674558,NA,NA
