"code","iso","country","FCD.ind.1996","FCD.ind.1997","FCD.ind.1998","FCD.ind.1999","FCD.ind.2000","FCD.ind.2001","FCD.ind.2002","FCD.ind.2003","FCD.ind.2004","FCD.ind.2005","FCD.ind.2006","FCD.ind.2007","FCD.ind.2008","FCD.ind.2009","FCD.ind.2010","FCD.ind.2011","FCD.ind.2012","FCD.ind.2013","FCD.ind.2014","FCD.ind.2015","FCD.ind.2016","FCD.ind.2017","FCD.ind.2018","FCD.ind.2019","FCD.ind.2020","FCD.ind.2021","FCD.ind.2022","FCD.ind.2023","FCD.ind.2024","FCD.ind.2025"
598,"PNG","Papua New Guinea",65.3420376058666,68.9463714428011,63.0908965670716,62.5162968741107,62.4865780781141,57.4293985758857,64.8738615529816,59.4869674429732,55.4434303499193,56.7020647130182,61.7795758799649,59.2132259667575,67.5776219333894,62.1317944887031,65.9549380411133,67.9647677600883,68.3732469992457,71.1781666050873,72.2075795540478,74.5872754494412,74.8995091291257,74.1771026545113,73.9194015034991,74.0632518908696,NA,NA,NA,NA,NA,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",56.998207817263,58.8783104519201,77.1065057974765,54.2106596438407,51.7067374204031,57.2844347528319,52.3210395871697,55.8242219358989,49.103309928439,51.1652101357751,53.6089764292696,53.5374819036069,52.8287585210835,45.2786355211179,43.0759665132496,44.4504405284742,47.8467637663228,46.4079030284187,57.3785784589029,50.9527613530135,53.744056497774,59.0777534045637,58.6949466197007,59.9512709652894,NA,NA,NA,NA,NA,NA
608,"PHL","Philippines",80.9703755027956,82.1461209771053,80.1236062819198,80.9831916296581,81.2778067104007,81.1678370531472,82.1797911350599,81.0077018399827,80.9609906692173,81.8132383393615,83.1275341447082,82.1511393033103,83.2105408469812,83.0936442886028,84.5097359165461,85.2006022867533,84.6572057611536,84.7449700343032,84.4155804984674,84.9148913713894,85.1240362530066,85.2794422614413,85.2056272084589,85.3095144877296,NA,NA,NA,NA,NA,NA
616,"POL","Poland",75.5942940185743,73.1270307485739,72.5439142116247,75.8956902695134,69.7443562427087,75.1147464161056,75.4501414983568,71.3718656771896,73.9425041392007,62.2916198354324,59.5675650815118,65.3406887648361,68.1505760536515,68.5128662340587,66.0268717760538,60.9120433766173,58.4116519398919,57.1752728882268,57.8278293447609,62.889915581586,61.9359491950064,65.4517309105187,65.9834811564802,77.2213291217328,NA,NA,NA,NA,NA,NA
620,"PRT","Portugal",22.1749058386578,18.9521340983555,19.5643312575911,21.6129550566446,20.660100985544,20.7074726592365,21.845094298888,20.734952141734,22.5969184659301,19.2526297890682,20.0065824751939,25.1255120469635,21.3031855822964,21.7876361632759,20.3727738199344,18.8400579158925,18.7380263264329,18.3717524259074,17.1862345775206,17.9628854359193,18.2291736513185,17.1911019769088,15.8725257883276,16.8547740902707,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",59.6596475676819,59.640702841686,59.6650248791483,59.7627857977917,59.0981685640533,58.9727049550775,59.1257387422345,58.7939652330977,58.9054875899419,58.8551792367655,58.8020061762196,58.9939659432536,58.9540594948765,59.2469070699628,59.293647530092,59.4069607110739,59.7111578501884,59.5668791526689,59.5232037905538,59.6139802660634,59.6512767760965,59.6767778526704,59.7199277594429,59.6843787710021,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",50.0894823716262,50.2581532453908,50.452645667952,50.6865292527053,53.2041270926455,49.5162371686752,54.3160458876555,54.6127060150573,66.5578029689888,78.6521989400641,69.1012623865188,70.5822461718016,73.2020729034732,61.3908271069079,69.4920471384121,69.24691130405,67.5788283609041,45.2673144391265,42.4721491670618,41.0866736430556,64.9218802683297,66.7826298743488,66.3256619872234,57.1881196642229,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",17.3038625247333,17.4380705134648,20.1179184484221,23.2935103605516,27.3318727155661,27.2683593720905,27.9259537967804,27.9412673980973,27.9137971630046,27.9294382988838,28.0964928391953,28.1404542205457,28.1785807759878,28.1539333028598,28.1243926396273,35.0764508622564,96.007680573669,96.4693299492192,97.6686063711029,87.7050121821235,87.3971656556046,87.1758242509179,87.3070461755629,87.3541083105257,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",11.1577475834306,13.7092074205679,13.6057144346682,15.0503897593266,16.768175034574,16.7459031703163,19.944642303955,18.7645865177706,20.3265676768237,19.8391648613439,19.6851891456712,18.8709906158518,25.135525052864,26.9908817883651,24.2692202610936,21.9875256050175,21.1315781699984,21.6248642920607,21.8114645624963,21.5215168247146,22.3237894071542,20.8837184713362,20.1258568507046,19.8036141631546,NA,NA,NA,NA,NA,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",59.3947011016798,59.3443234330826,59.4563890491779,59.5202711283444,59.4474643651869,59.4706777427047,59.4938590449606,59.4709332048185,59.4929673359594,59.5149725553349,59.5369489281629,59.5588965195496,59.5808153943528,59.6027056172547,59.6245672526108,59.6357492823896,59.6468086792116,59.6638442697358,59.6781609660355,59.6942650556027,59.7099039758579,59.7255284645037,59.7383799987324,59.7543164996486,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,98.6769865641001,97.087008770041,95.7898776669929,95.0870406940153,97.2923044443701,97.9974197317889,94.5575577528613,NA,NA,NA,NA,NA,NA,NA,NA,66.8040048571978,67.0681431311449,66.2124140214996,31.1434772774785,26.8852445082041,29.6367957776466,5.96604203332632,5.91034106498016,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",77.2235831115051,76.6449178314022,79.5942648196149,91.3403841901204,NA,NA,NA,99.2706175035172,97.0460955925241,NA,NA,NA,NA,NA,NA,69.6026436351697,68.6069653188168,68.6271227155214,81.4901271063833,81.7793302317076,81.8860231974045,82.0717684174836,79.175100831175,79.2636800470405,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",82.4406880170852,74.8375448444711,74.3505859123185,76.4261022030569,76.3112897348467,75.8338337765451,77.5946217205347,83.3053184693844,86.9895127976379,88.197046063627,83.6038152517105,80.3528653835974,83.0799574269228,80.5602249559169,81.3487783307936,86.2959265038295,84.0937991108926,85.3873669384131,90.2699485490223,89.9895904033639,89.2552772402931,84.1752087984825,84.4826966578736,38.9978755146605,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",84.4408477629398,87.6839932400155,85.1246828001661,86.1531008114735,85.8992087353957,89.7731126106467,87.8997698043979,88.608703194304,89.024657888957,99.672366524202,99.6934238450279,99.6727399576714,99.6996525031397,95.6547837295164,99.6990662898581,99.6619159443376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",25.3554528770828,28.4619876532066,32.9651988264688,40.6414880775453,41.2968409015882,47.7821187532643,44.3498603587449,45.1594359235776,53.9271834417869,47.5512753113074,50.6679196654474,49.5080665556552,50.2935505271158,49.9001208609247,49.2876691998723,49.5271689650619,49.6384289299302,50.6297306873774,50.1648165780012,50.0909920079875,50.0849783037298,50.0950241980088,50.4994194462958,50.6992959797072,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",33.6835648313819,33.3652487753279,34.8902752579327,35.5245351788674,33.1027200925404,36.03982323547,36.7885010393698,40.4326157023722,44.1855947074793,47.6316593368931,44.7622695765978,44.4152491779383,47.1586588752709,47.283094631455,54.1223452050743,58.0488318316589,70.9952141558537,65.6481129466034,60.8893763222571,48.8104038843924,46.2474672434621,54.0834610099299,52.4839120605163,54.8797935824427,NA,NA,NA,NA,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",NA,70.065306033359,65.0473102066481,63.2797492672152,60.0392362133007,59.3785439308535,55.7440268434,55.1539488274096,54.5504211531852,53.6339985920313,57.2737067857435,53.2427066365652,55.5600666661287,53.9756633446331,56.1488408521271,55.191443395519,47.6379554467918,51.5586739707743,38.1304779098744,53.7033130351267,54.1158618885805,55.084257308323,54.1139532247336,53.9128120737071,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",47.6794867598107,34.3585212528521,33.118927838456,32.1879946874174,29.7482067376155,36.5163408513789,39.3799573146657,50.1270853556419,54.8365837334305,59.3395036322647,57.9791750876577,56.5740356227766,55.653641246471,51.8415077865856,49.7607287726851,92.8262136153396,93.6343500973456,94.5477791999947,94.7588091031326,96.2183809528699,96.2183809528699,96.2183809528699,96.2183809528699,96.2183809528699,NA,NA,NA,NA,NA,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",75.4775677447318,74.6461148997413,70.2901256171714,72.8681313695308,73.1999663852951,76.8738287001584,79.7683731427768,75.2055960449229,71.6996377083361,75.3156365668831,78.1672438436161,77.3591090122813,86.0701297784157,82.1895573592384,40.6261725514835,70.4226561195061,88.2077501674959,90.493560290674,23.2927524606438,20.2721739580991,91.7441013048834,92.292655236611,47.8218809342392,45.6004200087042,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",34.6226152832442,33.9480722044601,33.3740803146072,32.8930908571703,32.4100626733655,32.0477102920632,31.6778829034189,31.3762237553461,31.1333857704121,31.6842932620117,31.607267482076,31.5158662965875,31.4331166514383,31.319705396815,31.2402282497749,31.2404004871189,31.2423279886884,31.2273311915007,31.2405877142079,31.2308901866468,31.1352534686869,31.1411325239923,30.791216755508,30.4628373352718,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",53.7429049752545,53.0377239915678,53.0920362062384,52.2389421994888,51.6427682851447,51.5211199977549,51.5303724073814,51.1131236065167,51.1452531433917,51.1753970788727,51.4176458172193,51.0936028472272,51.1502834688973,51.8237196277773,51.1177166263974,51.6337178819244,50.6441329350398,51.5985530058742,50.9646504801163,51.0307004850055,50.6646887911504,50.6806498838895,51.1849804309532,57.6738925637863,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",26.1264185973602,25.3597524994645,24.0951374142563,27.1713966507718,25.1544843763476,27.9012445369813,23.8044518617526,24.653723356314,23.7832168096122,26.2836392053427,28.9035516518268,31.5070133310605,33.1825838378565,32.3189878562221,30.3918695014925,28.0644858308458,31.7494245365661,31.6091234489572,31.4127870948728,35.5952350259079,34.126809755949,35.2560415457716,34.9337908444892,36.2664835612067,NA,NA,NA,NA,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",27.7776605878383,29.8964782977343,31.1613881334644,31.2685806336089,28.4447086822539,28.7005016537604,27.3756788000166,30.6722835271226,30.7201272154629,30.5625439160013,31.8621348275069,32.0518315427867,33.0410533587377,35.6787141986616,36.7472750554642,32.1081646426515,39.934287970681,51.3946954423597,48.4774955501124,34.5779909166692,34.5654875908705,35.0024132765901,36.5816333942219,37.667690104119,NA,NA,NA,NA,NA,NA
144,"LKA","Sri Lanka",41.2897795337864,42.0605401772464,40.1140210128191,50.1115529983098,38.1685008440386,50.8445902638604,54.0229951695119,35.64761939417,36.2464556800377,54.5203304376125,47.1114455919496,48.2632850568176,46.3053357847194,46.4849434589925,46.6689556968528,58.2568141030967,57.7791755887757,59.1636670169256,53.8712489735085,63.0701821180563,59.3424006724494,62.2074576796111,65.9114779717933,60.3409214909468,NA,NA,NA,NA,NA,NA
670,"VCT","St. Vincent and the Grenadines",29.4756488404254,38.31352506106,40.1393377292484,29.641710616157,27.2003026526091,30.3120150263603,40.9040982959094,32.1420607371105,26.6496299613157,24.1514283578488,33.697940636372,33.8494752756898,29.7344144178335,33.4363447919782,39.2475609765498,36.6883408122052,63.1996397659167,64.103588137942,64.1741576311788,64.1389008048816,59.1134661523414,59.3059416318661,37.1753558809757,39.9476894784417,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,93.2168937903456,88.1648755560037,83.0655779981743,79.6424391402925,76.7531100978607,79.748264052869,84.3291489645187,87.9200623462705,92.9311083111361,NA,84.8869655913778,76.4607830669543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",0.514765868866988,4.02963354410558,4.14575164854527,7.27698946986219,3.63568227065602,2.2165980609785,4.16078711563173,7.94038276455889,10.663284095452,11.0701464663573,20.7576153245887,21.4373549113926,41.1995752165388,39.7655726454009,35.1233897120501,35.981995277627,36.5721376971661,37.5464685232366,46.9890158533629,43.8801759296463,42.6131937438552,42.5805024746425,37.7487051520768,41.4444497282638,NA,NA,NA,NA,NA,NA
752,"SWE","Sweden",74.7650330120992,81.0382109379353,76.5140387026015,73.6443816036823,76.495452430987,71.1183307496098,68.3901156324579,66.7445122632632,72.0806100016986,75.0700917438712,71.9067778647189,78.2333801335422,77.2170807895911,74.5121003016824,72.3112591607459,52.5474373201866,54.7260441824184,53.778070085522,54.6150461476787,41.5344170038587,42.6596530274865,42.2646067596293,48.1376272035258,45.7916742654102,NA,NA,NA,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",39.8360435065506,40.5229782124762,41.9731898179732,41.9753424916639,42.3599902238231,41.1855995922815,45.2088483246483,45.521338735787,46.8641694961429,49.224472009917,44.5385005192578,47.6358668702411,51.4987898803594,51.9905337615658,51.4506918461505,62.1116378191832,60.203871888793,57.7972865239161,54.6827295162682,53.6576309326036,47.5772163572939,46.75555455295,45.3885162119743,43.8789140490089,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",37.4866305829273,38.5929447520003,38.7753610971544,40.1867978787313,39.8720934001256,37.6282069256619,37.7708534299249,40.0497488437476,36.9270512621548,38.0799710247328,43.7968206611201,48.0277206159585,48.7943425657781,42.4886217859794,41.9719988614786,42.1252829310436,43.846186123068,45.0085070202387,47.2966870306744,49.9380704003925,36.8171782450283,45.7146630204966,42.8314793187993,42.5221387654915,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",60.2383553573699,57.8053283139349,55.4595826208147,61.5589186710757,62.0091922408847,63.6464629056188,62.6831384309615,65.7087894127804,71.1248656798665,65.8152462216837,61.9490076002054,64.4317526365663,72.2470911816411,72.8537944434595,68.9900249915367,67.2520790489776,70.9519129195114,71.7637359382175,72.500984601026,71.9597276288201,71.1581812341212,71.8348807972239,73.3783068992289,58.2760640213576,NA,NA,NA,NA,NA,NA
764,"THA","Thailand",57.1986539619663,60.9262529434485,65.4349313521078,70.7720942529506,77.2067744842057,77.2564526661151,77.7561853224713,78.1632608488466,79.0367044497995,79.3318891410923,79.4257998117342,79.2885799393095,77.7082279917685,77.4165720923301,77.7176992176602,77.7033194808989,77.8826243504072,77.3328883123694,77.3504054351276,77.1445424220441,77.0932654760334,76.1969811284148,77.2345998417603,77.8735190227405,NA,NA,NA,NA,NA,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",85.4803052449152,84.6470186120223,84.2841772631137,83.3700244365625,87.5047341469018,86.1273015911187,87.3755834323266,87.5737336328105,87.4238081586474,87.5188520897757,88.9502265355642,88.0507665662433,88.6548814257442,86.9712861817363,85.456876914849,87.6950059749262,81.6483900741151,82.9803789881688,85.5112229119311,85.8468553263654,89.0673263350737,87.5726480147428,86.569235745757,86.9503607814991,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",70.4867916420184,57.4352799454748,56.9535117301178,56.0545165669753,57.443604574385,51.1646174594995,51.4159735338291,57.5755192475901,95.9889202293329,76.3111759507561,77.4369441711064,66.8633652642472,77.6298620068487,98.3847634537191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",25.4025207921516,25.2261428323122,27.2589047926995,24.681862686265,25.6870893235038,23.2138841041775,23.7499354466191,24.4341205075007,23.3355115066912,22.9759399742394,23.4071752524131,25.0500999090845,23.614306537161,24.0408236959355,23.9228055028891,23.2194948367728,23.6267381072662,22.4571012310178,22.6026986599117,21.6763474178998,22.4837991954852,22.3106239038762,22.1358935463011,21.9750343619897,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",41.4039149098315,38.4505589306471,37.768674428218,38.0396577813614,38.4057518224977,39.0383264976102,38.4282195077966,36.1322250052745,39.7409847022945,41.1930020281575,42.7741077874623,41.7189964436143,42.3971497900336,42.2623893547044,41.083092465776,43.2577204684124,41.7096578026591,41.0514136282131,41.1447272571128,41.857185195372,41.4859612442483,41.3259386501692,41.5759475923391,41.3555572069371,NA,NA,NA,NA,NA,NA
792,"TUR","Turkiye",53.814693004634,55.1366698643033,54.1396006005868,55.7809443183411,53.3914211883415,54.8954307987657,57.1308860968033,56.4061612267837,56.2739860850843,55.0313414699568,56.5454759348194,55.2710726304812,52.5338730714331,51.9116824168844,52.1116851115808,51.7917143770734,55.1507818737804,53.1606505015686,50.8679018668264,51.081778981214,51.7659519882469,51.5990459168606,51.5190945644481,53.4470428979541,NA,NA,NA,NA,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.2572327515955,98.2143742407429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.941880880471,76.84822903185,78.9150219014639,76.1024084034936,68.1425820552538,67.9179966509075,67.1157705552451,66.6459996828155,67.4179757484271,64.8216702174863,66.2026512418778,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",22.7359611325147,20.6050084139541,22.1408501313632,24.238761895609,24.1259014925282,25.0802410592668,25.7040505596108,25.7703715122171,26.6726929592951,29.5289133154351,27.7384564201546,29.2713329918641,31.9205798790393,32.6923527552886,33.4831705129595,36.844595886428,34.5883997951788,33.7468988759516,31.8393188482136,30.4507117110467,26.4029077695053,27.381722150124,22.9799854441126,23.2504183647007,NA,NA,NA,NA,NA,NA
784,"ARE","United Arab Emirates",90.174450631783,90.1489505926722,90.1029288231613,90.0693128649897,89.9588728538695,83.724479921954,83.2256775530325,83.0946085689883,83.8940566090831,83.91635140702,83.9353736465392,91.5006721124623,90.5793657382988,87.372479347281,89.2230044307552,89.0445901755828,89.0788446030755,89.6796513885444,89.426384979087,89.1533086782798,89.8219568674513,89.9015685850825,89.3952776218051,88.7077309143778,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",43.3094313230552,46.1601180964215,47.146288055509,46.9979293726822,47.6546041765162,52.970747110827,46.8269257452017,48.2235617263703,49.2063726062879,53.5249061065217,46.5890205832636,48.1170338302128,45.7417676202488,45.0056609240929,46.1046604078053,50.4155341633147,49.8518768899431,52.2133738617027,55.380103371807,53.6019992143264,52.4100577324983,52.8871294793271,57.9188856592415,55.8501973424029,NA,NA,NA,NA,NA,NA
840,"USA","United States of America",28.7556367108028,27.2262847500125,30.6954379649875,32.1619180326742,30.3439433093563,32.5955609412114,31.7297333440075,31.8017658060054,30.7496338946393,34.5661944226628,32.6830443671803,35.4810233852992,35.3156496738549,31.9648697345567,33.057696665553,34.5030613026896,35.9773074184468,38.2915282618816,36.322003076681,36.7457441952203,36.6763754079741,42.0241874987004,39.8387105399568,41.7004056950621,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",36.4524538992149,37.7457914299652,37.6831184072935,39.5572783148233,40.2217039761609,47.9642281750342,46.2294747835186,46.6331273966235,47.480765141049,47.5289572411021,47.4878198900219,46.7377803350598,47.6255058830687,50.2909593849703,52.3261848522762,49.5765724451712,51.0231103233094,52.1398900515466,51.7683496780959,52.2250206820613,53.5113752846056,51.9846844191584,50.5675158633607,50.8085003913812,NA,NA,NA,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",63.3501849240632,69.2138705443312,65.8455789717056,62.806224846283,55.4977912452304,48.9877348160182,41.3103434029954,43.310496969107,43.7285190176081,48.3758150168724,36.8302873801146,39.0797962929214,35.1795006366907,32.2177281870159,26.8343408654457,32.7626108200075,27.1161908332067,27.5400325115182,29.3627041137916,22.6800747203099,24.2711304156253,23.5423167101549,26.0695305511508,32.327712063621,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",51.7581057464877,45.505122505429,49.8109236984879,52.0020766467808,53.2216103178056,55.6118571998779,56.9207674687536,60.9033153634055,63.6028160265735,57.3910914107446,57.8460241782512,61.3022568961845,61.4404887325446,75.703692033746,73.4561378051005,81.0348911805442,81.1796326959833,80.1725687809918,80.4093753241043,82.6465045697152,84.0436338605984,83.7477807749142,84.8986509321196,85.0748586788826,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",48.6412208751217,46.535218803967,44.5876313726668,43.4352359648017,41.9794944379848,40.9466146648092,39.849376699832,38.9214578045884,37.8388225969681,37.1050252322361,36.1547658083282,35.2946566177424,34.5130397915873,33.6999624388875,32.9343758538104,31.7439795914342,30.8917582351444,30.2021864788606,29.5661810815857,28.6858516864375,27.9944221359725,27.3388062459561,27.765707733541,27.6401476619869,NA,NA,NA,NA,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",44.339251069037,38.9355083174395,32.8924581416365,33.8953648803943,34.4341177605602,34.9131450706385,36.348943973499,50.6900722363005,57.5355246481177,67.1803127354595,83.537469939999,67.1036314849209,91.1721514657742,91.0105971200076,91.0831643946653,89.0271817091687,88.3607405691999,87.968268128011,88.1377731035786,87.7097553153651,87.7418334101717,87.7415468613654,87.5458135418919,87.5158849848081,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
