"code","iso","country","NXA.ind.1996","NXA.ind.1997","NXA.ind.1998","NXA.ind.1999","NXA.ind.2000","NXA.ind.2001","NXA.ind.2002","NXA.ind.2003","NXA.ind.2004","NXA.ind.2005","NXA.ind.2006","NXA.ind.2007","NXA.ind.2008","NXA.ind.2009","NXA.ind.2010","NXA.ind.2011","NXA.ind.2012","NXA.ind.2013","NXA.ind.2014","NXA.ind.2015","NXA.ind.2016","NXA.ind.2017","NXA.ind.2018","NXA.ind.2019","NXA.ind.2020","NXA.ind.2021","NXA.ind.2022","NXA.ind.2023","NXA.ind.2024","NXA.ind.2025"
586,"PAK","Pakistan",NA,NA,NA,0,0,6.84394336585889,9.33041842581051,12.1547839164333,12.2212304246698,7.60264158249829,0.775271073847094,0,0,0,0,0,8.14791135905649,23.5760828407884,35.7616047145121,44.5814725923776,45.9449682588983,43.3890328409751,47.0405808604994,48.2270691602684,44.6182241676222,36.4414110966442,35.7373553449493,34.8402556872453,NA,NA
585,"PLW","Palau",NA,NA,NA,100,89.9393821604817,36.0599135476773,39.4560197454416,33.9321220988866,28.9326854906153,25.6037325007942,30.534208468592,46.8280777377103,65.9852724323484,77.1972748950758,91.1990464014611,70.7573152231209,70.0144281808105,66.4758156050549,72.1664625039507,76.8342147879526,70.0988130718575,70.4059767710606,69.3063760310588,63.5415506423237,64.4977870090358,60.655019959207,51.4937390919509,52.5173687178322,NA,NA
591,"PAN","Panama",NA,NA,NA,0,3.53257748949521,1.94318861400551,4.66999879969802,8.4144203006733,13.8884558510998,15.3699368729229,19.9155671164812,27.4440509444886,26.0642593996656,21.0141991912753,17.3297167813721,6.41794957909759,6.38261384695019,10.6237839902541,17.2508001806495,18.3752815113058,20.0956996571886,30.5891293010112,48.7716031609539,41.4160562162444,50.3226049889713,50.9407778113731,45.0428951854953,42.3928652590908,NA,NA
598,"PNG","Papua New Guinea",NA,NA,NA,9.4835690782748,0.183010195286201,0,5.85042470998832,7.3956947513168,0,0,0,0,1.3220103977464,30.8535147567843,54.5922938770586,69.9780170560211,80.2129877558587,83.6890365594645,75.8255450901749,64.8712470448279,51.9198564985195,40.7217738878637,33.7093967574455,24.8928681477071,28.3225708627743,31.7002413192903,39.1892664449817,45.5782527137802,NA,NA
600,"PRY","Paraguay",NA,NA,NA,0,0.628983264754311,21.8864336433202,39.7066442884956,50.4049187173566,57.7457430456252,67.6529665827625,72.9307549591092,73.88654730399,66.2743964026314,53.6264321813164,45.4814761501813,35.4914267928896,29.0935601709723,19.3134500462006,10.987339325142,6.71529595666489,0,0,0,0,0,1.58613024025819,17.629787874126,33.9441173635561,NA,NA
604,"PER","Peru",NA,NA,NA,6.7817013996078,6.82442053398148,20.587292032373,32.7859270669164,45.1215648603202,47.3973497611661,50.7439205728435,54.5531983328022,55.6269016816774,50.5829984449706,37.5308300510137,24.7188873412331,18.4177632921644,14.8107207793115,12.5925802230018,7.68674574765591,7.89021976452912,12.6929493841736,21.4176319220416,27.1113479411289,27.7100404766719,38.2326593270827,33.5580306274443,31.672892490171,31.5759064848739,NA,NA
608,"PHL","Philippines",NA,NA,NA,0,0,0,0,11.4643265568572,25.5412450332945,36.9683534426006,45.5115988294898,51.2248791504279,56.3893827022622,66.8533805063352,70.6117397070393,70.1429478505771,62.101627008875,51.9842261751402,38.4217740524706,21.5126056931898,5.60667249116601,0,0,0,0,5.08990887694891,14.8300808167569,23.1321111375846,NA,NA
616,"POL","Poland",NA,NA,NA,66.9499363293494,76.8231093647266,84.7520726631069,90.9895773323137,92.0675838679292,89.6116570421322,83.2425429218167,71.2975577108551,60.2008256920133,55.1652404224407,51.3728694269644,48.981144895625,49.9694150481245,55.9150503546774,63.6663703043268,72.8232113127923,78.6091893602991,80.55627417052,78.1283835087505,78.0190109277337,79.9050301317891,79.9159174688199,78.9355861086397,79.9624787284991,85.2805841836287,NA,NA
620,"PRT","Portugal",NA,NA,NA,34.94003955899,37.4729001720339,40.5287962121099,38.4245015849511,43.8390408577977,48.8879455871147,50.8505694759839,62.6809354449512,72.1210136853788,79.8290961185441,83.9429173372625,90.9635933262633,99.9063091594668,100,87.5932329800861,72.6244245995505,59.6045538502913,59.312381661861,69.6802669698343,85.0661207963388,79.2046651941182,79.2316011470719,78.9323147386658,80.4276049078002,84.6775147564469,NA,NA
634,"QAT","Qatar",NA,NA,NA,3.31763122427331,7.23087616680341,11.5797105540549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2613985857336,25.1893874998045,34.4274871448113,41.873925439311,NA,NA
178,"COG","Republic of Congo",NA,NA,NA,82.6588635639375,75.9550209630092,54.7717700383411,51.8052697929987,32.2037064107159,23.9745823403509,0.249435406331287,0,0,0,0,0,0,0,0,0,0,0,0,15.9432524791904,38.2245625279165,50.9006669074291,51.9753563890796,52.4010846944728,52.078731047298,NA,NA
642,"ROU","Romania",NA,NA,NA,62.4174423502119,76.5978676196413,74.9910053361355,70.7842377109441,72.2115657225003,71.2262067723631,71.3186130333405,61.5135032747701,53.006270588583,51.0816780441564,67.6485516964103,83.0836223994128,88.6879232838263,92.2718706937125,97.0906843515421,98.039721058778,96.7104105886837,92.7231974432976,84.1847604205552,72.7549748887393,70.2568334557059,72.3231017095752,65.9722028441865,60.1187322041588,63.2580362709489,NA,NA
643,"RUS","Russia",NA,NA,NA,53.0659515068204,56.1644717210972,64.7688430565607,85.0441684668817,80.5035199481201,73.6527014786783,69.2450047936064,63.4131155280028,63.391924669481,60.5348905238479,62.7349351813757,64.5577496251202,63.8285374912004,64.1795432896987,64.3438405932057,64.0144966766333,65.5772862878694,66.0913267750932,64.8380924793179,59.2395546412177,55.5493195842125,54.2125402004156,47.7505283499524,41.68179713372,37.691342982759,NA,NA
646,"RWA","Rwanda",NA,NA,NA,35.4244250849082,32.2985471587862,32.0051818711966,29.5264391791578,35.0462849833583,43.5784664409784,42.9209668122589,40.3724070946378,34.3940046061865,36.9723567420372,36.9751658944521,37.4516567780702,37.5856816476065,30.9369208673642,28.10498813288,27.3655437043642,23.2009961520454,21.7050471183486,21.9372664611896,23.9446445245721,24.1950164364761,28.5879984423689,29.5677475158389,22.5487050854371,15.8691286609966,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,18.148052811636,28.4631398471608,33.0205477784351,39.8862164349858,35.2998106551512,22.6257567285344,22.3858756903367,41.6114486234664,49.2708814333322,53.3773705703462,56.6531802851196,51.3182256351341,57.8005217050495,58.5163837151944,48.3457642469117,34.4745062449278,21.7788391816251,28.5170348766568,33.1914793619592,37.1873798513371,36.4066267414309,34.8052656904118,45.0624284887797,50.3885518663809,50.4201494321179,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,14.1224460819604,20.4681088380063,24.9803822007359,29.9752047237342,31.7693523427655,30.8027506682013,29.5300971960292,27.5217957110065,23.499582457179,19.1215892204978,15.2682549995306,5.25917992816871,7.59074706974449,15.156204879053,14.232564809645,17.1295179626882,21.2293620599,27.0061113185349,31.913383223697,35.2805409410033,36.4633854041958,35.3782162153999,44.608541689193,50.1912030324923,50.1490189799833,NA,NA
882,"WSM","Samoa",NA,NA,NA,23.8380821796535,6.95121744349511,0,0,0,0,0,0,1.0873969942093,22.5767909859304,52.0114206492266,59.3652190181351,66.7125134187582,68.411710524935,67.3654954258442,63.2064012091972,57.6869412155514,52.2111571880655,52.5273319717119,49.0992567528329,48.9391489157231,56.2117249586994,63.8210053269801,70.6079789628684,74.0634815748555,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,25.5276452641946,29.7414857772915,33.4873706970242,33.0637470273316,32.3258998730888,20.4085488420284,7.28224377588322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41381099499691,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,18.9461945375979,26.0376295746251,33.4379173704857,36.9527300797034,36.7282866092466,35.2774948627652,36.4916318051482,35.8957435712796,34.2906036105086,26.9880809880522,17.5368258191732,7.7140519668621,0.344622046162399,0,0,0,0,0,1.5801670575479,12.6558422794909,22.5979108857978,30.1644597068973,37.121067995725,40.8725733217219,46.3913166694458,NA,NA
686,"SEN","Senegal",NA,NA,NA,14.8337884956046,9.9188511944114,5.8141268642126,2.68657128579811,6.94986226502631,8.03220853151051,8.33305239958939,11.4993163234999,12.1479244124005,8.01902556347861,1.27427282221771,0,0,0,0,0,0,0,6.14402452335921,14.2696109361688,18.9736051793241,24.4715573808524,21.0264056221407,15.4276823865415,17.1625139657292,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,86.9210321134525,85.164021669888,75.5730224885296,58.3448469689155,40.6358750523485,47.8213416242543,56.9884722336199,60.4092934024728,66.6150962808209,68.5158443565957,78.0696500969907,83.3251673544237,86.8596253538628,90.715425005894,94.8926185909055,100,100,100,100,100,NA,NA
690,"SYC","Seychelles",NA,NA,NA,1.6827750790473,0,0,0,0,0,0,0,0,0,19.2115717930858,27.1620015091149,39.8656113842181,49.8253911893861,69.1777733551558,59.0301751298691,46.980110146438,25.703260188149,12.3950377200463,0,0,0,0,0,2.8882913922034,NA,NA
694,"SLE","Sierra Leone",NA,NA,NA,52.4253570276384,54.0147151200351,48.7767990268827,47.9751624115281,47.6161471410136,48.3764192794258,47.1914104141328,40.7754653606813,36.2416056636292,30.992092211193,22.8007445241798,25.8466731151165,20.0592760926425,12.3223415655144,2.13762593497411,0,0,0,0,0,0,0,1.60249480958672,11.8641259992513,22.0156477735684,NA,NA
702,"SGP","Singapore",NA,NA,NA,29.9047791320281,32.9654440744857,40.8822071103076,47.055924196032,55.9521471006203,61.5821404516262,66.119763015161,69.7099450002236,72.925959530511,76.8836645271503,75.33775797255,68.7598622911016,60.952157483725,54.0890048922156,57.9836002849731,62.8226517142662,63.2236535906486,63.8743671482383,66.2557796383199,71.3819722059361,72.7844535660808,71.9073301611451,64.7596031358969,58.6508236994421,58.9753366097686,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5361276274767,49.3411576410377,48.6678379155256,52.171832927253,52.699632646305,52.7882796223178,NA,NA
703,"SVK","Slovakia",NA,NA,NA,58.8301538386923,52.3240411155483,49.376428359454,53.6580599066883,58.1085964698314,60.7922330276587,59.8961952165004,62.5352279549956,64.2031087403821,63.6505715477896,69.2759379752201,72.6831907989555,77.6800215119233,84.9128052257681,95.8642314952905,100,100,100,100,94.476287295193,91.7133915999258,87.5201598419169,81.1212823557423,75.2712180079523,76.1469294963643,NA,NA
705,"SVN","Slovenia",NA,NA,NA,56.6249732330254,62.8072560483684,71.5127225036675,81.9836979076897,88.1372923929131,90.1280195088919,87.8369734982467,80.6337590875417,70.8475198105914,60.5810284986905,65.9548029720679,70.829533894635,73.5722622433302,76.2401046562613,82.3043893840896,86.5113253990506,85.2575505073724,92.2199091786287,100,100,100,100,100,100,100,NA,NA
90,"SLB","Solomon Islands",NA,NA,NA,39.3781710936247,18.7494066874612,23.8484165376381,32.4375464408418,40.0177427561448,42.1464256658433,31.052149364456,18.8196762353822,17.5694320992403,23.2218797751185,48.4277125832763,57.6601901963483,66.4632509335514,68.9570621435706,67.4499980894887,64.6690687528251,60.3520403737831,56.3140978371227,58.2053923438202,56.2156788888384,57.598344366949,65.4533457495794,72.5760769862988,77.7744880417119,77.505463065842,NA,NA
706,"SOM","Somalia",NA,NA,NA,NA,18.0195851240996,9.5263805824126,6.06048028435509,2.7449219744459,0.134528137849898,0,1.4623045927373,8.06241067100299,17.3110699781624,28.0566618539295,29.6752170001477,31.1926862168909,31.7511840281687,31.524740372872,30.9298461149996,28.8626621809555,27.2615872563735,27.2214592372193,27.9096716677396,28.5190657158005,29.3284042526149,30.6379716667033,32.3456221630478,34.8474530755855,NA,NA
710,"ZAF","South Africa",NA,NA,NA,26.2118439696099,25.7053474618225,18.2346798025216,14.2179941823095,11.7362034683394,9.04637349583409,8.29893587245101,10.2663168091712,11.2051146929306,11.5416796077882,24.9329268152762,33.2551647416947,35.9800784082351,38.2731730206316,39.1614575634438,37.8276433975806,41.8965486485312,47.9889100566701,50.2813264394808,50.4581683579695,57.0341515323927,59.721067465938,64.6552845078174,69.4740295492372,71.9582335137348,NA,NA
410,"KOR","South Korea",NA,NA,NA,21.5939857500662,40.2240400288544,50.1991435857972,55.7058882266675,51.4257773112933,47.4537899798428,44.3750057576661,43.131192345492,44.5875315308865,63.5301828357486,80.6457937026221,92.8005501563632,100,100,97.1719517901896,83.5055440232253,70.9444549476587,58.3250928734226,50.9950202790353,50.822802772846,58.2219536141069,72.0559670510757,88.0886711186436,100,100,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7276324780361,40.4460870313353,43.9374592230881,44.6228381956689,NA,NA
724,"ESP","Spain",NA,NA,NA,49.4895057686184,50.4986839742025,51.8236760015888,49.9513545167234,50.6079948436513,49.8825324909044,49.4407451441436,51.3869765331744,52.5054226426635,61.2943222002772,74.8774661209719,87.4434520371035,98.6681469385639,100,100,89.1548546464889,71.4516839135184,76.4864783443393,86.8723097843581,83.1853380517068,80.2315304151898,87.3992707459518,87.0304392336558,84.3570140020785,89.5483909514154,NA,NA
144,"LKA","Sri Lanka",NA,NA,NA,0,0,0,0,0,4.28394985305441,11.9934664188636,16.8937133448303,19.3188876795682,25.1859438208041,31.0323592203862,32.5947597589604,32.700531956036,30.3371424029299,31.1775412582695,30.0624852598765,28.3137713107855,21.1544985514762,17.7517038107573,20.326054126383,24.2812582522364,34.2159224375677,40.9270970354671,51.0270516618076,57.4942523548987,NA,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,0,0,16.9625471982388,31.3615114544616,54.0491270623415,51.9989086737187,45.6878551616528,43.0026579612987,30.1835835454722,12.1553087297701,0,0,1.2005662671297,9.629855480318,21.7173330649471,29.3163148856274,37.3132198262708,45.6957549428913,51.7868887069399,56.2862989748135,39.5831486656175,36.6052378999572,50.0339096533239,49.6656904325774,51.318405998269,NA,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,33.2223683955479,26.4405257673994,20.9910592277682,13.357429986933,14.8359078785471,7.32516162914091,0.647176548293118,0,0,0,0,0,0.577006162074198,3.6163020473731,13.2275932829464,26.0074515890087,35.1971461031457,26.4468310956471,20.2960457644607,16.3261619512791,14.96489525851,18.5901332207125,21.9210403920633,29.995766116539,42.6197203667331,NA,NA
740,"SUR","Suriname",NA,NA,NA,31.5110701279592,6.98774687023679,0,0,0,0,0,0,0,0,20.6130343967065,17.6908871751944,13.2013775818473,0,0,0,0,0,0,0,20.4160747704282,37.2455032293404,46.7790276757257,44.5487104021357,43.6598410883854,NA,NA
752,"SWE","Sweden",NA,NA,NA,78.716572535427,77.7970312636843,77.0050433049948,77.5649465101413,78.6668500512055,78.101358046255,76.8283702230242,74.8642246733186,73.8387571224675,74.6445270057422,77.5244752368091,76.3614815555061,78.2095258613406,81.6336884419799,82.9623236109228,84.0177641258189,84.27833586455,83.0597187392115,81.6630363276863,80.6191495982998,84.2153051199612,87.954316286012,90.225512668674,92.8046333704236,95.4666373309947,NA,NA
756,"CHE","Switzerland",NA,NA,NA,90.3437442120004,88.0448214862564,81.6405379940661,76.3642138227979,73.5583744536255,71.2113895015457,68.2063755623727,67.9159575418772,69.5711449496435,69.0302591188821,68.7737131647842,70.7974225855039,73.5715132703564,77.2793869684544,76.8367290172928,76.7514391498072,77.6744086931259,80.0894026791797,82.6742407539613,84.0161964390797,86.8820539101363,93.7493416817196,100,100,100,NA,NA
760,"SYR","Syria",NA,NA,NA,24.2579510540303,30.6353849783982,34.5162969146823,38.5030945090834,42.2384000159548,42.6441505221901,31.3506846087803,19.1259712060101,7.31906746858651,0,0.831294591929719,13.0534643628315,29.1573761680232,56.4800170557359,71.9050990983774,73.487017905966,67.2518727348159,62.7848431780178,57.5347992853337,52.049910964029,51.2182959184212,51.1778517276301,51.8432419026591,49.0578407389454,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,30.3577897488074,42.750048188263,56.6797509238475,65.3421195600441,72.258850191719,76.6535357966534,79.4813160337292,84.2159919018331,90.8932485488865,99.493886694617,100,100,100,100,100,97.7227180557374,91.1713126098017,83.5589029879388,79.7157077471627,83.2222484926116,91.8559298707909,100,100,100,100,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,52.3573487876257,52.2814108321778,55.2045727205786,59.5302973947249,55.9286630701952,45.6779249967611,38.5488149325048,29.9423418580608,14.4916100017678,0,0,0,0,0,3.47073643272878,6.87571893085521,8.82637382539662,13.488695149209,10.9869179618364,1.42383170988779,1.26373260740631,2.7780929187841,1.4553652498476,3.12765431207301,7.50458831993669,NA,NA
834,"TZA","Tanzania",NA,NA,NA,11.8270327823342,10.769227618171,13.073352016053,14.0566018881451,15.1302452944772,6.2600057785431,0,0,0,0,3.51418718673611,7.81428324418179,10.1838145250863,6.62149949885841,2.98155236081271,0,0,0,1.26105362697679,9.00183424832221,20.0524232380867,31.0706147167705,34.4731675475684,31.3837810156882,25.6116122960476,NA,NA
764,"THA","Thailand",NA,NA,NA,0,0,9.1997652913855,17.7109378960731,22.3772202666563,30.3095944675844,34.3761447558785,34.794040238739,33.9980356951215,34.8582720279426,35.6852503730933,35.7862421394872,35.5829802875018,32.5404138490166,28.2703635579786,28.2765454605495,29.1210262426358,28.2526902908981,25.8364311885386,23.5179772505551,22.5982506520174,24.6968313915174,30.8841103403476,31.2407865283832,29.8513588506172,NA,NA
626,"TLS","Timor-Leste",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,23.8416105776173,43.3958557275477,22.8202439317428,0,0,0,0,0,0,0,15.6130846301634,41.2897711280435,50.3999671187639,NA,NA
768,"TGO","Togo",NA,NA,NA,6.86559897449722,0,0,10.4145186707511,27.8312571098788,28.4697247622522,33.0242689541344,23.7970307251642,29.3149333329949,18.0624650597971,0,0,0,0,0,15.5676937559314,34.6030893073285,57.5631225677595,84.7622707653855,88.900929698007,66.5211946753018,40.0040914077424,15.7586960182005,0,0,NA,NA
776,"TON","Tonga",NA,NA,NA,8.90729875813769,15.821311261678,16.4164457354458,23.5309686418512,24.1173886204395,27.4917875495921,33.4767903763164,33.8643695132554,44.6524189408073,48.2104111101682,50.2577133057082,54.6430028251119,74.1349545187863,91.3885988134681,91.3525938262355,88.3516464852419,80.9688030463706,66.7028226159591,65.9899826927753,58.2693992350116,49.7977580352213,51.9664775691971,58.4685815181027,65.0480988437242,70.40056717143,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,26.88970104634,27.2234993944662,24.5210175338841,22.7358574969391,24.0310680779634,25.0774799606752,19.2957718025199,14.2215415988427,7.3257168913443,3.87612317746749,3.3673006369949,4.22686407519321,7.6988638794806,18.2620770184307,29.3870458733243,40.5332260440483,45.9346044177568,57.4748554595852,64.2011240075095,72.078515685345,72.2473596972245,61.7593377398636,52.2523000814176,51.1807178573245,51.076197356476,NA,NA
788,"TUN","Tunisia",NA,NA,NA,35.4780638395872,33.3606890806896,29.8476929899231,27.2924210000922,25.1508186340712,26.7273035277935,31.5932044441322,33.2899951703808,33.1212480825073,36.529087677962,36.8568873088805,29.6622486543789,27.9236496091723,28.0683042416769,32.9595037827645,35.0699405033836,38.0652535552907,38.9971282207266,36.2577096241483,38.9618604280761,42.1626955818195,41.8283460921684,41.7645284711085,42.510129063658,46.1483116398615,NA,NA
792,"TUR","Turkiye",NA,NA,NA,21.7380121698165,24.3106163210158,32.9575269493367,41.5600625541401,47.8154559729433,54.0785736516173,53.0402413189771,47.954913986556,41.6979974570872,39.8671684179334,42.3347012985069,45.88610194749,50.6774796316305,57.7032653140029,64.990225760066,69.5595211074556,69.1201792163693,64.0515638505219,51.1693682355163,41.4780830393211,38.3824157909933,43.1951284153948,45.7092617940975,52.5091461291329,65.1631996506094,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,23.9697881694787,0,0,0,0,0,0,0,7.75186708048281,37.9488317489232,74.721243321196,82.7546213402565,68.5331239371782,47.4941386188434,18.8716991068824,0,0,0,0,0,27.7317087669288,48.5926948606867,55.6065994043172,44.7320903280485,42.6984227750983,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08650739972,23.6517118673624,27.2952519200944,26.8076990744334,24.5552181584309,38.5914735019237,49.7835814853147,52.1553098127256,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,11.8643775165383,13.8236624442038,15.0491264771164,13.7890542003971,12.2901155761834,14.0619395965284,11.4618554454073,4.3772291600912,0,0,0,0,0,0,0,0,0,1.60894514487239,9.0675034041243,8.0506759753091,7.52070388274801,11.7902297991769,11.9998770598672,16.4329268303753,22.6458168070649,NA,NA
804,"UKR","Ukraine",NA,NA,NA,54.4454816600402,52.59143159366,54.1007592074181,60.9288999252124,75.1250541539397,78.3219608649639,66.2748747574333,62.5881652010249,50.4166874179829,43.5099950106103,51.834189163264,59.6155866365214,65.6798923655251,70.778825923036,64.0673558193456,60.0804677517929,53.724417854512,52.4548721893602,54.2343992830428,59.4843281929569,64.5075471027407,69.0265073067256,78.2224924511785,76.4668835313748,80.5333945245147,NA,NA
784,"ARE","United Arab Emirates",NA,NA,NA,11.588107098208,20.1986280956982,17.1572873031009,18.4167166800997,20.8241824923884,23.7553741278597,23.8173137017592,24.7601546598452,21.1551060166757,12.3763930517359,4.3927597638497,1.29869526077519,0,0,0,0,0,0,14.1138280578765,32.5577304500273,42.7232272363615,50.399316054969,57.8898524740082,62.1109882165534,60.9111221424695,NA,NA
826,"GBR","United Kingdom",NA,NA,NA,88.3654427631469,90.0589477088638,89.5776945031947,89.5735183261463,87.5577690879074,84.3040947293519,79.0274941019146,73.3404818010355,71.5177088355185,75.0845422444532,85.4175952655847,93.9185455372851,100,100,100,100,100,100,98.6685920548282,96.4065647852401,99.4616839366601,100,100,100,100,NA,NA
840,"USA","United States of America",NA,NA,NA,61.6652428160291,64.6122188803649,69.4144138357781,74.5182139547775,78.5367558839906,82.2913008067456,83.8249754893015,85.8862824125115,85.5944815226813,86.6271195324661,95.2011993049491,99.1913957841328,100,100,100,100,100,98.03187094353,95.0452662746824,91.2750657376852,94.5011325157607,100,100,97.7946150623505,93.8754144833519,NA,NA
858,"URY","Uruguay",NA,NA,NA,23.0199127910124,35.6342265391227,42.2449325884202,51.2638268094594,54.0049146519212,55.2238520662624,56.4113690794335,53.0871871226717,52.9548149050108,29.7973060561131,0,0,0,0,0,8.7633372548856,22.2083288365682,35.8564328185706,54.7364329739061,51.350818616947,38.4926001065346,46.3229225067225,39.9873531396159,36.1725030939887,36.8256326497831,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,50.2959949911785,40.1359914254986,29.2546079257345,26.69220314587,31.4887980159481,36.8170494281043,51.7821383038252,57.7485509071591,66.3960813793183,66.7350670832507,70.9714891277867,68.8587473933434,64.7741566279209,67.2311740717441,73.8248474627862,83.3300980500505,93.7837892346121,94.2704268419053,90.8845985381152,75.0067639497168,61.4929683148598,40.7211080602558,17.5024372213838,2.9440036836572,0,NA,NA
548,"VUT","Vanuatu",NA,NA,NA,19.7549808120152,0,0,0,0,0,0,0,6.4425589365855,21.0352402666587,37.4060418275845,35.9454089389326,28.6562591071419,28.249160274161,22.8197026455307,23.2837540064319,27.8221475543285,41.8423156520195,44.7707683896727,47.0943496366398,48.2114401163149,55.7062052655187,57.7679722210556,66.0409772315574,72.376300870335,NA,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8834553811112,16.602190187839,17.9794509952817,3.3649122832628,0,0,0,0,0,0,0,0,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,1.1006744705324,10.306180225412,2.9986121348208,0,0,0,0,0,0.844094893597401,5.52346584999511,9.0711610704481,22.0353350390309,39.4136288172719,61.7002351882685,63.7214619982305,67.1484488493974,63.6106392777709,60.0224934986418,56.3246089683472,53.7969563282096,51.7448344665445,51.778593611261,51.7671071795857,50.8174505211206,50.7128711163305,NA,NA
894,"ZMB","Zambia",NA,NA,NA,62.9148595079452,49.0660858092324,30.1106488384379,8.21383109741112,0,0,0,0,0,14.8674590913369,32.9638264355938,31.0489920916556,29.718164794009,22.821684069048,14.3037140863875,1.92034309959151,0,0,3.2368215125351,12.8123794978478,18.356852935792,21.3181524344379,22.3968297594623,23.7335742968676,26.8831473437127,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,47.9139689413812,52.6122599630996,57.2457366634033,60.5023518945098,61.6103742805023,56.5209604294318,53.8269669893662,53.962191494244,53.8444630986627,53.4028095768482,51.8435078002056,51.8256355508564,51.2107244714027,35.7660287849477,15.0747107467093,0.8595089296239,0,0,5.44404405953512,22.4413760518402,47.9743429245971,70.7855541367471,76.0914177516336,66.3957064788908,55.0154187437546,NA,NA
