"code","iso","country","OZD.ind.1996","OZD.ind.1997","OZD.ind.1998","OZD.ind.1999","OZD.ind.2000","OZD.ind.2001","OZD.ind.2002","OZD.ind.2003","OZD.ind.2004","OZD.ind.2005","OZD.ind.2006","OZD.ind.2007","OZD.ind.2008","OZD.ind.2009","OZD.ind.2010","OZD.ind.2011","OZD.ind.2012","OZD.ind.2013","OZD.ind.2014","OZD.ind.2015","OZD.ind.2016","OZD.ind.2017","OZD.ind.2018","OZD.ind.2019","OZD.ind.2020","OZD.ind.2021","OZD.ind.2022","OZD.ind.2023","OZD.ind.2024","OZD.ind.2025"
484,"MEX","Mexico",18.9304964630252,19.1715681160605,18.4157880649805,17.871971245872,21.8098422150018,23.8919841656809,25.4706605399084,26.3915297520329,26.8848727167311,26.9088283276963,26.1894979325853,27.7733746819548,28.6026738737528,30.1263668038972,29.4234697017804,31.2231098560561,30.3444568501649,31.8533334175112,32.6997206572852,35.64784810751,35.5731981757404,36.5189153986463,36.655789552161,37.3846210699938,39.5424283786396,42.2136093603181,43.2321561639994,42.4352411076934,NA,NA
583,"FSM","Micronesia",69.6581855371997,68.5446955981803,71.4228386046801,97.0462588952531,100,100,100,97.21248434391,98.3901865328041,97.5221277023563,85.1498111551511,84.2390689249857,77.5829776604984,77.6863712808859,89.6265830520625,100,100,97.7338506930443,88.9414897380172,98.0726120669443,100,100,100,100,100,100,100,100,NA,NA
498,"MDA","Moldova",18.8145516937466,20.9077924944972,23.7564206771219,24.0666424843643,27.8184134102667,27.914249934096,23.2179829709939,23.0411859346119,24.0574435736896,28.9730462953971,27.9420345092017,31.4774961421009,31.1304292748945,34.5307002169862,35.6893851279834,38.6786111831319,40.325440173074,41.3362843201307,45.4026998623285,47.3847099552016,51.153620370385,54.5958086739066,54.2768949626826,54.6252769028849,59.6536730576265,62.115906134669,60.5581269928077,60.6008084401324,NA,NA
492,"MCO","Monaco",33.4379698113531,32.5842815573109,35.6428104406852,38.8916985308189,42.7409497663118,45.2848324333189,41.9623303880063,39.0387051347536,34.3165042510254,34.1657284566319,34.5326495755409,36.0421114886503,34.872283381657,34.9404478738985,33.8667384602003,34.4435707728269,35.1550601010976,36.7914246046597,36.2976400002291,37.6328467801055,36.5246518908341,37.2578359544409,37.7070808092413,38.0129548290691,40.6358262898493,41.9568753100644,40.9800350598791,39.8617657217178,NA,NA
496,"MNG","Mongolia",23.2829531147828,23.6722019266954,23.7869172009561,23.409081138284,24.6816154642545,25.322951918203,27.3092697146819,27.5019951829125,27.9867760248355,28.4549818608779,28.9945544903359,30.5770813239545,31.8468109788904,30.6822682122743,30.9133862451493,30.6519348647619,35.004684956531,37.7040743446712,38.7440354807032,35.585829611725,33.7065509137667,34.2973791693083,36.7176319500429,38.0675759293686,40.4658401336162,41.1658882257365,42.1853446155233,43.7255566241931,NA,NA
499,"MNE","Montenegro",47.0111351383313,46.8540934802363,47.9081741616685,50.4430025032153,53.1534321024242,53.0549305364323,49.7232216290808,49.2738401452251,49.6439332270112,51.6531878957901,51.8767892683821,52.7108075186029,52.5327240452921,52.9588087260589,53.1740657417217,52.6540400775232,49.7490737203774,47.642240148487,46.3085354828545,47.7056380931473,47.4764097325206,48.0403100105562,46.2992192888321,45.7391227628948,48.311011678434,48.41294408805,46.8734112458259,47.2056662312533,NA,NA
504,"MAR","Morocco",45.108916738579,43.568311633458,43.7444414681294,40.7012404942019,40.0165913108844,41.0372359104171,42.0022589066734,41.0231618198233,39.8220802970058,39.2572589328881,37.6427244303401,37.4040601102553,38.4143944698171,38.2399148387016,37.7326031684903,36.2157855542999,34.9732314901062,33.1828809557182,32.8340149524611,33.719071446627,34.9264669199937,35.4463701605299,32.7968977558016,32.7076538398221,33.7054708176268,33.583860578198,33.4331512421318,34.1235972278289,NA,NA
508,"MOZ","Mozambique",95.4741776934372,92.710387407571,92.4398850201681,90.327379000239,96.4676468630272,96.0146321391071,100,100,90.4785170426424,76.6388412142265,63.6272950879757,64.5010605357552,69.1321163525247,78.1060839292997,78.8871268332781,72.4724180492873,67.4360781380905,63.0275005998839,67.6686537724767,69.7824014528677,70.0663022320514,68.4408171647868,64.1419679970783,62.5957564972706,62.7626317144865,60.4172886829943,60.6300843092095,59.8687758398917,NA,NA
104,"MMR","Myanmar",14.3131462788022,14.130612030298,13.5678976316115,14.140289287835,16.4895166782699,18.2247569054135,17.0553428463596,14.4362369019187,13.8553194234705,14.7324254112135,12.6310629755649,10.1238249988124,9.49759553130782,14.1064744429004,14.1775392268773,10.94610999558,8.4005392065706,7.65269453908031,10.6984453697666,12.7602134530474,15.9782654510425,17.0541009949847,13.497424397756,13.5419048974559,14.5085741342285,15.0285077340237,12.7411639940314,12.3773595313965,NA,NA
516,"NAM","Namibia",29.6452888018591,28.4463378285163,27.4104628278793,26.0521373878512,30.5214070984436,31.924500785362,35.2818780643833,33.0407696270758,27.2232034770178,22.0448104779703,17.6056750688355,18.6182379591081,21.4743311693652,24.8040767350002,26.4102741734998,25.9559767478754,26.2678498452981,25.9467301944857,26.6188128486679,28.20757659985,25.825001080455,24.6828191811858,26.0733726698263,25.9656178189815,28.6823647587708,32.7878157075787,28.1893834028723,26.3964696095449,NA,NA
520,"NRU","Nauru",94.6860315051519,100,100,100,100,100,100,100,100,100,100,93.14448265737,89.1671255961538,97.4912997139895,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
524,"NPL","Nepal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
528,"NLD","Netherlands",40.9054776927346,44.8261689550219,42.266387564735,43.4467690986381,41.9675383000914,44.5931366437394,38.2822707487731,37.9268487739227,39.5481235613248,42.4691471857416,45.208199046336,45.7574661962392,48.8837114266705,49.2657479978732,50.152947425509,50.9587480130419,48.0138416799476,45.2938676885559,44.4033692522238,44.5909119907646,46.9953473563789,49.1341813542389,45.5415884225406,46.0358553872124,47.8835650807724,47.5071840446933,45.3968223854612,45.395161871837,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",77.1978815794996,73.8204103087545,73.9657262352579,76.8014407013661,86.4146870704265,90.7027268547825,88.5613023180197,85.533015091346,81.0816444069441,80.4599850874503,76.6336409971736,79.1198990070202,81.2181255218608,76.8345744406008,74.9804488109734,70.361121049341,73.835789823634,74.729392068347,74.2556783154317,73.2947887497371,71.8316327159541,81.5220261971833,68.7371674789333,67.8822360093936,67.4604519305984,66.3271502776405,65.139316255294,63.7760234774869,NA,NA
558,"NIC","Nicaragua",55.7342533779853,59.5598336232231,58.5052732512107,55.3196353009013,56.4182340022582,52.3826838916462,52.8248334322907,50.52083025068,55.4311843289311,56.615950395898,56.2324680899436,56.3534106201682,59.0197075906749,61.6440446746258,58.788911917139,52.6336828761325,46.1691679187663,49.6139783197616,53.135880937426,57.3028503079938,53.6818865195633,57.8029381618537,51.1478168011874,49.5738565861397,48.9883588724442,49.0018672240529,48.9117868867626,48.8751102136458,NA,NA
562,"NER","Niger",36.40292121765,36.2534765962221,36.7732333094499,36.8792164347524,40.9184275841831,44.0102786256126,46.56689427826,44.4370015785048,41.7172360561275,38.1777195516593,34.4061465040103,33.5181110653598,35.8269660061826,37.7584686388073,36.261466671146,34.3530324012196,32.5147239057565,29.1716879660972,27.8537642065455,27.3730322206302,29.1487339228269,29.6667894467441,25.8082955783885,24.7651266391863,25.5847946746104,24.8914331485862,23.2121006157245,22.9912452097446,NA,NA
566,"NGA","Nigeria",34.936978200154,35.1832347969863,35.3719342778458,35.3880542469685,38.2907566906981,40.217599851886,42.8828630063968,42.1925980068578,40.3511388511034,36.8029336094636,32.7296058307508,32.8951206477269,34.6497832551593,36.5487471446619,34.8656058965135,33.9275118922225,33.4445476375405,31.238229986519,30.8215253568745,29.8937340039276,30.8148635627175,30.4095896293265,28.8825802172596,28.2410780506033,29.1012047852829,28.3954378949986,28.2108060470036,27.7115708005168,NA,NA
570,"NIU","Niue",38.8258740655824,35.0218986107358,32.2386564550021,32.0280317758213,35.2514917724352,37.5206084422345,37.5274881062549,39.6478615373558,39.7442702516656,40.6556369199134,37.9493680032754,38.6655218706982,38.9643332086653,41.3657249019337,42.5683331388421,44.0659276081336,45.2454769087932,43.1020463631045,43.7007888805369,43.7932897421534,46.498951311079,52.9414698519518,46.888684112626,47.6741050125857,50.1707603563127,52.501991741159,52.6225208104728,53.2605259437392,NA,NA
408,"PRK","North Korea",13.0150803385094,11.3055755427512,9.92640975926746,9.30082352879526,11.0693469128546,13.0625723964822,14.4129765117821,13.6570090892161,12.5981611115276,12.5286144828868,12.0352943865303,11.6006630212802,9.91243632500587,9.71010828551313,9.18611849257495,9.26614642855532,9.68672923446333,8.59084634674761,8.4154237376669,7.15246223797416,7.65680408558018,7.90105589822961,7.11609438011068,6.76867660327966,7.74218353955887,7.80375770001591,7.93831532678017,7.6265016685423,NA,NA
807,"MKD","North Macedonia",27.8887576856223,28.2393344120004,30.9592127936102,33.3877479282305,37.2476998767897,36.99790410326,32.2783891349785,28.1615664734621,27.1218170835889,27.9857703227184,29.7265715854551,28.7270540226263,30.2175708914561,32.8145828716417,36.7327095206619,41.6169269558029,41.6722161528022,42.4526169450546,40.5101838185551,42.5545907186964,43.0997134178734,44.3403696538767,47.9361985116663,49.0859055690903,51.5641315398605,54.3180285955266,55.676306959379,55.1584284969314,NA,NA
578,"NOR","Norway",45.560604220787,45.9444035434814,45.2653232746427,45.5574975242234,44.2305411293538,44.0032296058202,42.3060975153055,41.227593042553,43.3498613863767,44.0803848459582,46.226604011027,45.6221674418651,48.2631977267869,48.1419048075578,47.96525114259,46.671986308329,44.7709986381224,45.8200409270725,47.8253827155385,51.5034317430002,54.4330181151774,59.681032917843,54.391277619215,56.0625534574545,58.4339902369836,58.9681158180339,58.9947406536944,58.6200686932559,NA,NA
512,"OMN","Oman",35.4282995512839,35.8900069086061,34.7905953989434,32.9838690375804,31.6861349571616,33.6688284144476,35.2414106480309,35.3002418189394,35.5582013057122,35.3373676503953,35.6990679137827,32.0829984277819,30.5159603458145,31.582326053391,34.1057993030587,35.1648966743816,34.107476546438,33.5658092276076,33.631207852389,32.4231202264207,31.7339782146539,31.8887690862202,33.3926375006787,32.4347954382538,35.5353539842558,36.9003401134926,33.9399533193178,34.0860433098438,NA,NA
586,"PAK","Pakistan",3.74724032664594,3.40953089405104,2.51072117006684,0.819918048252177,0.709551327591669,1.39205519463759,2.27777667958937,1.41998464259967,1.46919282285495,1.09854774998375,1.61637043991762,0.053171956055138,0,0.201666125811101,1.21087830191009,0.900472041587648,0.266497237899429,0,0,0,0,0,0,0,0,0,0,0,NA,NA
585,"PLW","Palau",69.4096034430426,67.9332213150771,68.71156772946,92.869527877687,100,100,100,87.674425336644,90.9741541587108,89.915779168703,82.1677425960792,77.7785059649237,71.6897059327908,76.8010897644876,85.4812280679515,89.460147294477,88.5454817174401,77.4905327446349,69.2123175932206,79.9284584839795,85.6449197608278,100,90.3055333481353,88.9333876225739,90.4575142070248,94.2306343986381,94.0668333293141,95.3231548282124,NA,NA
591,"PAN","Panama",49.2582484103407,48.1743628928866,46.1568240022144,45.4095809066984,50.7324998105424,45.5249613914888,46.153739545773,45.2848920343207,53.2805271762012,61.3673541846696,62.7434383436081,64.5438576000501,65.2532299038587,71.2692467321498,69.4716845711635,64.6819153664266,58.765045626121,59.0843210281659,61.4615431058962,65.7617486097409,65.0908399028601,70.9246806211434,61.4569627472551,61.4509675333566,63.1319544688456,63.6133626008432,62.2399971235767,62.0118257989809,NA,NA
598,"PNG","Papua New Guinea",71.9674467942832,73.1453574656191,74.9665134345256,95.5206309346305,100,100,100,98.0065860869188,98.0530033852524,97.1837828460573,87.808432307785,84.7595559901999,82.9650135376807,85.9699151284377,92.3836601135316,98.2846438001928,100,99.6063135909084,88.7105606790546,93.3160291338705,91.8812153138672,100,99.672826109243,100,100,100,100,100,NA,NA
600,"PRY","Paraguay",55.3826202166887,58.7597798891815,54.1954605906048,58.2529503644048,58.2749756398144,66.4941758045588,60.5535989694065,61.3921581946229,57.0269870458997,55.2622034351625,53.2865911348009,52.7779268195789,57.861748324703,57.7775637367633,56.3436046317667,49.6044287227528,45.1223098950454,45.493739788427,47.6165595569231,48.5546120512497,42.1185663160135,42.0569206345307,38.7468762545997,37.0501672557736,37.8523805397059,37.4862393561097,34.3687226709598,33.8231527799996,NA,NA
604,"PER","Peru",91.4937374990298,91.9115560975241,90.3873270079584,88.4864313904797,91.521092114605,86.2476482317997,84.8384996480109,81.5294023345834,85.3241551790471,83.8292602988157,81.2343560182541,83.956603863893,92.1567697114607,93.7999463097274,89.815663656781,79.9701039723378,73.8702607543679,77.8384762196816,81.5598689417793,84.7939112005319,78.9376214654299,81.8582162709782,72.8417537505675,70.3952467959717,72.583218235353,69.7162432292498,65.6045682410914,61.2872473245678,NA,NA
608,"PHL","Philippines",64.3393920969177,64.3651488803834,67.6540178713503,66.6889498888889,65.1516815444176,59.8703772729184,61.443003360435,58.1732125396874,58.4984368240194,59.4844588334378,57.3403541571481,57.6053432433789,52.5025174715124,54.3937338327956,53.9921464620568,57.1755868705275,59.1609469438503,57.7591780126725,59.1671303904179,62.8866699755039,71.5338573349553,90.7816992010741,73.8694227060585,76.0806614857818,80.8387134518386,82.4703379858521,84.3860676565165,81.6950486746777,NA,NA
616,"POL","Poland",40.1444866052645,41.3810962318771,40.8072961235681,38.8472840188355,39.6142085641697,40.1746204590575,39.1525617706209,38.4407188092386,39.5647754593414,40.2885949619618,40.4806849690041,40.3047253295716,42.5912460646738,44.3674635154536,46.6755259060589,46.4687830876813,44.6741484278558,44.2876611610277,45.1763650786602,46.0469987165225,48.8694148414884,51.311728476614,48.7492492528151,49.774817005787,51.3605399871262,53.814775176288,53.0597574981587,53.6639342424408,NA,NA
620,"PRT","Portugal",52.3482928819883,50.8289963569036,54.4982626576158,51.6202516288955,46.762482924893,46.3441932352448,42.8385108193882,41.3452954819382,38.5296302506722,35.7645895154795,35.433343427789,38.6218182019422,41.1168329376305,41.1538950806648,42.4141184410828,44.0190668458344,43.3584703398198,43.7865201731789,45.2476650043205,48.3889576671641,50.6473855768332,51.6907955019167,50.5304863976414,51.3998709243205,53.4147732510289,54.9613376130341,53.8903246403187,52.8141497667203,NA,NA
634,"QAT","Qatar",27.2220053969112,25.0553769831719,24.501299225665,23.6223387293579,23.1934427668212,24.2827565174604,25.021928154743,24.707883082757,25.5737983509485,26.7404277775317,27.6738287625884,25.8478686599863,25.9152935735224,28.0813756523221,31.0608880741953,32.5871365807661,32.1316210924207,32.7679146875543,33.567960790154,34.0655789850581,33.7803192858975,33.9007263210463,35.7165468680506,36.3223896142719,39.9090721230845,40.1157078831543,37.4851275271986,35.3097970442197,NA,NA
178,"COG","Republic of Congo",46.6672119178453,46.6839725707706,47.9033816662064,46.286937575592,57.6382815285538,57.1678222912319,62.5489530734341,57.992491547243,45.6593898060703,31.1356409717552,24.0296737724906,27.250535960832,32.6721127682233,38.3308275364621,34.3092408170631,32.4506209378222,30.2352938554797,28.5046144321087,28.2375515883204,29.7050835594268,29.7234020920188,29.7921527768021,24.8438188985506,23.2503489197265,22.984781658143,21.8704548850804,20.3305833147606,19.5361760330522,NA,NA
642,"ROU","Romania",22.661855911616,24.064703897866,27.3859034608127,27.5925059879316,33.5952965745957,33.3738910189786,28.2026563410027,27.6657791981543,29.4261495067758,35.4203463075754,35.5178912800268,37.2786334823678,37.2022929425552,40.8697573286024,44.4951748026792,47.6617639070585,46.7907402260338,47.3395565913965,50.333279482905,54.1549104527071,56.0816674554024,55.5442040417022,59.4082484841859,62.8375779717617,67.6266897275514,70.1475846214164,70.188262353816,70.8264214288175,NA,NA
643,"RUS","Russia",29.642013751792,30.9098033547664,32.40096876117,29.3251896435278,29.3556946467677,31.17795622139,33.1698452646478,34.1464504627317,35.812395905848,36.8251693629048,40.3154180977532,42.5418201951968,43.025205181225,41.7883610293416,42.7282375305649,43.3192578084908,47.4079575629453,49.3339986152551,50.527161313689,49.0663887926007,49.1832310613282,52.5425760021352,54.8617786613054,56.4666205079216,57.9643346372722,59.9871274955063,61.5343549313538,61.2475055429792,NA,NA
646,"RWA","Rwanda",60.5093653698444,59.2654655008512,63.4818628320648,60.5919910845795,67.3149878612057,67.7759605787798,75.3135185088709,75.561876530091,65.4845977385279,57.1306926648596,49.2777572217256,53.21162953561,59.7197040325561,62.6301681444082,57.1050817513813,52.3252373812855,49.9447482594068,46.4411049420362,45.6553003371756,44.0345279064305,45.7268022439337,44.3342855581852,39.4464760182337,37.5427875391182,37.0013880997872,36.272526036915,34.0857824557614,33.7751101366053,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",61.9354183187823,60.3026512476077,65.4273255530902,67.7382315777211,81.1942506154227,72.4844695544543,75.0552252091177,74.4242642246797,98.2207038986517,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
662,"LCA","Saint Lucia",64.6447353227844,62.0953442593906,62.8871380360556,62.4201645546853,67.4412536381911,60.8947289075168,62.7188441381842,63.3589385489045,75.3453346735899,83.8551435232024,81.7297806343903,79.8976861145902,78.3577756142356,78.7119016207821,87.2032740065682,91.0828932271818,95.751227211561,86.7413969543353,86.254260904779,98.9022420716785,100,100,100,100,100,100,100,100,NA,NA
882,"WSM","Samoa",32.7847960524117,29.4004309687365,25.7868260505174,26.1123938626575,28.9836087447899,30.9759702245692,30.7511557611718,32.7567771623294,33.4305664929274,33.7969858084198,31.2721784088894,31.7790863510784,32.4478972289167,34.7927069737549,36.0924454102139,38.0961524851292,39.2608911071145,36.7257241066446,37.359267832784,37.1181363617603,40.117150772437,47.1122299929109,40.7463203453558,41.1914620407184,42.9727684336151,45.4052879688451,44.0374502907883,43.3628309370519,NA,NA
674,"SMR","San Marino",35.9217972735003,35.610344489739,36.3795642090556,39.5124938645054,42.559921966586,45.573460864959,42.1698858611901,43.5108782843722,40.9912387204319,43.7304581904323,43.3786600723439,45.3051818166161,45.1589441133887,46.3557831860163,45.3879422038602,45.0337274331526,44.0221656379354,44.0393020290696,44.4230379404045,46.3311500018711,47.1362147882724,47.8700030348214,45.7830085738504,46.9341201452191,50.7790910489586,48.1835209703117,46.4727282383492,44.6249898777216,NA,NA
678,"STP","Sao Tome and Principe",44.3328311173627,42.9386619341635,42.2498167020736,39.8200638643225,46.9694143813511,52.9564780170004,57.4567216502334,49.5990659568107,41.9385198146442,34.8569751437973,29.6133136485044,30.3132708408325,37.0076066051902,38.1739204895758,34.6156952161078,31.19229622303,32.3032982313935,28.3382923780669,25.9552691175695,24.0702269781188,28.1716717446088,31.1377343202232,23.6516909756877,22.1427973492121,24.1705452263443,23.5038009381435,21.6884317457679,19.8637352547569,NA,NA
682,"SAU","Saudi Arabia",28.2631367515942,27.9663382246463,27.3482292194745,25.8485292760644,25.3456039035614,25.994305652512,26.6678991132765,25.7180306532576,25.9843191434841,25.9545492538564,25.6471781288105,23.393635393743,22.7125722203482,24.1497132839685,25.231532222232,25.3004839833354,24.7094006835317,24.7158359731034,25.2559739083227,25.1715810324894,25.033558120773,25.4262637478957,27.1880795211138,27.9201616802068,31.8414778491409,32.3422048302211,30.5403932864909,30.8971676998975,NA,NA
686,"SEN","Senegal",56.1436042910261,54.4053312470998,52.9157973185979,51.525923797872,57.2768393185522,59.5755672291485,62.3065947055271,60.1699919267567,57.0639555629849,53.8543796775396,49.9262393664297,49.5538454422827,53.5681928548694,53.6095915893142,50.0260859516179,46.5188833164377,45.9813469863641,41.7147192757821,39.5056531028493,39.258713870055,42.7073807827533,45.6815247357969,38.3343469461315,36.4625237605141,38.5994918379919,38.9092631556387,35.400332182281,35.7974030586411,NA,NA
688,"SRB","Serbia",24.4043249338988,24.135132404445,27.0126656813404,29.424117135686,32.6555269324071,32.5383066756499,29.0307633548043,28.00380561585,29.1668157671095,31.933747182234,31.642276392095,30.6241844317069,29.592115514188,32.5305487051269,35.2460038736443,39.8074818238481,38.5759245147976,40.2123281665863,41.725355984813,44.7824861095974,46.0513361537468,46.6386314923524,49.7756577234618,51.0635337641184,53.7278655344969,55.9167622046268,56.6122586493677,56.9052517947283,NA,NA
690,"SYC","Seychelles",94.4844779958755,97.2818678875536,90.2627823599516,91.6626093109278,100,98.200376026105,100,100,100,84.9616291921835,70.9401006607177,73.9259304391851,83.2705515210568,90.1213926097672,90.9455043442302,82.0501797445104,73.8866354540904,64.6597102404886,65.6096147820695,64.6157607720454,79.70986710147,96.0206586799335,64.2445883141816,63.6600620849585,63.572199871594,60.6083544970807,55.6100068409269,54.6468606343001,NA,NA
694,"SLE","Sierra Leone",53.4896478496438,51.360551846968,47.109015963106,48.5120894982653,56.5422359264135,58.9560746613334,61.667547114308,56.9280750682075,56.6209705662524,52.2019787631404,44.9786806377938,41.5358897815618,44.3866728773727,49.1728818062337,46.5254677540176,41.0510169959017,37.2880951971308,34.7704383915066,34.7047644013706,35.1694264026333,41.5461292338517,45.1840626554828,36.4231507345164,35.3803464160457,35.7213009114908,35.4701870642687,34.1615281702342,33.4898465358351,NA,NA
702,"SGP","Singapore",44.5021184412181,43.1237255287782,42.2845060064464,61.4146323430032,64.7151568617614,66.8679929670688,66.9408413800237,62.4048246935752,61.7662988308327,51.9217182893914,56.1654117329669,61.2160327459757,70.6515715110719,76.1547395809807,72.0841772823644,65.3689579328965,57.5668914124594,55.9344528924879,54.5888562831184,58.5972659870779,65.8267232767678,80.2759475609192,62.1938001067723,62.3038718149315,63.3390377609199,62.2856117543994,60.4232944468708,59.1600650414864,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",44.4682409880034,45.5210854955175,43.8987356841299,43.2473083550217,44.3777712245084,44.7208319574757,41.7569632467851,40.2241581311925,40.1249053555487,41.2355521822812,40.542873303198,40.9751585939195,41.0642188697196,42.5999687148386,42.5293397096816,43.1908790308199,41.4745762572634,42.5841100973922,43.6665113610756,45.9096946826902,46.9248875120066,47.7655306618427,47.419868260261,48.4312452438375,50.4455183093798,51.2237515401938,50.41442172315,50.9009402850038,NA,NA
705,"SVN","Slovenia",29.1662569678749,30.7080899098031,32.6237097776337,31.319399358874,33.602428899266,33.975360509358,32.9318130815494,33.1455284117548,34.6428695241552,37.9871008686781,39.2177023144063,41.3528745126976,43.3830876415885,44.5786588595993,44.1037363912998,42.5927858014619,42.851629077533,43.62516477171,44.2259728812581,44.5455760025848,44.8200700835839,45.2826005070643,44.1136820298951,42.9160558377877,45.381614407655,44.8833669847365,43.6145785888963,43.0885444120976,NA,NA
90,"SLB","Solomon Islands",84.982398222434,83.8501244452573,88.537087045289,91.7357317450527,100,100,100,100,96.0303028529228,96.6516439797976,85.978872820798,82.0284149670571,82.9181006823923,80.5404825941321,91.7735588772338,94.7512793111941,100,100,94.929003584013,95.0660730528889,96.2782327363101,100,100,100,100,100,100,100,NA,NA
706,"SOM","Somalia",87.1258171678877,84.890951402974,82.7185140754407,77.1980640485935,79.9125467351086,83.1989388510948,85.756051153293,86.0174368638826,84.2161252565032,80.4686739252888,71.4893003330599,69.8750616343399,75.9008435533197,83.5863917100141,80.8279404538263,74.5812055818367,71.6486957780748,67.4688328019241,66.6565559693533,63.9306798104788,67.7331905371984,70.1835685863045,60.9050734219612,58.4865853869711,57.7464170254838,56.695386109667,52.8305264239026,52.6169300330911,NA,NA
710,"ZAF","South Africa",44.0176824229149,43.223502071074,42.1765214670699,41.2278753494636,43.7214307941679,44.8502763520149,48.4387894389393,46.717899612875,39.9538189220641,34.8130447770572,29.9577688351496,32.9111223981201,35.9939867348029,40.0036872022851,41.3158174157551,38.0141778963208,35.1762414813085,32.3407687744887,36.1246845241824,38.4398123165839,37.5216775006252,36.0469325774169,34.8933503736995,34.6548958797427,38.6467172283046,38.1687404004446,35.6701378412421,34.9115300790441,NA,NA
410,"KOR","South Korea",32.2563759377697,30.1991008687341,29.9989613877102,30.7322427616402,35.7096934041302,42.9259879638934,49.6204970173287,49.4917516957651,47.5056696995593,47.6585308393949,48.0206668759838,47.5148814637469,45.1799342810583,45.4553436079046,46.3376202069924,46.860579816237,45.6062149805815,44.0839506086334,44.100446791677,43.3291471374483,43.5197804263293,43.8050930902195,42.8616215140659,42.6616801262743,43.9581225843807,43.3429614909329,40.6959636423761,38.715012016772,NA,NA
728,"SSD","South Sudan",44.9509495783568,45.0877583665538,45.3806281104893,46.082684175847,51.4677048987545,53.380847877285,54.873897321005,51.9525594674396,49.6713561474152,46.7425786519679,42.8422264012616,42.5615029347544,44.5845038418128,47.3037399568994,48.70031114974,48.4723839042266,49.0389074402006,46.319350093523,46.5940368234566,45.2791604690973,47.3917479145104,46.6613766172941,46.1819694661087,45.9972554707762,46.6123472338226,46.3050943644745,46.2771293400548,46.4154197486829,NA,NA
724,"ESP","Spain",33.821078891863,33.9593281291331,34.9168590814729,34.3316439402782,35.9243593747334,36.5479652397518,32.9895060153076,31.6934438400076,31.5478460368941,31.9198825991718,34.1587504944021,35.2768062248347,36.5567593251789,36.5099483786515,36.5495178309268,36.3151268156974,35.7183451573543,36.4365165991774,35.8507113767407,35.4367960555161,36.9924661448802,37.6370405426271,36.162165445556,37.2304577421401,40.108260932365,41.2997187747995,39.8943985490831,39.8383094359224,NA,NA
144,"LKA","Sri Lanka",56.3311902806018,53.9623762844731,55.4597984199335,50.2697870257717,52.5288613846832,51.5108852898961,56.1848034260099,52.9655190495828,54.8284196402546,52.5176244134994,53.1459700255611,49.6986082559701,54.0546743348054,62.7584050104876,57.9486774278091,50.6150531550105,44.2499586965827,43.6413952392179,47.2978471742377,42.4922307904599,45.1816246300564,43.510687612754,39.5244168844317,37.9120530992362,39.5292181423717,39.9375881733358,33.4968570045974,32.688691727063,NA,NA
670,"VCT","St. Vincent and the Grenadines",81.0596708548964,80.37926557046,80.0656765194558,79.2303491198417,85.8947454806935,80.1697307970999,80.5975128874264,78.9204495849808,92.0326469185251,99.8122656895174,100,96.3015586814674,95.2827277463911,96.6545526977829,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
275,"PSE","State of Palestine",29.2831467554389,29.4511919353118,30.0030204433384,29.7222608912799,30.8812929290287,29.7283404405129,29.2655278457791,28.1777033964427,29.3537375761271,30.5963851494942,30.7576768243202,29.9392771258401,30.1435534192457,30.2998943599713,30.5385152336783,30.0866697844686,31.2111437263846,32.4677525512221,33.5899787827828,34.0019099304863,34.7153292687733,35.2483661245707,35.8116310125095,35.8495222413527,37.7387501642123,39.7645074442427,37.3089878114709,37.3119077680802,NA,NA
729,"SDN","Sudan",38.2922418401149,37.8067703020324,37.8929026495725,36.1483450499456,39.0859146605597,40.115421187805,42.0489419067412,41.2724035196373,40.0052613911059,37.5877562678408,34.1472505150478,33.8022643176573,36.4335290935431,39.1463382791245,38.8066783913635,37.1853968221273,36.7124826829974,35.012065426815,34.2721069881603,33.4906037971723,34.1861304784597,34.8702879410021,32.9461151524099,32.3504440086904,32.3708076114645,31.9613391767999,31.4828166981267,28.8949347789509,NA,NA
