"code","iso","country","LUE.raw.1990","LUE.raw.1991","LUE.raw.1992","LUE.raw.1993","LUE.raw.1994","LUE.raw.1995","LUE.raw.1996","LUE.raw.1997","LUE.raw.1998","LUE.raw.1999","LUE.raw.2000","LUE.raw.2001","LUE.raw.2002","LUE.raw.2003","LUE.raw.2004","LUE.raw.2005","LUE.raw.2006","LUE.raw.2007","LUE.raw.2008","LUE.raw.2009","LUE.raw.2010","LUE.raw.2011","LUE.raw.2012","LUE.raw.2013","LUE.raw.2014","LUE.raw.2015","LUE.raw.2016","LUE.raw.2017","LUE.raw.2018","LUE.raw.2019","LUE.raw.2020","LUE.raw.2021","LUE.raw.2022","LUE.raw.2023","LUE.raw.2024"
703,"SVK","Slovakia",2789.92837333333,2342.16314666667,2137.47989333333,1957.15002666667,2340.39221333333,2340.00138666667,2728.59301333333,2777.44634666667,3252.32517333333,3704.64597333333,2518.73130666667,2691.37898666667,3420.77146666667,2434.86234666667,3982.26725333333,5765.21850666667,7410.96517333333,9447.63621333333,10872.3215466667,12575.4098133333,14948.0208,16584.0945066667,18034.2324266667,20633.9869866667,24411.8641066667,30129.8048,21020.4657066667,12277.6853866667,4996.91434666667,-773.17728,-5399.82,-9361.80090666667,-12824.1343466667,-15623.1005866667,-18434.64656
705,"SVN","Slovenia",-353.050826666667,437.982346666667,-766.484373333333,-1054.47477333333,-1278.71157333333,-1470.43648,-1736.87034666667,-1195.00138666667,-552.20144,-28.79904,226.58176,660.643626666667,468.564533333333,961.409173333333,564.8056,579.75472,586.948373333333,6651.79658666667,2669.85909333333,3380.23541333333,4028.39701333333,4291.88746666667,5052.44837333333,4717.64426666667,4371.79930666667,4624.884,4798.45989333333,4837.87232,3842.93754666667,4101.40832,3262.12026666667,3133.42837333333,2766.95509333333,2529.46682666667,2262.92304
90,"SLB","Solomon Islands",935.236,1134.30112,1081.96698666667,1101.87472,1114.33232,978.21472,979.179573333333,1107.98138666667,1248.48357333333,977.359786666667,1157.21333333333,1357.56085333333,1631.17616,1738.40922666667,2730.4128,2960.41429333333,2223.58389333333,2460.82789333333,2925.34981333333,3534.36768,3257.76010666667,3184.89536,2651.53909333333,4755.77429333333,3618.60304,4175.73866666667,3990.62117333333,3978.39562666667,3524.768,3251.31146666667,3034.708,2895.45157333333,2878.8048,2833.66432,2774.23424
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",36395.8432533333,43235.96944,45353.8835733333,39682.7565866667,37072.3275733333,40604.8998933333,39104.00336,35722.09472,35362.07008,34683.49728,30536.10576,27960.3381866667,21556.7776,16775.1354666667,15236.5363733333,10056.0922666667,13903.8296533333,19525.7369066667,13402.5578133333,8476.43194666667,2070.72181333333,1429.88821333333,1866.86906666667,1084.15317333333,276.96176,315.87344,350.803573333333,-253.231253333333,354.369866666666,1452.20197333333,2694.51781333333,3395.92954666667,3409.96266666667,3588.65594666667,3313.84373333333
410,"KOR","South Korea",-4436.43226666667,-7699.60288,-4480.76666666667,-6122.544,-6007.99514666667,-8228.58677333333,-7035.91813333333,-6914.04128,-7045.44453333333,-4297.67658666667,-6181.41226666667,-6732.7832,-7001.32997333333,-6753.96112,-6351.29973333333,-6370.5968,-7001.74522666667,-6979.68794666667,-6336.75365333333,-5700.32906666667,-6300.40677333333,-2203.3464,-7123.25568,-7958.0248,-5043.59370666667,-4679.83178666667,-7254.37802666667,-7362.18512,-5820.59376,-7708.83616,-8217.92453333333,-9540.79952,-6421.19664,-6514.54314666667,-6470.95376
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",-8902.81162666667,-10819.1446933333,-15973.2324266667,-16258.9022933333,-32105.36032,-2897.07594666667,-9002.66784,-22650.55488,-11393.79424,-11739.9445333333,-17857.52992,-14428.0014933333,-8695.67349333333,-6215.31648,-11053.6773333333,-14729.8784533333,-17558.2299733333,-16252.6368533333,-16315.6698666667,-16743.67392,-20320.83712,3628.59354666667,-15710.93888,-13074.6664533333,-14621.1309333333,-17726.9205333333,-15916.2205866667,-19779.66432,-15644.1197333333,-17801.0432533333,-16204.6018133333,-2651.36810666667,-7925.13429333333,-8805.86218666667,-8692.03392
144,"LKA","Sri Lanka",11349.27664,13074.0802133333,13024.38416,14172.86496,17036.20768,16171.98,16323.1688533333,13229.5559466667,13541.9485866667,11832.8391466667,11313.7969066667,10417.3260266667,11514.37648,12553.74336,36076.33024,18040.4612266667,16639.1522133333,37167.8236266667,25846.69872,20652.6001066667,27475.7009066667,20600.2781866667,15098.35472,12378.4698133333,10663.1804266667,12995.5729066667,11821.2242666667,15883.0247466667,11336.1717333333,9115.93429333333,7857.47242666667,7502.33312,8555.03696,8883.61226666667,8737.32096
670,"VCT","St. Vincent and the Grenadines",-14.5338666666667,-21.03136,-23.9992,-29.7272533333333,-34.8934933333333,-36.4690133333333,8.4272,-29.5562666666667,-31.2050666666667,0.170986666666667,-19.56576,-43.0764266666667,-43.6626666666667,-41.3543466666667,-29.6539733333333,-31.9745066666667,-36.85984,28.72576,34.6858666666667,34.84464,16.1826666666667,4.01818666666667,-9.19664,93.72512,12.23776,-29.64176,-18.21008,-20.6405333333333,-30.9485866666667,-41.0368,-33.7088,-35.6995733333333,-31.5104,-32.09664,-32.1088533333333
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",7735.37573333333,7645.98634666667,63971.9866133333,49829.484,69715.2089066667,54508.6440533333,32268.1274133333,18730.7588266667,12118.53344,9564.42010666667,15614.75888,19337.5172266667,67127.55776,46095.2329066667,52751.6827733333,34178.5492266667,41490.7940266667,33468.8690666667,41136.9981866667,24267.3437333333,56722.1519466667,116438.707893333,61977.5248533333,36867.8397333333,41343.0249066667,36728.3268266667,34870.2757866667,35177.5266133333,25135.0644266667,17711.0920533333,19386.2850666667,17131.4472533333,18014.0071466667,17982.8509333333,18078.3714133333
740,"SUR","Suriname",1746.59216,1844.81178666667,3372.72421333333,2423.10090666667,2793.76336,2892.728,2055.8704,1828.28714666667,2764.89104,2028.85450666667,2596.66458666667,1781.04597333333,3587.056,3527.23509333333,2055.25973333333,1806.99930666667,1302.74741333333,1684.53621333333,4190.21146666667,2165.74154666667,2424.95733333333,1635.59738666667,4229.96586666667,3976.78346666667,2862.36565333333,2402.54586666667,2567.45029333333,2631.47258666667,2541.05728,2595.68752,2166.48656,1972.13578666667,1800.52624,1637.12405333333,1504.37733333333
752,"SWE","Sweden",-12876.32192,-11957.9647466667,-10607.6708266667,-8888.02128,-8082.30768,-4579.80458666667,-5000.45621333333,-5509.63008,-3973.09504,-6639.43669333333,-2451.05722666667,-856.411146666667,-1277.38032,692.8624,4571.42624,7085.50426666667,5389.95162666667,5747.36261333333,6078.38058666667,6421.99050666667,7287.696,4984.12698666667,6005.76010666667,4739.04202666667,4455.94917333333,5251.03717333333,5911.59530666667,6863.68570666667,6089.25045333333,6653.29882666667,5315.97546666667,6962.41829333333,6730.42602666667,6776.90997333333,4865.74314666667
756,"CHE","Switzerland",885.11248,765.4096,666.37168,850.646453333333,760.475413333333,703.573493333333,510.273066666667,580.3776,774.252053333333,413.543466666667,1108.77525333333,1157.31104,776.0352,779.47936,380.921653333333,288.57664,327.30512,357.301066666667,154.9872,52.5906133333333,15.9261866666667,-172.928586666667,-120.606666666667,52.5906133333333,-179.145173333333,-147.891253333333,-202.008533333333,35.3331733333333,-59.4056533333333,-209.556373333333,-343.841973333333,-74.04944,-240.908,-192.567626666667,-177.459733333333
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",1510.64277333333,1577.92602666667,2276.61418666667,1480.08501333333,2087.71056,1579.44048,1550.43381333333,985.481653333333,1122.69845333333,1045.19264,918.30832,892.745813333333,1102.00906666667,1474.93098666667,1524.13850666667,2067.28986666667,1625.13056,1642.16816,2076.43765333333,-21.7153066666667,-766.667573333333,-1030.35344,122.218826666667,737.734186666667,1204.34458666667,1696.37093333333,1974.22426666667,1030.60992,387.76112,132.136053333333,-34.7102933333333,-116.502986666667,-80.5102933333333,-63.0452266666667,0.94042666666662
834,"TZA","Tanzania",45034.2362133333,38581.33376,45964.1594133333,46470.0234666667,49024.0513066667,51886.12384,49365.1941333333,50214.9612266667,56316.81584,48889.6557866667,46734.6375466667,46045.9521066667,56559.5680533333,74756.1401066667,90931.1978666667,100579.80448,127588.565226667,123822.79152,105164.030293333,107800.095093333,125413.688106667,105433.334293333,97529.8420266667,93369.1379733333,103122.65712,95016.2158933333,92633.2235733333,90781.68224,89411.5538666667,88889.1407466667,76258.86864,64095.59776,68157.65472,72040.5665066667,77586.73888
764,"THA","Thailand",98550.5102933333,71990.78496,59017.8677866667,68695.2612266667,77941.0965333333,79933.4576,79331.86544,68701.13584,68187.18656,65275.4424,67100.2853866667,69508.3272533333,69014.9085866667,69672.3767466667,71250.07072,73097.2274666667,73558.2685866667,90857.1850666667,83868.52032,81523.4626133333,85920.0427733333,76411.5230933333,62262.7672533333,57517.7895466667,61819.99728,50988.55376,43742.4319466667,41877.9322666667,61092.4123733333,87438.7463466667,94119.76944,62005.02928,70878.9685866667,70809.8655466667,73078.7486933333
626,"TLS","Timor-Leste",7889.56906666667,5810.77424,5713.07978666667,5934.88613333333,4559.05413333333,4067.36976,3477.79552,2723.82981333333,2461.15765333333,2761.74,2704.38618666667,2644.34544,2790.5024,2772.29232,2557.77733333333,2261.62842666667,2201.34341333333,2945.64837333333,2549.75317333333,2307.67269333333,2787.94981333333,2884.72826666667,2638.01893333333,2660.50368,2552.25690666667,2488.4056,2452.15642666667,3669.22730666667,2783.83392,2901.98570666667,3313.09872,3673.20885333333,2967.71786666667,2877.14378666667,2925.22768
768,"TGO","Togo",3302.21664,3374.49514666667,3769.69418666667,3673.29434666667,4390.37578666667,4593.49573333333,6040.16506666667,5490.96810666667,4887.37296,4825.80554666667,4381.58218666667,3667.41973333333,3130.72922666667,2058.93594666667,2936.63493333333,4648.28474666667,3333.38506666667,3795.36661333333,3310.38736,1987.76885333333,2260.00405333333,6475.66810666667,3316.6528,1717.71984,951.931626666667,568.823786666667,575.003733333333,1445.77776,1011.01973333333,523.2192,513.851573333333,606.269866666667,717.289066666667,947.07072,1242.84101333333
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",485.211306666667,-85.3956266666667,-248.321493333333,-237.94016,-367.706826666667,-282.799733333333,-413.018293333333,-504.654933333333,-340.703146666667,-320.770986666667,-527.554933333333,-591.638293333333,-451.563573333333,-598.3312,-576.151786666667,-533.380693333333,-506.645706666667,-499.610826666667,-467.404266666667,-463.764693333333,-396.48144,-369.783093333333,-360.049066666667,-309.510293333333,-250.238986666667,-174.650666666667,-139.30528,-127.58048,-125.296586666667,-130.169706666667,-109.26048,-82.9041066666667,-67.12448,-87.9848533333333,-83.0750933333333
788,"TUN","Tunisia",300.240373333333,94.9586666666667,923.76768,-411.882453333333,1594.60944,1382.41498666667,720.146986666667,1556.33285333333,1700.40133333333,30.8630933333333,-536.348533333333,-152.336906666667,557.428746666667,337.649813333333,-66.4405333333333,781.38464,1206.53077333333,1946.10917333333,1803.99482666667,6491.96069333333,3607.58661333333,1364.69344,1819.43248,-409.8184,-498.474986666667,166.12576,1981.1248,604.792053333333,326.999786666667,101.553866666667,-19.38256,-102.2256,-154.266613333333,-341.55808,-862.749866666667
792,"TUR","Turkiye",15431.59552,8758.76757333333,7886.22261333333,16902.10528,8684.7792,3522.42304,1943.47109333333,13632.3272533333,11451.53888,1268.37909333333,4394.76037333333,11263.6611733333,-2184.25696,23325.8056533333,10685.3842666667,-5040.1984,-8543.12896,-14545.6158933333,-14318.7043733333,-7470.27312,-15470.4949866667,-6896.68613333333,-8378.81077333333,-2242.99088,-5188.29728,1075.35957333333,-416.88992,1294.66218666667,-20391.00272,-9329.33786666667,8477.16474666667,27156.3344533333,21422.8706133333,20719.3093333333,15010.9561066667
795,"TKM","Turkmenistan",8348.82704,8079.21770666667,9509.11813333333,10012.6616533333,10450.8394133333,11025.41568,11032.4994133333,11442.23232,11224.5296533333,11160.2264533333,9322.71824,10270.08208,11823.5203733333,10233.62528,14240.9909333333,11299.11648,7416.05813333333,6852.4128,5300.39125333333,4873.52304,4281.79925333333,4528.8872,5669.07514666667,3252.47173333333,3894.95413333333,5584.68101333333,4321.40709333333,3560.1256,11443.0872533333,13880.2334933333,7379.72346666667,6235.66389333333,6379.13392,6834.81338666667,6655.43616
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",20862.0709866667,19296.5537066667,17203.9211733333,15651.54544,15845.4687466667,15226.3993066667,14238.7681066667,14592.2219733333,12828.6410666667,17777.7402133333,16802.5299733333,18101.7843733333,18305.7592533333,16835.5792533333,12392.2953066667,12022.2923733333,14966.9881066667,17337.1442133333,16882.9669866667,18676.58048,18504.3846933333,16607.9715733333,14331.4917333333,13067.3140266667,10685.9705066667,10604.2510933333,10239.4632533333,10322.91696,9601.40208,10902.12208,9998.79952,9362.99781333333,9291.09792,8326.57434666667,8095.57136
804,"UKR","Ukraine",7324.75125333333,11250.97152,8303.66213333333,6176.4048,8412.92261333333,4003.98256,1762.11530666667,-1109.19050666667,-4592.60416,7627.82512,7112.81328,3338.24597333333,1883.14944,2709.1616,1188.052,2749.12362666667,1581.016,4269.50042666667,3423.33626666667,10081.9601066667,6948.82485333333,6116.52282666667,16662.84608,11414.78896,9721.84997333333,13579.48016,10125.6472,11429.2373333333,10115.1193066667,8600.07973333333,8019.81205333333,7519.87146666667,7774.53168,7972.864,7737.95274666667
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",7866.93776,6782.78458666667,-2136.52725333333,-584.285866666667,2556.28730666667,11485.06448,15403.1750933333,8929.88858666667,2272.4128,831.007413333334,5464.47738666667,5872.76912,7012.40746666667,9006.80816,11920.9217066667,35709.7958933333,25510.9541866667,20493.6557866667,15974.2217066667,13618.7093866667,13653.9204266667,15015.5361066667,17650.91696,16563.8448,14762.32928,19488.8648533333,18558.8683733333,13386.27744,18995.3973333333,13268.8218133333,12050.5051733333,8750.60906666667,7417.47488,6434.1672,5495.49925333333
840,"USA","United States of America",241107.749066667,211457.879413333,169383.617813333,154975.43856,191370.365813333,99939.8013866667,88555.8877333333,100614.661333333,96366.1189866667,136382.189653333,125968.21008,35109.1563733333,96027.5776,210791.190186667,174509.114133333,267475.248746667,-31243.88064,-377.477493333328,89716.8872,69205.0946133333,141696.345333333,-35694.9933333333,57685.1244266667,12917.94496,63699.51936,35235.80864,78701.29104,127482.272586667,78702.4390933333,81334.5589866667,65998.8503466667,76666.0245333333,102751.34736,101213.700906667,92241.78624
858,"URY","Uruguay",-3223.26965333333,-3207.19690666667,-2619.18597333333,-2021.55093333333,-2075.90026666667,-1705.18896,-1349.74432,-825.24272,-183.138933333333,-394.747146666667,32.31648,-242.972053333333,678.988053333333,-152.617813333333,-1358.68448,-282.836373333333,2456.28453333333,14599.90416,20978.7571733333,12518.2392,20608.5344,11350.8765866667,14198.7450133333,14585.9198933333,13606.30064,6182.27941333333,4377.03882666667,4462.5688,3505.28773333333,3140.48768,185.080853333333,782.093013333333,113.413013333333,266.018613333333,2565.00762666667
860,"UZB","Uzbekistan",6063.26048,6291.75973333333,5899.38197333333,5487.04762666667,5492.69018666667,5411.94784,4966.60085333333,4831.11834666667,4533.23514666667,4411.06517333333,4165.55274666667,4047.96277333333,3325.69066666667,2579.65141333333,2388.35397333333,1588.22186666667,983.12448,651.337066666666,354.357653333333,-55.9614933333332,-198.906346666667,-399.840106666667,-736.634986666666,220.60944,1144.43818666667,757.38544,636.47344,605.463786666667,531.487626666667,765.26304,725.374293333333,528.78848,523.536746666667,569.141333333333,624.907413333333
548,"VUT","Vanuatu",1248.3248,1261.96709333333,1117.60549333333,1013.99978666667,1901.22517333333,1309.75786666667,1050.04133333333,1582.65258666667,1157.23776,1240.01973333333,1721.48154666667,1321.65365333333,1250.86517333333,4364.33696,3107.57274666667,2220.13973333333,1664.89717333333,884.611733333333,671.35472,561.862186666667,275.886986666667,15.16896,-20.5306133333334,-114.64656,-277.560213333333,-353.783626666667,-433.536693333333,370.76016,-46.3496,-298.664853333333,-374.705066666667,-403.137706666667,-251.38704,-175.774293333333,-137.351146666667
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",41461.2133333333,79175.2782933333,64920.1931733333,57946.1722133333,53113.6859733333,125877.843626667,109507.39696,108630.027733333,135797.525173333,156625.362186667,213793.276373333,137533.47952,114470.626933333,126045.251786667,132788.904853333,100095.362613333,81513.4232533333,99052.3683733333,95664.2309333333,147465.166773333,105761.298933333,94910.82704,92975.8930666667,99842.0336533333,281864.021013333,188115.854453333,144174.174186667,120157.899946667,140355.321333333,107881.851146667,96766.45984,91184.8688,93133.5916266667,91797.96592,87273.1824
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",27003.9486933333,32729.9013333333,33902.0149333333,38062.4991466667,39442.85008,37980.5965333333,34796.1408533333,37989.5000533333,36389.16256,34368.75968,33405.1398933333,40625.4182933333,56452.7013866667,51608.0750933333,49447.6707733333,61871.62304,56690.1163733333,66329.7461866667,91541.5103466667,80618.9431466667,85129.0218133333,88612.9850666667,75571.4778133333,67079.63264,63235.4981866667,61158.0468266667,65150.0114666667,66294.1321066667,61158.2300266667,57338.8764266667,55094.90848,53715.41248,53271.11584,52276.2543466667,51613.7176533333
716,"ZWE","Zimbabwe",24644.68688,11738.4789333333,16311.9936533333,27542.03152,23632.6412266667,28173.5463466667,19434.0269866667,18916.1328,28237.6174933333,36448.5804266667,26245.5373333333,24967.9005333333,20808.5033066667,27551.3502933333,27996.03776,30069.9838933333,22513.7289066667,29319.8776,17476.7792533333,13568.59808,20558.7650666667,13881.0151466667,5284.15973333333,-1800.19648,-2986.46533333333,1732.99872,-705.64976,4337.12565333333,-996.16832,3669.96010666667,-250.446613333333,985.835840000001,-159.774826666667,-659.11696,-1221.47989333333
