"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019","GPC.raw.2020","GPC.raw.2021","GPC.raw.2022","GPC.raw.2023","GPC.raw.2024"
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",6637.81926731197,5874.25558231388,5324.48759689988,5162.09987010378,5213.84632608077,5457.68501570003,5494.32133981895,5628.10663484224,5735.84383645773,5829.16641455928,5818.243078429,5917.07088396344,6117.98242225921,6463.78966651763,7070.667158451,7499.84803935429,8043.99678108558,8750.13407442301,9379.85489687765,9095.97698925289,9507.11882362498,10960.0959283864,12078.9185320062,13210.0945665668,13943.4277148652,13974.5967260365,13898.1456953585,14401.5375067562,15230.2408828847,15790.6961126441,14801.3420829185,14792.2509086422,15310.4349469163,16222.8638898529,16842.6505873797
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,14638.7970938907,15403.0521357994,13993.4155102209,14452.2762793739,14552.555913276,14770.3164485924,15076.7139308442,15716.1406519937,16348.9675325821,17727.4395602504,18966.5316118446,20239.0055766337,18985.0166440648,19476.2433855105,20110.5703706068,19576.4932347549,20201.3754091056,20641.850118964,21131.9286652777,21834.1824200767,22513.8741282681,23562.2739681383,24585.2179072848,20904.6866227364,23690.0773513056,25583.4216629605,27243.5172072601,28091.9229851747
504,"MAR","Morocco",4451.20667153891,4690.91695645984,4517.20209879255,4413.35865666667,4808.14427263227,4479.56827796844,4957.08131333533,4807.05285923953,5078.81104143337,5090.26812005857,5148.91132118613,5471.19802383264,5600.74326123635,5871.31121166691,6061.49092969844,6171.51673830436,6563.03592007362,6698.47138885625,6985.11052761138,7150.82691001605,7301.63080077347,7600.70911408945,7729.51201734762,7945.15872397158,8061.66156771045,8313.9984570391,8258.09476525701,8572.26415005428,8738.08768430659,8898.55476757367,8175.51399717698,8753.61876108304,8822.85413404199,9052.40078346514,9304.829716925
508,"MOZ","Mozambique",547.622781432196,563.512103416232,510.82282292831,549.048759770955,546.209688164263,525.418671837499,562.857456341656,612.371551265913,660.650177820749,722.305561379979,711.976393527394,785.790173616245,842.645266172763,883.239121472195,934.133964844421,970.38995609863,1041.80471709595,1095.12568701598,1141.94256161019,1178.70909947834,1224.2302047131,1275.52959822581,1338.51594866104,1385.83254864214,1449.92926632723,1512.59974555539,1537.90853271217,1532.0073576114,1538.83512127022,1528.88988354373,1466.12476474476,1457.23540930921,1476.66560298097,1512.27640791481,1500.31427446351
104,"MMR","Myanmar",775.328254381999,759.282764169726,821.327755047125,859.345526733597,911.468427954617,962.209421824521,1011.15993423274,1054.76742791265,1102.79096369399,1209.01642809997,1359.93038778036,1498.31163236525,1661.73588517132,1874.17128269389,2110.23728495831,2377.90258162976,2669.32700379999,2968.3033151236,3254.738978881,3578.17424704514,3893.79030665874,4078.61220919965,4340.99945069173,4666.95376141391,5006.50667149767,5313.88615901476,5580.98977273231,5877.87465558174,6201.26341429803,6562.98898478624,5926.83450206681,5178.44718217164,5350.47666899932,5364.13797034429,5276.29433987853
516,"NAM","Namibia",7281.77892577888,7618.33278184446,7911.01025804279,7541.56081791844,7437.33529036107,7506.10484034085,7538.92462342198,7656.32512542989,7709.89004370135,7773.94354148712,7858.38789521254,7786.5416949676,8017.28134128558,8237.36597245596,9130.82442337692,9245.1365329555,9773.29833199798,10162.2400708746,10286.5124067604,10166.2899453938,10614.6201576671,10965.2729759535,11266.6089486463,11593.5753768689,11982.6963648348,12166.5658392058,11846.7880832757,11408.7253099967,11214.38604306,10813.3044681944,9652.24827219464,9709.09930646771,9953.09752403492,10137.6726120026,10281.3356402989
520,"NRU","Nauru",30123.366206368,23836.964593396,19620.383633736,16326.1379484655,15640.7583760055,14361.7946919817,12636.1815903093,11488.9913261969,10133.6780606971,9478.30050692905,8844.94679373008,8277.86825221943,7487.93107727707,7526.41594992197,7200.94828845528,7208.83070771819,7829.71497360134,6109.60106113352,7339.57869508137,6926.97979734746,6908.3570297951,7881.13125592445,9639.56633771325,9798.48256139004,11112.9673369473,11270.4681981308,11529.8856976118,10631.9143863208,10401.2803984916,11183.095616258,11304.5723318731,12112.2358384228,12363.6457029853,12372.5209531064,12468.7614524615
524,"NPL","Nepal",1808.26490041654,1874.27513595212,1896.97166297747,1916.94352666156,2023.11519682155,2043.60517160069,2105.50832713857,2166.3126334505,2188.22201570231,2242.65011822095,2340.81563141298,2413.8142127556,2380.24424587571,2439.49479601556,2521.54105171427,2580.23106308364,2641.34799494748,2708.7143922589,2852.60983167965,2961.83900365912,3085.31407004502,3176.65040602417,3316.50073452021,3426.5579593796,3621.73168937113,3745.26182249476,3743.74457835778,4071.70431755796,4371.38571771895,4607.52454717111,4412.54204393951,4546.2297000629,4763.38751073947,4861.23030387639,5046.81592972948
528,"NLD","Netherlands",43128.3126390938,43833.4841712698,44245.5254850329,44490.7561855683,45532.8045253849,46720.2879220144,48095.966024712,49881.8758323461,51879.3803259073,54134.3622865113,56016.8727218416,56887.433273111,56664.4134372303,56452.8674805644,57391.3645202468,58422.0135197444,60391.544265121,62601.6205718181,63678.4032834997,61029.7298855713,61518.5540088715,62318.1416226233,61480.8126014962,61281.288807752,62045.8563802087,63081.3941350678,64267.736357935,65666.0036593238,66758.2640145752,67847.8542926798,64862.1922496368,68573.5648786446,71324.0360349279,70198.929790902,70495.9378096115
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",30695.4673486393,28924.7432009087,28938.0980223643,30438.6278566662,31574.3568979925,32584.654985144,33231.4477971415,33480.1450529262,33469.2534254938,35084.291368526,35879.7911310765,36885.644684201,37959.0650638123,38976.9126257578,39971.7705007584,40848.2981387428,41475.1217441794,42346.0894838728,41561.1820713151,41132.3368456501,41270.9285099133,41814.8851834051,42570.3332823343,43338.4373782961,44255.504663746,44963.8339159181,45626.6818435018,46193.2884771697,46947.9372479139,47277.6628302055,46104.6057908752,47996.6798818463,49618.5253338616,49083.5085909798,48845.2682777134
558,"NIC","Nicaragua",4217.60888499483,4113.68749893653,4037.27548904797,3934.0927571675,3979.98533697261,4130.28612675872,4311.49316853482,4408.32889987937,4502.59836619888,4750.94886822617,4878.24776981667,4958.32771126837,4935.48539005128,5000.61176556339,5204.38202801757,5356.95850970539,5500.40577576796,5697.21109549591,5809.09964464617,5538.3658931707,5701.12790180563,5976.25284495841,6275.7876907774,6494.14961103199,6712.21749816316,6939.03286207732,7158.75799760379,7391.19683946295,7049.02753442352,6756.59375829081,6523.3698502278,7119.16923360042,7277.82264804561,7496.5292687685,7661.60202722818
562,"NER","Niger",1411.84892200281,1362.74545343526,1347.33229741984,1309.6112110994,1291.68161029002,1280.3354211914,1239.47664115174,1217.31253567922,1294.16191156539,1247.64712892756,1190.56674543223,1233.06511808278,1248.823136606,1231.2780915085,1192.0823507557,1233.87551052205,1260.12046671298,1252.74827252938,1300.55418500177,1277.69230957636,1336.56410237447,1318.10130997844,1403.18971067857,1423.261690347,1462.82122998491,1471.66135329223,1500.00858681288,1520.0015371232,1574.33838262666,1612.63734693259,1615.69272448944,1585.59922021188,1717.51891457684,1689.56425367067,1803.4369300532
566,"NGA","Nigeria",5423.80689607089,5301.36342299095,5403.15311816843,5154.75757918925,4929.26827930529,4797.51152154869,4869.8211334149,4884.04743279879,4880.87997128038,4781.67311002018,4889.00321939426,5039.54869772676,5654.89706065018,5905.31482803165,6275.29894529583,6496.93228200091,6702.94533358778,6949.42650737505,7215.76946222423,7581.40572117011,7962.63957310761,8153.53178680364,8265.9055121162,8581.20782295602,8884.77428661659,8892.0579870675,8534.69281513899,8396.78452274332,8362.62330891339,8361.78664857197,7664.21099591193,7588.47885596359,7752.2620653201,7843.83461990405,7994.21563861459
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",12904.5403359693,12153.5487965327,11486.7759347648,10764.7468770222,10650.7833466603,10501.1323953237,10551.5662666256,10787.5753615656,11092.8746195031,11519.0045020862,11988.2945978825,11571.8592198944,11830.3116732903,12077.8990922494,12683.4335090407,13354.5165282625,14118.2883359902,15118.3063672461,16038.1078627458,16084.2946742802,16731.1595676009,17201.3074960957,17190.0669173829,17758.3012027338,18452.2827492339,19215.1537229479,19825.8546858981,20121.1344599839,20806.0084013243,21766.974473423,20971.5290718387,22144.2842571431,22822.3280431288,23455.319400522,24637.8752085661
578,"NOR","Norway",57106.8839477005,58588.4683793671,60333.4494661276,61681.8032830776,64432.072371697,66762.1587276864,69764.3814246187,73053.9655256435,74558.2948989562,75583.8344038539,77587.2073182557,78791.3045707129,79447.0914824425,79728.7849973309,82440.9558801113,84079.9962418889,85458.5466934023,87043.4979357594,86379.6624832291,83642.0695747773,83256.7880722556,83092.4342216442,84237.1495663817,84070.4583940477,84830.2558016961,85550.2942614494,85787.6174410424,87194.1115421375,87338.4708008986,87725.7283254613,86096.0508947505,88984.1386736515,91051.0831968408,90085.5524531618,91105.3612478637
512,"OMN","Oman",35201.5524871089,35574.6761369599,36841.4011555658,37455.340258395,37782.723828978,38946.7742715175,39455.8264119985,41191.0312402443,40574.674486189,40145.9312841691,42086.04315363,43492.2863754556,42654.1482671623,41247.5873733104,41351.7687385072,41551.1413844553,42540.4398485336,43696.9691440918,46586.3955926765,48304.1178923167,48191.6145135738,44440.3092616126,41964.0828578551,40854.4853548904,39639.9870514801,39813.7887054674,39860.9893909688,38691.1077105097,38673.6045360857,38292.3859682752,37560.5998714953,38719.458768205,39780.2122774986,37793.6164427762,36721.0804634186
586,"PAK","Pakistan",3199.72962609833,3252.35104026309,3404.12138406329,3369.23795906028,3395.50432067539,3462.47336165841,3526.14160875155,3462.58145605889,3454.17665330544,3484.45678319813,3531.71291531612,3559.72784658715,3563.67846926558,3668.77938852508,3859.64601808903,4042.15457513378,4185.86655659206,4257.92556870432,4233.34830715497,4270.4388226423,4228.7817715945,4246.06710882497,4292.02110293486,4407.14705841377,4520.23463399286,4645.28631071143,4886.61212115376,5031.56060738433,5255.06350681274,5295.95295138205,5135.01459288839,5367.27364714761,5526.27928310213,5418.7693189297,5500.32394824285
585,"PLW","Palau",17851.1833597407,18301.050868113,16728.0210226785,14327.2728583552,15008.3189890158,16232.8372963508,17455.115927972,17408.8855585991,17358.2841361311,16093.4027866529,15447.9517644731,16433.6411703372,17075.2487452333,16579.3137978346,17015.6800255789,17507.4363236754,17749.7742778468,18255.6693104131,17574.0751337338,16688.7234642117,16524.0426937512,17670.9138744537,18279.8892705019,17931.4312359519,18786.8332875028,20212.0181058882,20449.1316608307,19821.0983603983,19572.3446450452,19519.018546453,18183.7369201975,15780.5501158866,16040.9080564682,16425.9722714446,15407.016033792
591,"PAN","Panama",10263.688873241,10994.5496018421,11649.7957720554,12032.8075975884,12123.349222142,12086.6434128166,12327.8514997327,13013.8909440715,13826.532301715,14261.7409202087,14572.9752457781,14427.8299350708,14507.1438361336,14957.5532657251,15875.1127056615,16867.960935567,18190.2741337857,20208.8215796091,21867.81875743,21822.9877172101,22739.1106156183,24999.4605922405,26926.8852947453,28135.3278787268,28931.8044516018,29933.1555965973,30765.2371534884,31979.8122635604,32681.4463581169,33163.7269192169,26881.7987214437,30932.7627809146,33915.1526066673,35872.9506479276,36394.9175291147
598,"PNG","Papua New Guinea",3164.14887348767,3358.1886520579,3690.34502629693,4206.42911730354,4297.89116182918,4008.72203783632,4167.03622077872,3864.23030411237,3590.10012280794,3531.65953246599,3326.79859970528,3211.75932963209,3100.79509952542,3064.44402995346,3046.33289602665,3136.58568251035,3202.48730426388,3345.85030363442,3233.91811872812,3349.64345389882,3579.17141222267,3514.83277391807,3577.4517726759,3615.28323843913,3998.61805004308,4154.52332559185,4275.74858615697,4322.22282084805,4211.1454741469,4301.61139205544,4077.63132163553,3976.90380116955,4125.49303365202,4205.84773981097,4288.52828988176
600,"PRY","Paraguay",9962.4802784313,10040.3122459136,9948.42118145656,10178.4547948467,10459.0898500494,10908.2726627911,10825.2874881089,11033.0157241318,10802.5597410663,10435.3986807112,9998.5928544516,9749.25865842256,9610.74777842153,9903.45028992176,10187.194394255,10290.100822296,10672.9933252383,11141.8704701878,11751.1391651711,11601.2854565093,12738.5765601697,13109.4665717904,12834.8015915131,13700.7030515391,14219.3544308099,14427.6002349811,14826.6636909978,15320.3366476954,15592.9841390322,15321.3245528947,14991.6606201148,15406.1670646576,15259.1456311861,15826.087501295,16296.2836189263
604,"PER","Peru",6317.07906710903,6322.57490486068,6161.6357525842,6355.26196593998,6997.70582373208,7372.04245454079,7437.1925719566,7773.82700600994,7603.80928968865,7585.32788841374,7669.0953178046,7611.66628175321,7931.57975039908,8174.3794268385,8495.98639285801,8949.95442691076,9547.91327762554,10286.3548193625,11151.530521564,11204.3768755244,12059.0180183322,12726.5999815198,13395.3993805892,14052.1376191683,14244.5660212948,14542.7930911313,14917.4489473588,15069.5221084659,15386.2601642506,15463.5432397882,13609.5999609595,15280.5512106486,15559.821643644,15327.5819994558,15661.7497711956
608,"PHL","Philippines",4504.46230383566,4378.39532090518,4293.71810131081,4283.1596778663,4374.06721651166,4477.32317711022,4631.77197705973,4758.70845808515,4616.67292900617,4650.75926947589,4740.4389169457,4778.4008437474,4856.49948429567,5003.38317718716,5229.45080700165,5386.81653712891,5578.57225112139,5840.06810169966,5987.03757861836,5965.30730902221,6273.03927731515,6388.31296959977,6697.55620962769,7016.53846470436,7340.36158591199,7691.76308685047,8131.82537948653,8584.13622709699,9016.28659637608,9452.29397159811,8455.18457134107,8857.78995115514,9457.10395402885,9898.53294588744,10375.9404179938
616,"POL","Poland",12821.4636316574,11879.7539252619,12141.2351323725,12563.1045363124,13200.1614164952,14227.5663687798,15083.09812162,16031.7211485265,16766.6492883267,17556.0026927987,18566.3546288772,18800.6018648402,19166.9137058143,19855.6317989181,20878.6545002534,21568.9476594356,22921.1975887696,24484.0656663756,25553.9058406534,26204.410367111,27112.1333797381,28521.6612623568,28952.9157305302,29168.624211075,30334.8786569619,31700.3682364154,32675.3052259954,34354.598761632,36500.4114282585,38181.623033469,37852.8021313639,41059.5847829682,43405.0215797441,43672.7668014945,45158.6345754701
620,"PRT","Portugal",27190.5720267043,28443.7945360373,28776.0475772619,28153.6155177216,28348.8658386372,29460.8141864852,30378.7557756388,31574.4021979121,32925.6638725857,34018.9637066505,35069.827570513,35500.226680409,35578.5200308998,35115.3795144128,35658.1298257504,35870.3092741499,36387.536737952,37226.4702626701,37291.504896966,36092.8109314685,36703.1141882821,36127.2949766153,34804.6333340481,34651.7719455055,35097.4098263228,35803.3575649768,36636.2978441633,37943.1150505674,39123.6151282571,40188.2868799219,36852.22873381,38657.6677223425,41070.861152974,41768.2549192625,42169.778525
634,"QAT","Qatar",71584.3761008267,68122.8639906324,73450.9520794122,70250.6988205415,69119.8834809746,68732.4655730398,69746.1505971988,87140.0414805606,91901.0695568133,90837.3739354158,93186.971044018,92115.7349961797,94111.5966588338,93224.3623187549,107023.577147067,107784.417294658,115383.630413612,109579.67852883,109206.297312914,108435.74676157,129044.708988673,145590.759374614,143830.55475292,136453.930654183,128013.946689103,123070.823231761,120054.244506415,115064.836034359,114909.792335472,113160.839750596,103061.899444607,116832.656941972,114740.16518158,116563.992526162,110889.792701691
178,"COG","Republic of Congo",8699.52683870614,8658.16145286006,8636.63719209924,8302.69726834941,7617.60750274811,7701.32468533334,7812.04779971639,7599.04815388588,7711.63212576051,7312.32665071622,7570.58279297341,7567.43916817102,7729.3889014189,7577.45630456353,7577.44597274152,7876.11806658286,8192.57979719024,7375.82454100145,7587.28826163492,8138.45033818824,8583.66179834287,8492.42098392103,9079.6865640089,8798.49382506313,9159.25664414045,8977.70681641418,8001.82551945051,7372.770467376,7029.33651566257,6939.36913397465,6350.50913409722,6263.21161292636,6205.1050414034,6172.28776650683,6181.47071635966
642,"ROU","Romania",16316.912333926,14333.0301191021,13195.0965262879,13415.0744360432,13962.8317660865,14863.247231296,15488.6217092876,14780.0590188185,14510.0533572297,14478.109394247,14853.6679659943,15848.3696371638,17061.7001240442,17587.5355528951,19532.5610216284,20571.0108222199,22354.6564902844,24328.4940230196,27039.7122195334,25761.7373850906,24903.0077613835,26150.8560702105,26767.5666532406,26942.0436130341,28156.2475476815,29181.9991893663,30189.2729172886,32852.7718069626,34829.0402990684,36399.6255565426,35283.7523567852,37534.1559176911,39256.9888833852,40120.187442373,40466.7531665271
643,"RUS","Russia",29643.5949628113,28066.9224674408,23965.244735031,21899.5170012802,19153.3634857151,18363.7135156839,17699.8693414292,17977.352101541,17052.755949655,18200.3204488108,20104.7506545009,21219.9042866698,22319.6781999405,24057.9269714404,25894.14644342,27656.6590123688,30022.670967745,32630.3682973607,34342.2272578508,31654.0040974304,33063.5865594417,34444.6460530398,35740.7001703725,36260.0647597644,36417.7399447809,35599.7325594136,35576.5119071243,36156.800269459,37145.0059399794,37947.0787026817,36993.0312006175,39298.0695094205,38870.7064758399,40573.1696608917,42422.0289322028
