"code","iso","country","CTH.1950","CTH.1951","CTH.1952","CTH.1953","CTH.1954","CTH.1955","CTH.1956","CTH.1957","CTH.1958","CTH.1959","CTH.1960","CTH.1961","CTH.1962","CTH.1963","CTH.1964","CTH.1965","CTH.1966","CTH.1967","CTH.1968","CTH.1969","CTH.1970","CTH.1971","CTH.1972","CTH.1973","CTH.1974","CTH.1975","CTH.1976","CTH.1977","CTH.1978","CTH.1979","CTH.1980","CTH.1981","CTH.1982","CTH.1983","CTH.1984","CTH.1985","CTH.1986","CTH.1987","CTH.1988","CTH.1989","CTH.1990","CTH.1991","CTH.1992","CTH.1993","CTH.1994","CTH.1995","CTH.1996","CTH.1997","CTH.1998","CTH.1999","CTH.2000","CTH.2001","CTH.2002","CTH.2003","CTH.2004","CTH.2005","CTH.2006","CTH.2007","CTH.2008","CTH.2009","CTH.2010","CTH.2011","CTH.2012","CTH.2013","CTH.2014","CTH.2015","CTH.2016","CTH.2017","CTH.2018","CTH.2019"
36,"AUS","Australia",69407.84837819,73779.2778450476,80424.9448567486,88772.3766279048,102019.824366232,97779.5890458438,103855.066313072,110757.010947934,110063.935929609,122708.405511946,128613.027198761,154418.055704376,157237.746933232,174306.859153888,171837.995317929,189786.560745719,203585.511611681,201566.592585831,217793.66595145,226846.504432003,261928.458103628,321160.38215762,328559.408367221,345104.075675298,368175.127955875,272825.915412862,301841.756511491,363688.535523015,365148.667918078,337704.81305628,303478.34494982,404894.09644824,421187.067621458,423890.256410305,409790.75483956,404888.10280041,391920.089356026,434066.801692875,453106.55639128,429661.107515879,453318.951866797,473974.776552081,431502.742689445,475652.972428612,462202.733499427,522973.217296716,422355.524403877,405948.848017691,393296.489711011,404192.573208736,360071.67815631,465428.29617112,357978.618623398,342002.18879295,335716.920814543,324819.516162498,290565.410255702,264818.184269548,263123.030631165,258738.820279762,260855.613128299,250704.781640433,238013.503374172,228048.436789352,228609.227122713,237979.64216006,251373.105574583,253538.601399573,248717.829077778,233912.860848737
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"BHS","Bahamas",4721.6306790238,4919.7521363622,4817.4817170458,4156.7650775127,4452.3468288119,5342.958268192,5845.7666491737,6373.6164896626,7000.1983702405,7927.7318475515,8586.8223830342,8965.0019811994,9923.488735961,12515.069532806,13545.765508631,16422.9737239755,21245.8329624175,20536.7258539615,18351.1870111838,18794.8314757598,20065.2286390631,20167.3951094484,32041.6745287563,21270.8902073962,23110.2516402718,29951.196422911,22376.2541020139,18698.3605597808,20559.841215346,22968.69968245,25710.470163481,24641.1313984458,25969.7156021016,30378.452248959,30245.2877272892,33834.4474404076,21176.4918795694,24167.4660358219,23884.2927289928,23989.8249918171,21660.1562785931,23686.323915755,25897.627207797,26405.8092694366,28751.7981264163,26750.8664613917,28512.3582759386,29351.8630399454,27287.700032607,27246.5157875544,29613.845094411,26306.2814181325,28295.7073782658,30449.5883702022,28578.8363294298,29203.3704410681,30178.4189495109,20292.6970599366,24569.9958943253,22999.0983039467,25533.9912071103,24946.6888654441,26055.4851388741,21952.2554790517,20922.4770346185,19745.4783437519,19837.1519839292,19907.992956386,19253.6519918538,18392.7135678369
48,"BHR","Bahrain",20800.8574062744,20802.5091742481,21310.2848522887,21710.697230242,22214.7560656657,22616.9388111555,23021.3663132622,23625.375953475,24024.8660038156,24427.6996884098,25139.8096712995,25935.031813024,26741.2450682417,28249.5012734244,29450.2068859073,31276.9262755409,33885.308886837,35347.8012937221,31824.9680890272,27717.835527572,23537.3120388453,23767.6728370959,24040.1086906523,24368.95157547,24560.9775944932,25006.8075177053,25107.3922776087,24902.2368631123,23618.6434490254,22935.5362234645,25609.1659861316,26515.5242392222,27059.3588444488,27866.1334473759,30920.8516005632,35496.0501041075,35284.4787956362,34516.0648648139,31878.5197247574,33683.5502672711,30637.9077855429,32263.7320996789,33643.5892780641,36925.2447054932,39134.7061173571,44431.3207333576,50294.5522233069,42431.6645328565,38418.6560330215,34534.2863780496,32146.3540940007,31152.399999,31342.4652610001,33616.3991810001,35833.8327,35962.6406250002,38727.3446189997,48312.8183619994,41108.8244820007,53078.8949569996,38835.7317180006,33721.5980990001,56337.1730940008,39842.639814,41141.8083070001,40353.932387,39584.804000975,40820.826477005,40820.826476689,40820.826476503
50,"BGD","Bangladesh",209911.501924103,208234.363102483,209352.835250918,217500.913655814,225641.953103502,226782.108505233,227833.876771091,235729.397416938,236692.103029451,244709.624448561,250470.021617342,268274.960053058,274957.708860593,277248.892634075,286600.101378141,296027.350509541,297847.851864014,299656.684854009,308610.179823864,310463.98654665,320300.179517421,326626.590645718,348979.277514679,354584.718442363,365552.373991471,372509.315910708,389911.159278187,406239.641558539,420758.082715235,423963.063184064,431363.289173537,437622.93109619,447951.009661905,464294.040180367,506201.741852742,544346.716140031,562088.373428025,592739.192915998,609943.0026504,615052.68687841,624817.053075737,636756.859243254,664508.246388604,707952.149119303,638389.925611563,654620.864334844,674622.441252606,692420.586643965,705072.763993354,707606.0221785,730161.925637595,782485.794550559,824803.531464771,839930.630859531,867834.318284718,886479.553043364,895623.55951473,899743.79377182,904965.824618736,1032119.52612484,1025000.51710134,961362.896335858,1024644.10187508,1033861.67215662,1034846.06546484,1039138.96061853,1079064.48171391,1088698.88483377,1106722.34489034,1114582.71992306
52,"BRB","Barbados",4617.3011631133,4155.588361242,5721.1924775375,4595.5378957045,3803.6393519841,3935.9568569555,4360.5308542583,5556.3799818192,5971.3789899296,5899.9066402223,6690.9471202165,6289.0213277308,7765.8942499616,7922.789378899,6157.2595435383,6990.4409227937,10470.3067813348,7076.824763402,6648.3124348686,5470.5416270391,6266.5695208282,6035.3663436776,5772.3535488428,5176.2896331101,5224.3087850246,6965.4681900321,7868.5971189312,6026.6251827126,6465.8794062088,6118.5627196651,5491.8478697566,5465.3705766132,5541.9100021951,6910.7456565136,7804.0290481802,4774.375165592,7670.450147589,6777.2281455715,7950.7486519312,4396.8047645319,6760.121958442,9372.6743284081,7644.3343054964,7220.9198029503,6925.9205352315,5562.8298062147,5670.4757969525,5066.6056890882,7143.6022472807,6221.1157284815,6714.2751089011,5235.7254232169,5136.4342978307,5381.3064999308,4411.7817728411,4555.9241658879,4125.8904089558,4420.13102205,6340.8564321311,6101.1402147295,5772.0098438161,3669.3868634325,3055.3495161604,5419.8297623116,5460.0832209035,2915.5535929056,3226.7813307066,3337.8642910447,3341.4822598085,3109.8835019505
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"BEL","Belgium",27172.1041805306,29664.3689527678,38991.8919900267,40392.5322264841,37701.3627081,45766.4555278779,42246.8610766248,21052.6540056775,19561.8842265638,24967.1407619396,17807.901586372,21249.4924791343,15187.3749275066,20544.3441158988,27168.7474916888,16892.7498582355,18125.9940894853,17000.091489395,14977.8404147659,20251.9513075832,22981.4586855269,16662.4997459973,16971.3001137715,24055.563313732,18400.7260731298,22975.310268647,21705.8277789128,13618.1508322017,11088.2232955401,15028.8796604329,16506.3620778807,18343.4836828872,26430.0337289988,18703.5575809051,16965.9849579328,15023.9819279346,11651.9511149333,13328.0722799124,13519.1810036368,14699.5846661984,10396.5092608322,9024.4984092256,10984.8072575473,10539.2398430021,11343.4898234332,10808.240884401,7917.4971359122,8244.8109206213,8387.5618581004,11091.3401371554,8439.3924968602,8473.4791141374,6582.4194850661,9506.9168008014,7559.4528623344,7875.3000157836,7832.1764037632,5260.5879043757,5520.4268020273,7902.5575864432,10115.2534247411,6658.8173453184,4655.2111816981,6683.6594317095,6673.0443781364,6605.8450448322,6353.0227771976,5354.8313657633,5388.5520775099,4482.8223030263
84,"BLZ","Belize",4340.6334605975,4365.3563159105,4416.8557387838,4437.629426137,4648.7643293467,4610.9531070708,4827.394317587,4733.1242273455,4925.0811724223,5109.9409854457,5486.9287960386,5584.8977343357,5924.9725461856,6159.8080269712,5937.3809507763,5655.7053363148,6006.3321174606,7098.8815643115,6624.2767047485,7045.6278992063,6338.0387682145,6656.0041791908,7367.3726148973,6320.3269080183,6550.7084479172,7084.0480112829,6859.4915962772,7968.8758565365,7790.9294952731,7554.8945093084,7408.2862712947,7328.5087129028,7277.4100353064,8821.5162405052,9048.1142094315,9708.1733308541,8260.9706667529,8903.1964963099,9520.1880872701,9687.4742479568,12827.3253597619,9293.5220646614,7327.4354349909,7012.3986278443,6868.9730127322,6621.1734302317,6676.6415398231,7304.2060994435,6884.0041634977,5973.7376315565,6339.4343442963,6449.0311211434,5882.1850357747,6253.3385731179,6641.7467284202,6075.4600403872,6212.9173325713,5748.8535308879,5708.7071231956,6346.6156754074,6520.4109938163,6814.8707674053,7275.885885242,7219.3964819256,6180.9318142497,6263.1188062523,6476.7529298178,6698.7499871409,7726.7753652779,7918.6908172125
204,"BEN","Benin",18974.1184790238,19927.0942396613,20866.0137779073,21812.336090448,18656.2814579199,19600.698500887,17748.3042523721,20559.9446578078,17808.513245138,19255.3946286189,24008.7190453501,26082.4021601008,27201.9738181205,31292.1339207409,37246.6628837187,43389.9224873841,44043.9983879781,34890.5616262039,35541.205414395,38237.2696684428,30677.288365083,34078.8675998314,34302.8047129051,32991.2318673502,36872.6905537102,29325.6843679987,25314.2448004204,27333.1950449254,28946.1645507946,31447.6100246947,39945.4309645922,37099.3753362427,35911.9966931948,40452.926610956,42018.5234686065,44305.7387214169,48483.3468861605,56462.7278228805,65355.7153431912,67963.2066810558,75113.9746519131,76715.1313626462,75660.3538052574,73927.1767208618,71934.3783672167,66084.8234186039,68423.2723337581,66325.655768114,66027.7345089342,68080.9305679543,74554.6654623534,73115.2394755109,74519.8308320729,72009.5901409646,73277.5141516925,75771.4893191822,66986.9768442969,67454.581629738,69977.0415975161,74043.2953157781,76669.6575635114,75724.0384446577,78778.8350338573,72566.6039778368,78573.5725632181,83225.7829218211,84157.6591787306,84244.6634547541,82414.3146157763,83987.6435485869
60,"BMU","Bermuda",1299.5146517673,1198.8266916155,1098.2579323709,990.8667675211,979.2945094563,971.9559614401,955.9381612059,920.7124778243,912.4721205824,995.4743904453,968.1870470341,1012.6436484318,841.3316885049,1555.1678802499,1948.0242195532,2746.7012430099,2998.1198991456,2140.6078203177,1971.3586431534,1677.6794898822,1804.8564917389,2124.807099996,3113.5997080188,2535.47685498,2201.1182120684,2739.3409445238,2174.1640714683,964.308523063,935.6487616965,1108.4028130794,1218.204402728,871.2604368447,881.7762319708,1010.4028041721,1013.3848361053,1162.3019916757,1346.8666977112,1299.5379209404,1263.7794496459,1278.3675570439,953.9030344717,907.2219763845,937.3649944505,893.0868517311,909.3020270817,957.0234200427,991.4276882189,966.6257332071,979.615453986,914.7468529402,814.5776191491,731.9182918439,1650.736706079,809.558781715,846.5997989539,856.953507102,842.1301482797,920.007620783,871.0922107994,887.9849456363,820.9759329555,1015.6633530962,1010.5567348086,914.4707681351,863.4832701672,868.0071299771,875.2808829831,853.8503733642,813.6885546954,873.7608096846
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"BRA","Brazil",185844.12177353,184084.804067689,205780.197750278,178730.359174008,201939.766162497,213042.867779633,230600.315808809,223954.425939625,237688.71119889,317165.230608176,307656.577937057,345558.464194706,507663.495840438,554657.554423062,483147.746997763,534924.12313592,611120.933486097,817281.270047041,719869.844618051,614783.882955398,716330.040854293,777682.700422038,904758.482239558,981417.799447054,912148.901062678,836550.823172528,747343.926092145,848156.137782261,925771.59903845,1027535.44907692,862035.067647626,857883.767940269,893952.546445112,964221.501570553,1079182.38953812,1068452.92420889,1054407.73747825,1033130.38290612,929729.603316091,864013.636313457,712405.404018018,731527.369268009,736066.99290049,746642.227627158,764271.417258431,716788.528368336,663952.044520842,724246.52035667,700429.036045816,695290.062711053,783962.000732795,836926.739953529,871050.222748645,813661.775867967,816963.706312916,822294.695797347,851790.193795174,877699.785313311,867038.728620125,880894.328530431,855967.484864935,984843.476398408,986588.444620351,921012.64855185,967518.868317365,859379.266272779,856717.962640937,873313.211284227,866364.700863755,924317.254067388
92,"VGB","British Virgin Islands",741.3384221113,725.6583331293,723.96149138,806.2697618308,817.7299219215,840.8825156806,856.5062373526,957.6295334269,964.9226702662,988.4794880636,975.8133157517,1069.427444269,1163.3674981012,1224.1477650176,1272.8259130946,1372.9990700044,1563.9072864791,1526.0809479869,1381.263204569,1342.5555678291,1336.1013301458,1320.3023492206,1757.8619373086,1285.3120454408,1397.1701969131,1720.6558272416,1411.5577441516,1134.5506356338,1186.0767291747,1183.2865057187,1221.7428878749,1267.8656853925,1321.1655884133,1388.2169049264,1507.300965593,1616.7661926012,1704.3688179192,1795.2836907484,1883.0060132013,1984.7551104533,2057.9991214683,2126.1118205786,2003.9138731213,1949.4868755451,2165.686863253,2381.3358506798,2312.5037413892,1996.0813164798,2123.2393134098,2113.7673676,2218.7987453092,2947.6268015197,3261.2256433678,3601.8326394214,3494.7191355985,3600.9585022961,3687.3288196116,3694.2118086417,3725.8323887913,3792.987187282,3871.8558545646,3945.3713858183,3997.0086389456,4064.1662721961,4126.2120546808,4116.6943766611,4102.3911591891,4102.3911591192,4102.3911591471,4102.3911591021
96,"BRN","Brunei Darussalam",2463.0415775233,2595.7987792577,2838.1180842818,3385.1564412456,2495.0925304185,3230.0285783531,3040.3940598233,2837.7161987523,3175.553267069,2737.3709506058,2717.7383641505,3423.999107755,3877.354860525,4274.5466668445,4397.0180104911,5065.7290943298,4755.1798416711,5040.9442639524,6627.6550002762,6237.5196183075,6407.9984528386,4668.9429198666,5706.8981136753,8502.400329598,4880.4782204028,4265.4638652156,4966.3572127059,5428.5478249007,6635.7215894351,7098.6826186127,6944.2209956101,7766.4544167586,7160.5004388987,5901.3959465461,8736.857542222,10091.5725474321,8725.4512707854,9291.9012151829,7268.8088047172,7014.5085180904,7439.1888430028,11028.7254774328,10365.7351272365,9823.890737658,12859.245769584,12438.5102177774,13460.0889784965,10556.931780642,14324.149593976,12471.5972226661,14045.6249700113,13622.3850403583,16506.9825548822,17267.3709312552,18159.8983914284,19194.286645539,19754.4184817809,18378.4257964174,18821.6654729764,19952.0655573714,21243.3100807951,22608.4450388144,22930.8400217757,23247.7893344822,23559.7227019689,17745.6393623352,16789.3564077564,15669.6941689135,16767.1838791168,16692.4609859602
100,"BGR","Bulgaria",3956.0983735628,4143.9738217313,4488.6296639999,7737.6257177036,14160.9836873228,25333.7175359686,27759.0577027671,22433.0694687706,18396.1735926654,11790.352034071,22287.8976687397,24771.1766790821,11539.3070474895,15713.6205904892,10659.7699530144,15047.5737896135,11690.7433307509,19763.1082177511,14741.6016841133,25929.8884272823,11584.348961621,15344.063922169,11516.1436473792,8830.5194031685,11077.3099163954,11759.9893199229,12961.7222540483,14452.2533321807,14755.7653764961,17732.0052538006,22271.4991274449,24933.0054775145,21783.892666841,18241.3854160397,20292.5496544215,22469.9736742684,15489.0603783246,17792.540019833,10842.5390403969,9812.2733236272,4565.7545933331,4737.7824791771,3696.5157247295,4499.4275035825,22015.8821094589,24247.0822563733,25321.3660816642,27402.9074089487,26122.0163319502,26034.6137616058,24991.9329382485,21687.3489368751,30797.8556035751,31988.6883785675,24587.9025983885,21012.2479049087,27032.1958121022,26606.1076328648,22817.6797471858,18839.6944109691,15593.9735509041,12493.0848407329,12930.1131023929,15194.5411954434,13801.44415691,14590.6373463806,14767.586204163,15170.5693661965,16059.2372952844,17051.5126534866
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"CPV","Cabo Verde",5221.4944473324,5397.0901182334,5572.6751681486,5781.5146422824,5959.498634365,6099.497690377,5845.7076870524,6891.5289135965,7059.0249743886,6329.5486667546,7011.059424588,7231.714105689,6648.2872524266,6823.7567798623,10015.3120671355,14776.5476761743,11808.5757524567,16759.4347141791,14766.4662193256,12265.3725869514,19791.7137794626,18866.98091451,17231.6730765642,14929.1008832014,11973.4277671665,15027.359389795,13562.0707185645,16584.2154478259,15278.2365195093,12591.39781958,16689.6466491582,20768.2810733815,17918.4855721227,22617.476980822,18315.9886985013,22252.9830621999,19416.0523354716,16632.6740900854,15732.539465062,20225.2298668584,16810.7092641425,25810.6326176123,20398.0354105527,23856.4636442209,29714.2921678566,23851.9854804455,23612.2121268922,30359.8499694355,26537.8757780742,44699.3665423107,30054.8233738009,25482.5142686819,21811.5439946366,23048.35452447,24721.7344569357,20608.7509645227,22170.5858775355,24115.7757259649,19065.9198607294,23590.7662249529,22380.5686408915,21524.4977385592,29279.8968515073,32294.4975926375,38911.7310182559,40856.5741585756,37025.0572668012,61975.1405213247,47068.6583954735,41113.6989825735
116,"KHM","Cambodia",11296.5619739248,11505.2667343861,12222.294544371,12634.7724772303,13045.967847045,13754.006888527,14266.4377160526,14474.4626493447,14981.8129603229,15189.8059255498,15900.8135240848,27203.4378704952,25175.7043797752,18821.8577032971,19187.1688281957,48535.9013253545,62129.5969540369,75051.5518960215,84735.3962379407,95065.00012005,118570.881427379,127842.212396109,138736.080159592,123638.145288632,121857.625462679,109355.493337801,91297.5418206084,112011.071216806,115426.334676628,108888.836135342,109916.00109443,144592.885978001,163528.259857698,190739.518024761,193988.458355796,218668.614526947,236846.06288234,276440.094652548,273215.798797689,281544.051141759,308194.433884231,305360.174803704,331564.31218388,326480.293033289,339760.67962715,346848.489258461,345081.350655901,339558.486954962,350499.261448808,388211.721099622,397575.609859319,380808.51285958,387271.278570408,375644.800361711,368328.17244916,364312.537721962,322064.901184143,308659.432398914,164581.557869144,166172.494753077,167551.723549415,198183.407583728,208557.89196941,186682.03815385,207045.869318676,196429.889879234,190356.256676099,191238.452499982,224708.828586857,211746.984487642
120,"CMR","Cameroon",14499.0177540907,14770.9715905008,15042.8001488407,15664.9822927465,21613.5813432548,26502.3989906403,28164.7094515717,29252.3223057955,33382.6586131933,23045.4507662887,23498.4066053575,28024.822573087,29115.4109461546,29578.32395687,29503.5911069678,25322.0268760345,25219.7711566437,25433.132620279,27093.5154015832,32881.1041957793,43759.9681059206,53423.1142840554,59161.6526715665,74848.6202417989,75961.1318042211,78044.4457273438,82823.6939736564,89387.9632442019,80657.0444350501,80387.598864618,79397.3114426902,75860.0778266159,72756.7785645041,68737.1937928263,71117.6583691629,64512.4854259823,63584.7398884833,63776.4491439062,68738.5590101958,79661.5395096842,89440.6501614454,90721.6877069659,89583.5371407112,92019.1214970892,95278.5815596839,97672.450947978,99485.2510588524,102426.676524204,105546.542075227,115098.868934915,109366.807365358,112054.337381389,114600.227272983,117144.304580896,125043.47850952,127632.747744118,132727.042519703,141554.284592374,151262.549775909,158954.829696102,165932.602606551,173647.34512725,181232.889010024,189051.211880583,198481.658926264,205810.701127453,213168.536827541,251130.230788353,265916.937094453,280509.918294358
124,"CAN","Canada",2024469.50043097,1779062.46752561,2192166.39184065,2356323.9116253,2877221.74464571,3027312.69860848,3356202.65947014,3474678.57203481,3625896.06547586,4131388.9029569,4612503.12422123,4847002.56724309,4276416.76345364,5256525.22161314,5395982.75147384,5613306.75574132,5467347.60530556,5913378.69131469,6535741.53015791,6151519.43401708,5725532.54551201,5232315.70012192,4673295.78374583,4690869.60800107,3837888.09503174,3398375.51634078,2793136.51861332,1978613.98768422,1856826.95759892,1928387.82262249,1787708.63831282,1813890.88175643,1820028.83891642,1813069.35425687,1877185.3945011,2049023.91685328,2389716.02391755,2581703.5829294,2488863.25612892,2458719.57091476,2492049.44860537,1920375.54075487,1676948.21110257,1673896.77072841,1303042.36339351,1066098.23953498,1090625.98076669,1111551.99322462,1145359.22386371,1166576.08025256,1164591.55953309,1246995.46185893,1232662.35771117,1274525.45057109,1323288.37094769,1251084.14717611,1208176.71046314,1155240.00719741,1082365.66650583,1083945.72529039,1087281.31774252,1040018.21532726,978631.047905726,1000235.42768598,984177.084365149,965698.224257942,997782.504228623,982098.939543497,950772.529333393,894417.979745973
136,"CYM","Cayman Islands",255.3374704191,216.1210146708,189.2093639956,115.8785317845,115.5518135057,161.1535960197,164.2675687573,137.0317310779,118.7164982184,144.2965668221,138.2623639411,131.1934983706,138.0779307483,529.4773987998,581.9153706564,801.3311340745,1028.7851901894,632.985507752,483.6690456616,552.2617490232,377.2847745732,380.930712942,999.647469466,298.6314803023,416.8595411065,941.1787555805,539.2048520896,142.6832866368,95.2390117756,78.8092435642,154.1755660559,158.5359505025,135.2677626343,207.5657886331,221.9616672453,171.8735962634,152.3689043152,443.0816429811,240.7750225939,538.512651566,310.5904548813,342.1577171778,457.3520391834,161.5687047517,344.2763489497,236.1351899209,414.6804261504,713.610820874,678.0603002841,606.9482345636,624.2440056274,581.4658005536,593.7090821075,696.176453726,538.8193135998,592.4670154391,515.332044098,611.5808313834,592.5022878518,680.3578611182,526.9217005501,525.1541874614,440.5611965446,390.067383929,386.6144395751,288.8729656634,287.4792071169,290.3002203124,276.5490983793,244.3796527111
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",138621.354929992,152637.588753602,183395.954807869,189034.383158258,188059.727767007,249747.399100905,209923.040198835,207962.63721624,201805.269870322,225224.315698418,411945.047556091,489914.509955143,523626.967377039,1484274.16739641,2285274.68301355,713816.715960482,1484713.26934561,1159585.11139281,1512418.49750777,1138382.06652852,1673730.54871021,1577945.03306799,867538.343989202,739847.047353252,2064832.89304301,1755653.70580793,1912635.2895669,2535163.13551285,3631106.5505151,2529803.49567252,2789688.69507515,3278982.60100627,5215926.64662679,4198363.34097201,4194012.30482484,4392360.96869593,5111517.39936643,4885427.15658582,4621762.60466106,5697749.65513114,5077332.68435728,5492258.92765607,5460481.82265175,4361340.52099204,5514017.91512789,5454132.64056266,5257673.80266764,4117637.85570119,2516490.49194887,3699460.44055399,3063464.01383304,3095552.15595007,3014645.92415825,3292087.92244988,4331704.62458333,3794297.22093989,3641798.03747197,3085770.40725926,3030987.43356005,2940072.61220704,2587918.37527028,3771697.39935001,2444943.13334836,1927417.93092989,2460805.35466367,1632510.80246091,1393836.04771674,1634512.3516671,1795852.59634314,1700375.00783427
156,"CHN","China",1033776.19071029,1342741.05225967,1607175.61543008,1620138.95309195,1918260.60299047,2054462.76449117,2395252.54600209,2291282.41309148,2409119.2661712,2438326.9993395,2551329.09156669,2306726.84142226,2497943.36339057,2407932.34959025,2448153.96524151,2572148.03090749,2740438.39282774,2501425.3110666,2619705.24076546,2790238.32585853,2745462.64862451,2720085.72586394,2914491.03990226,3246186.3741847,3314527.84067262,3488760.93162433,3298554.98734173,3365251.53222743,3283624.58201574,3249789.68011536,3239755.06789553,3368196.38638406,3833435.40963288,3912713.87845816,4408896.91310828,4740302.82307809,4795372.01532112,5503936.7552456,5905150.17031068,5685393.59353941,6263893.62006858,6297274.95949,7062399.41235897,7239586.8402584,8511534.10092763,9548801.64430139,10789038.1840505,11639507.9993866,11444956.1964117,9672868.60979605,9555303.78710996,10287453.3028934,10098380.678321,9747799.1691007,9785011.80676956,9685730.96484587,9621515.05845647,9414544.57775208,9521709.63771743,9790457.33281921,9964484.61243588,10314033.7616234,10744898.0344998,10848501.7421367,11164523.5134803,10595549.7636296,10485373.4772994,9888067.70516342,9490005.53852788,9568140.59773029
