"code","iso","country","CDO.raw.1980","CDO.raw.1981","CDO.raw.1982","CDO.raw.1983","CDO.raw.1984","CDO.raw.1985","CDO.raw.1986","CDO.raw.1987","CDO.raw.1988","CDO.raw.1989","CDO.raw.1990","CDO.raw.1991","CDO.raw.1992","CDO.raw.1993","CDO.raw.1994","CDO.raw.1995","CDO.raw.1996","CDO.raw.1997","CDO.raw.1998","CDO.raw.1999","CDO.raw.2000","CDO.raw.2001","CDO.raw.2002","CDO.raw.2003","CDO.raw.2004","CDO.raw.2005","CDO.raw.2006","CDO.raw.2007","CDO.raw.2008","CDO.raw.2009","CDO.raw.2010","CDO.raw.2011","CDO.raw.2012","CDO.raw.2013","CDO.raw.2014","CDO.raw.2015","CDO.raw.2016","CDO.raw.2017","CDO.raw.2018","CDO.raw.2019","CDO.raw.2020","CDO.raw.2021","CDO.raw.2022","CDO.raw.2023","CDO.raw.2024"
446,"MAC","Macao",527.616,534.944,483.648,681.504,604.56,732.8,875.696,970.96,963.632,1029.584,901.344,967.296,978.288,1102.864,1179.808,1124.848,1300.72,1366.672,1443.616,1425.296,1527.888,1560.864,1388.656,1421.632,1582.848,1681.776,1454.608,1363.008,1128.512,1894.288,1234.768,1293.392,1132.176,989.28,1293.392,1773.376,1780.704,1927.264,1242.096,1212.784,1033.248,1029.584,1048.775321184,1042.86548494566,1056.32799359833
450,"MDG","Madagascar",1613.93971713078,1024.5397083163,1013.33667811258,650.3910197309,866.371852238225,1053.03056687887,1137.09728151951,1282.41758327585,1285.79496850604,925.800765610277,944.29566092553,1024.86628509549,1002.84490926545,1028.45553343541,1152.21941308712,1192.44052118355,1249.00276435988,1535.18201806915,1619.05330087762,1766.35438014896,1955.16997145274,1746.68414394202,1232.14475323592,1699.38569465071,1804.37647923596,1741.21828060485,1674.71076268679,1727.69126370463,1787.28561809558,1699.0513467884,1871.71441276569,2329.85259605549,2660.19964326023,3060.91988839855,2971.0039549214,3121.2279549214,3256.7959549214,3803.78660656185,3604.45409426521,4146.5151639371,3788.07595492139,4246.07595492139,4209.63976674298,4446.77099296517,4528.38064073115
454,"MWI","Malawi",710.075751604272,603.850569939826,593.091428390705,574.535211954497,556.183240493697,556.310676564707,552.455297572099,545.095326111299,541.486619185453,563.351383189704,736.905587948202,787.354835541587,787.088878362487,878.57648629056,901.75,903.089999999998,919.529999999999,918.222,901.754000000001,893.263999999998,853.982,777.288220539777,856.235421002717,914.835185288776,901.678168555402,845.318861809003,851.328463197827,919.179360928161,998.705378277153,1017.60504844089,972.162288727073,1033.84366134606,1040.75108594943,1120.22947298709,1015.11128694282,1049.90907213384,1172.44029428779,1193.03307238865,1690.0485724842,1695.35390054789,1868.04985955443,1682.49478803485,1801.38779932175,1852.56845683965,1881.47917092738
458,"MYS","Malaysia",28032.5970970198,30877.6610272833,30641.9403976822,38048.3068860084,34794.4325015887,36329.7708120634,40101.8851283107,40877.6839517598,42869.204153332,50083.8695694918,54269.364,65785.134,72961.0159999999,86612.3810249959,87497.4269599999,109595.206744,110108.477728,118471.346438358,109781.681964,103986.549732,122881.387684,130890.038309833,132035.23126,153384.336684,169674.385529507,169978.323004,170166.447216,175454.457019209,192847.062296396,192122.742776,199346.409145179,203452.77212186,212993.639659721,241671.083984907,245053.377248798,235941.756708405,237293.891379632,244457.09178917,262647.072458308,277672.874394487,262158.823311216,273332.161790507,281883.808410906,276296.742493934,290223.857919118
462,"MDV","Maldives",43.968,47.632,47.632,51.296,58.624,65.952,80.608,80.608,95.264,124.576,168.544,153.888,230.832,194.192,197.856,249.152,289.456,329.76,300.448,421.36,450.672,461.664,589.904,509.296,663.184,600.896,743.792,780.432,839.056,883.024,930.656,985.616,1110.192,1095.536,1319.04,1282.4,1432.624,1513.232,1736.736,1993.216,1678.112,1996.88,2215.800423936,2205.33365194547,2306.20981223738
466,"MLI","Mali",391.342996205391,394.883824989777,365.131538365552,416.621482558548,434.818311342934,405.38314012732,379.611968911705,357.504797696091,383.029626480477,415.882455264863,422.242553641845,425.89409503183,462.521636421815,502.813177811801,548.392539401341,595.200369384656,646.081481189057,723.001015057621,930.656,970.96,1066.224,1161.488,1209.12,1245.76,1414.304,1458.272,1535.216,1784.368,1956.576,1886.96,2088.48,2279.008,2436.56,2743.39434416884,3139.31340165415,3399.10343596462,4286.1650291492,4766.55074545852,5198.32503280931,5594.03703280931,6330.05554921398,7393.17015577583,7019.71458776876,6743.01613345257,6978.84021594703
470,"MLT","Malta",1022.256,1143.168,1311.712,996.608,1363.008,1198.128,1483.92,1853.984,2011.536,2169.088,2427.41049927379,2271.85804006107,2293.61099824265,2885.60428648902,2658.36383857488,2452.14715746869,2533.96641231529,2556.266095154,2524.94964096634,2572.87645170857,2468.16981822635,2736.57777932331,2747.25035039619,2960.86488866776,2849.10245411343,2649.81034228606,2655.35110929147,2727.79987365168,2721.28734202005,2560.86384721917,2619.25850001551,2608.19554567908,2749.05948622776,2429.64716147894,2417.32037828677,1697.46811937537,1375.87899852927,1537.20564179248,1547.70265514646,1649.19646418463,1600.88910851877,1611.40857053531,1774.24514451329,1768.00216589531,1728.76646210519
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.944,80.608,84.272,87.936,91.6,91.6,91.6,91.6,98.928,102.592,109.92,109.92,113.584,113.584,120.912,128.24,128.24,131.904,135.568,135.568,135.568,139.232,139.232,142.896,142.896,146.56,146.56,146.56,146.56,146.56,148.42357452,147.722466380595,154.479573262892
478,"MRT","Mauritania",630.208,633.709155555557,883.024,937.984,872.032,655.856,373.728,3242.64,3184.016,2802.96,853.517583673469,868.368,905.008,926.799157894738,959.408883116885,1014.928,1062.56,1077.216,1073.552,1095.536,1113.856,1172.48,1249.424,1286.064,1384.992,1433.674168,1550.077548,1757.602164,1830.771768,2012.298328,2093.51984,2226.5773310582,2447.5708221164,2168.8553807076,2562.74554365904,3002.48623883284,2623.86101527114,3581.13665625166,4444.432,4613.27999999998,4781.52,4499.6854491018,5267.432316276,5036.89798866388,5238.67898869145
480,"MUS","Mauritius",589.904,542.272,501.968,597.232,626.544,707.152,798.752,930.656,853.712,1051.568,1461.936,1520.56,1707.424,1773.376,1623.152,1828.336,1949.248,1996.88,2169.088,2425.568,2689.376,2861.584,2883.568,3059.44,3088.752,3293.936,3627.36,3685.984,3766.592,3707.968,3913.152,3916.816,3964.448,4067.04,4206.272,4209.936,4341.84,4539.696,4455.424,4525.04,3799.568,3968.112,4316.74128703072,4587.621200112,4673.61619859326
484,"MEX","Mexico",267644.670850207,283586.707401458,303763.702660934,277430.425338384,276491.046233608,287181.095485454,293219.40111217,305790.149960869,305418.28378923,323215.965985971,316745.774884584,329831.041031122,332453.395071535,337721.9283424,351533.910992,330905.2966472,341543.73596,362465.8843776,381101.784054114,386036.355370401,391435.268307201,407484.6824112,410301.049261582,435968.674842402,438588.437416908,463435.527184449,474522.559419265,473595.259735433,472981.287527617,460290.147929841,456408.96791024,483301.611390292,501492.27770869,495411.566655414,484044.532627652,479433.705711198,478827.739643367,464406.622897452,468420.605700214,468235.850357654,428936.833430329,446837.562468561,453799.109083572,458253.860263977,460987.633938945
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.568,142.896,153.888,175.872,183.2,194.192,205.184,190.528,179.536,164.88,150.224,161.216,142.896,113.584,113.584,128.24,113.584,146.56,102.592,117.248,128.24,135.568,139.232,142.896,142.896,142.896,142.896,142.896,142.896,142.896,144.72069948,144.037082603948,150.625613015169
498,"MDA","Moldova",36366.2878590258,35704.1386392486,36359.7133059373,36892.3796584159,37226.0181218872,40105.3690074183,39112.2712788096,37497.818409794,39037.330013014,38141.1600400289,36505.4535665577,29617.8700389866,20978.1107050889,15845.8125,12426.9641,11405.4058,11687.09,7301.3433,6443.83789320844,4684.53826851551,3572.952,3786.5887,4051.73569999998,4404.2676,4613.4245,4937.54844943224,5029.74729999999,4978.55360000001,5190.38000000001,4539.51189999999,4830.90530000001,4944.97440000001,4765.68149999999,4899.3584,4755.15219999998,4785.08410000001,4907.33308455773,5090.4040100729,5351.23986853079,5378.35259932058,5113.13439630512,5760.04342522807,5173.47927125656,5329.30284474444,5326.84336087586
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",6855.1663895653,6614.66776892316,6712.30700764959,6969.06513920835,6424.71184292128,8997.95241310632,9595.1420198309,10482.5159131519,11492.8760463861,10459.0125108882,9791.05799999999,11959.794,10942.6128251421,9193.0240318218,7864.77199999999,7837.062,7935.41363870969,7615.10333846154,7621.516,7487.59199999999,7431.86434088668,7803.95823849767,8196.56800000001,7934.59600000002,8501.1,8515.10599999999,9281.17600000001,11957.832,11917.7909381729,13030.046,13772.3531837823,21367.8358642906,34996.2048147463,43478.0429137215,29629.7856839169,23278.6363868356,25629.1154774249,34138.9866004656,45319.3098959198,47118.9888759123,42477.5014034746,35971.7002773723,40443.1668730723,44183.6610230688,44693.8901396463
499,"MNE","Montenegro",1838.30114185961,2000.56690731582,1837.92480069504,1979.11546093545,2087.18809869388,2129.08741501578,2223.48632379491,2170.7985607554,2239.98261150847,2233.14574701882,2209.1226360139,1562.94485645072,1671.26838831886,1457.57722809787,1416.06008839779,1495.70244461984,1749.55397526966,1881.16059458037,1980.06907445409,1365.45259458037,1515.51127598001,1627.0377100763,1740.46362115233,1863.25124019995,2034.06849144962,1934.17701657459,2062.832,2055.504,2605.104,1681.776,2421.904,2407.248,2213.056,2150.768,2106.8,2238.704,2015.2,2103.136,2403.584,2476.864,2403.584,2410.912,2495.184,2406.84949784535,2376.25810825948
504,"MAR","Morocco",15817.7373719769,15718.1172046196,16904.6305309481,17626.5177514694,17645.2333335024,17681.7773032536,18683.9498505453,19904.8843019915,20930.807991692,22660.6638944501,22297.997828281,23688.1635884026,24736.7837232449,26782.1555614635,28123.8007637304,28750.2698872252,29524.5234771621,29977.5774084491,30881.1558986965,31989.3327899585,33199.0361915567,36808.9293830136,37309.5165189017,36570.1250511769,42225.5560079352,44660.7686732792,46249.4159863473,48912.7150516557,51372.3250050499,50859.7327345334,54365.1999999999,54867.636277812,56953.5401141047,56606.4171430315,57174.916075127,58498.841189944,58457.4760000001,61103.7635894548,62314.9323461146,68743.4869999999,64541.8257658725,70275.3126931158,69779.4580977188,68961.1714557989,69062.3479557393
508,"MOZ","Mozambique",3198.48854404528,2479.03512420485,2523.93046038662,1954.48016861244,1510.86299730634,1134.94426114588,977.138563039021,976.747412423204,1006.19287944143,1034.53085088287,1025.37568688528,941.464380127317,1027.20645463273,1140.32553910212,1098.03415760537,1130.97278177533,1091.81421783585,1170.23677708923,1111.89537847439,1168.34300243859,1321.94456181305,1553.99419508914,1537.05657708511,1855.51708395211,1863.97284458693,1769.69811664249,1915.62194283673,2188.9429841145,2179.85178628039,2439.00617467564,2637.634761486,3106.62786875077,3051.74206664675,3578.6635473,8118.42635198591,6730.54924246109,8547.74937506738,6905.36159347974,7010.11640758114,7097.43541777573,6340.35254051313,7722.03918858514,9295.68593533976,9093.45583793612,8612.63048179402
104,"MMR","Myanmar",5508.78297326087,5622.97863936207,5579.51511195914,5753.76661831014,6548.54776318121,6675.51674732763,6756.34561463577,4943.39734444512,4086.65583886822,4425.2990035278,4235.71905125556,4137.41617334594,4841.91497173662,5303.02906804334,6173.9648928411,6892.62245380437,7187.98174926341,7419.63964763613,8046.16580737193,8933.6070259035,10219.3675256841,8855.70363892083,9328.0668172174,9997.11778113838,12565.4880885681,11547.7606805295,12817.1186916908,12844.7228986099,9772.0564675609,10210.8627834191,13125.1866937968,15122.0174068986,11825.6907589201,12714.8231912122,15849.3461332371,21879.8165553332,21144.0810530623,23633.4095085626,34016.8410560728,33616.9234562644,34587.7992692493,29284.831853014,31638.6637032619,31792.9706458457,31603.4383573226
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.24,1139.504,1374,1557.18279812206,1619.488,1718.416,1813.72379282869,1864.976,1740.4,1718.416,2231.376,1971.232,2092.144,2238.704,2531.824,2524.496,2326.64,2857.92,2660.064,2788.304,2785.54870773264,3194.064,3003.744,3099.1392985782,3393.65972815534,3582.204,3589.60914281641,3635.03683239172,3730.07669814362,3440.42140656561,3607.79947247682,3413.84808786509,3442.66389398621,3469.1124068999
520,"NRU","Nauru",124.576,124.576,124.576,124.576,124.576,124.576,161.216,157.552,157.552,157.552,124.576,124.576,120.912,113.584,109.92,106.256,102.592,102.592,98.928,91.6,87.936,80.608,76.944,65.952,62.288,62.288,43.968,40.304,40.304,40.304,43.968,40.304,40.304,47.632,51.296,54.96,51.296,54.96,54.96,51.296,54.96,54.96,58.983713658,58.7050924088373,61.3903751126858
524,"NPL","Nepal",541.295098188062,453.186138297339,442.360842906392,492.418254562192,701.423686093002,676.018261374009,697.01391508924,860.679853459394,975.970007168071,893.564335293215,721.435793440452,1026.3105182281,1232.92884815155,1397.3333916097,1619.43164710167,2308.91516904067,2352.77913766811,2641.11145524489,2223.32656131296,3191.08297630773,3037.43054479702,3236.07805156729,2596.38339234192,2810.38346413445,2582.40955359764,2986.77221828298,2456.46935390265,2570.34090113477,3355.31600214565,4126.12874810902,4827.96817682813,5216.76467717252,5470.25317944665,6217.83978570915,7587.67026477781,6904.65054990936,10088.0482093388,12421.580367623,14038.992336673,12750.4897066804,15630.8002624545,15486.2307142876,17608.9687964667,18347.8203816904,18776.0817522494
528,"NLD","Netherlands",176798.899253696,164269.155718109,133664.827709643,137450.460764877,144296.264522821,147241.489905172,144064.510440081,151528.586276903,145646.684848951,161747.762984937,163122.242393708,171540.561560459,171336.222401702,171275.857130861,172038.993517148,173568.559448922,182623.189976968,175550.544819416,176400.843300217,171087.881969917,172246.468724679,177558.494201416,176829.111956774,180259.600707815,182185.830553539,178224.339190814,173377.922394126,173139.138304807,176010.392836168,170542.617289448,182553.988961378,169442.081895384,165869.132216998,165038.958814751,157620.078368276,164086.338203465,164943.667053593,162434.981792056,158396.161714831,152866.320913439,137106.057608017,140024.906665352,127649.701970369,117162.650566606,114936.61371154
540,"NCL","New Caledonia",1998.60339775196,1390.32396990727,1261.78596678159,1151.19767274959,1202.1530977488,1450.95532204788,1400.82196734201,1454.48795115313,1501.23879774565,1639.4437350311,1576.35542592177,1758.70901941565,1575.4686798627,1831.82057983071,1974.7640007568,2066.71162355984,2183.91480183434,1817.46998010884,1810.016,2055.504,2224.03951493234,1876.64222735354,2392.23813529032,2725.55746490106,2514.91254301043,2806.10203483993,2710.30566599083,2926.78805351479,2847.95949930154,3035.8083764122,3657.62522658684,3694.42816256531,3705.5620772378,3970.12912570911,5009.06840092854,4876.90904130939,5481.73710006938,5583.76450772158,5913.00802141899,5672.86691080772,5109.17338259379,4536.78032647641,5115.5968290599,5068.00463609989,5286.63729305877
554,"NZL","New Zealand",17482.46402848,16560.9612330633,18270.2383055302,17998.0901079884,19336.6135892545,21857.9536853769,22945.9816191772,24165.2611909372,25445.7321000542,25453.20566257,25490.1099097402,26169.8592537051,28153.9661285624,27745.9607212092,27885.1745558565,27989.4474777977,29287.7852363006,31261.4250336535,29837.2865726257,31442.5780440367,32221.1277251427,34356.2825377607,34519.2081907834,36219.5612481566,35805.7576759823,37401.2496652897,37304.4288861331,36382.6607372185,37485.4512238183,34594.2202865895,34786.9194695381,34241.1431951333,35918.2474534874,35219.2099786289,35399.337219923,35805.0940247178,34134.955292784,35661.2622933369,35686.7953556473,36710.6141433776,34108.9585646605,34596.5148326564,31965.8664262721,31559.8140105519,32479.4298387362
558,"NIC","Nicaragua",2022.02229857885,2134.43251415469,2110.40268774445,1996.3459320904,1845.64917643635,1984.40842078229,2255.07166512824,2430.47090947419,2239.47015382013,1467.54751192781,2042.58024090097,1984.46140237306,2370.02541150861,2279.61315149107,2514.10213943978,2750.5043142122,2841.62245596782,3107.98684000543,3385.65483028901,3590.0621623353,3709.72615849808,3909.4715876937,3975.58874501336,4310.42621984389,4362.25596933028,4253.18760106486,4406.5826662677,4539.81623430139,4353.26109674434,4432.1306088264,4453.0625129034,4788.55439183081,4533.83631072019,4585.68236027698,4719.78800475352,5408.23303359658,5378.53406243963,5440.82206243963,5177.98149033202,5208.10900255322,4641.01811774899,5132.57419017616,5131.23640493294,5428.29866616425,5630.34635724389
562,"NER","Niger",566.274990273436,680.342072800728,742.202458831733,957.925146654489,986.809587130029,990.021813685297,894.382765781191,992.854908556658,983.00427922576,1033.95823160619,598.801678848397,566.288463648681,520.943083278423,602.074779360334,577.10753745248,558.041317350095,638.863043630458,647.858375397369,696.173207072497,681.637259769881,683.49928252559,646.166785267036,684.661246227653,743.70415261724,795.379887550975,691.31875117639,670.964466187971,705.881586575418,792.045573825334,952.182229104365,1159.98096436718,1313.02732110092,1851.81387525901,2078.36076097006,2256.25987483192,2198.77048776909,2141.51850863461,2242.50331616387,1803.4092416879,2513.36486463224,3040.03647090673,2588.20534240765,3200.73203832159,3133.39885646534,3169.95798855321
566,"NGA","Nigeria",67986.785952762,65750.9324954794,65309.0669683872,59622.0812818944,69337.9159578135,69561.3918576265,73107.375952589,58942.3384960664,70347.0659680188,42046.4087868543,38785.5990081206,41841.4528728365,46161.5130724113,44704.5725192228,80360.1840473427,84230.397969457,97767.4702165369,95648.949120015,86338.2140199399,84837.7041018315,96831.0415451998,100218.154968,89906.3126705877,100029.683978,94961.834694,101666.031029588,90097.1501579999,82170.0259479998,86488.8552789998,77031.379522,112049.795208,126115.482357781,110124.547740232,117400.793438004,123971.237537628,110524.586167357,116395.998523515,112540.363885158,106785.731956237,127859.299615945,124899.296035169,147776.628749712,131440.931756719,129376.091718472,135824.010603186
570,"NIU","Niue",3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,3.664,7.328,7.328,7.328,7.328,7.328,3.664,3.664,3.664,7.328,7.328,7.328,7.328,7.328,3.664,3.664,3.664,3.664,3.664,7.328,3.664,3.664,3.664,3.664,7.328,7.328,7.328,7.328,7.328,7.328,7.328,7.328,7.328,7.328,7.2933847411897,7.62699804617585
408,"PRK","North Korea",114082.190094266,114398.607894159,116884.769132114,125163.144075757,134657.9670194,144288.357963043,156835.292906686,175625.985765425,199234.116049804,209252.469722357,118382.582783084,112818.814681772,97985.273592314,89585.2248270314,81584.0084808551,76085.4641142251,66291.5309895216,63678.848075205,58749.3004890752,64143.4738029715,69165.0498185886,71668.0177757444,68641.7309728952,70142.7518023637,71721.9638381119,75010.0975035577,76170.2078348619,63478.0502101833,70325.9665217436,67660.1488374732,65355.170181106,47866.7154291033,46754.6588799989,36144.3150320001,39824.5511927805,31277.7538642635,34236.420881677,69707.9155923504,62608.2831871562,69512.1875728436,65576.7477584593,53969.7855671213,56289.4864401803,62024.9987150925,62550.2724435649
807,"MKD","North Macedonia",9101.29100355612,9896.73795316551,9062.7595227705,9791.70368765751,10351.7295543621,10578.7506257451,11063.709927519,10792.8608321018,11157.8181363635,11130.1947652247,11098.2363633091,7788.77855089231,8394.224,7599.23228531204,7903.248,7925.232,9416.48,8445.52,9647.2423525904,8782.6945276873,8467.60269360271,8291.52354182755,7837.296,8533.32839800994,8229.344,8595.744,8650.704,9013.29544375,8936.496,8247.51256923731,8181.84782068967,8822.912,8456.512,7452.44229004738,7166.784,6719.776,6606.192,7090.02337978409,6653.824,7624.61272227315,6979.92,6518.256,7352.1712166476,7338.38485210489,6619.63610603712
578,"NOR","Norway",31777.0068193358,31804.671044434,30912.1024412476,31947.2582948575,33810.2494851413,32285.598690173,34785.3391535545,33207.003215005,35591.6568225843,34147.8521789425,35009,33466,34402,35948,37863,38468.9999999999,41540.0000000001,41644.0000000001,41837.9999999998,42609.0000000001,42130.9999999999,43518.9999999999,42571.0000000001,43919.0000000001,44256.9999999999,43278.9999999999,43859.0000000002,45604.9999999999,44692,43097.9999999999,45659,44775.0000000002,44257.9999999999,44539,44975.0000000001,45523.0000000001,44708.0000000001,44197,44471.9999999999,42866.0000000001,41275.0000000001,41058.0000000001,40832.9999999998,38869.0000000001,37182.9999999999
512,"OMN","Oman",6041.936,6012.624,5730.496,7525.856,8053.472,8645.55999526986,9856.97101494872,9443.77411956441,10563.6659893551,10041.1369128351,11285.0672270332,11658.4716662608,11956.0033177162,13291.3977783456,17465.9696345398,18816.3498776976,18197.2054953692,18144.5095436408,18543.086974645,22076.1251661411,23984.3557434831,22511.7392791908,26978.9795565087,34563.3653599698,29247.3710194113,31835.3398110676,40449.7142121324,45308.4110182055,47435.6226309149,44503.9063697505,51429.1521167368,57305.1327282213,63104.9112975367,65586.9839930445,66190.0410080426,67883.2243502495,66239.8155020367,66343.7208404386,70677.9318481646,72034.9036847464,71845.1517251727,75041.3978953767,77993.7865814639,79810.6399222358,82661.9694292484
586,"PAK","Pakistan",31931.5508224237,34232.8321878214,37189.6211567468,40022.1885109657,42557.3261070126,46813.5459592296,49058.6213560347,52988.7374311527,57607.3772188779,60316.6160060502,67827.368905428,67477.105324059,72014.9205535223,77175.721107972,84018.2960681123,83614.3588788479,93542.4653632563,93788.1585095967,96740.7348771978,99389.325149413,103939.721190523,105400.678762246,110566.242881935,113141.819911009,124636.83697179,129947.432923339,137911.595442513,148349.019805358,147901.415756283,148354.978354907,147503.984996479,149488.313510861,150555.063092613,148183.03665902,150809.507262427,144895.550325411,176740.985204668,211980.722036817,203499.671848886,190825.865544565,215509.558320879,243552.351425332,211969.713776707,186860.880494184,179800.385505653
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.192,194.192,197.856,194.192,197.856,197.856,201.52,201.52,208.848,212.512,212.512,212.512,212.512,223.504,227.168,252.816,205.184,194.192,208.848,212.512,223.504,227.168,219.84,201.52,208.848,216.176,212.512,216.176,208.848,212.512,217.23533568,216.209181563282,226.099001199743
591,"PAN","Panama",3088.1996800663,3304.10768699638,3265.4763476516,3467.27749800201,2855.39750235436,2714.50206338867,2720.43631032823,3164.13914395,2904.73581450605,2502.44543376014,2617.69032264997,3088.69091143761,4097.87694893991,3749.1943427545,4135.69318949104,3608.3475965057,4396.61222809378,4572.3211519791,5835.10958237762,5551.97538094218,5635.843971831,6909.412,5710.00412090682,5928.724,5504.64400000001,6741.97999999999,7281.95800000002,7133.54399999999,6809.098,8051.36199999998,9059.71999999999,9899.39199999998,9540.32199999999,10273.632,10688.6209979494,10652.06,10333.79,9567.92822136818,9121.04651732474,12448.774,6557.34000000002,10144.616,11707.3497046658,13002.1212807847,12664.4278337916
