"code","iso","country","PSU.raw.1965","PSU.raw.1966","PSU.raw.1967","PSU.raw.1968","PSU.raw.1969","PSU.raw.1970","PSU.raw.1971","PSU.raw.1972","PSU.raw.1973","PSU.raw.1974","PSU.raw.1975","PSU.raw.1976","PSU.raw.1977","PSU.raw.1978","PSU.raw.1979","PSU.raw.1980","PSU.raw.1981","PSU.raw.1982","PSU.raw.1983","PSU.raw.1984","PSU.raw.1985","PSU.raw.1986","PSU.raw.1987","PSU.raw.1988","PSU.raw.1989","PSU.raw.1990","PSU.raw.1991","PSU.raw.1992","PSU.raw.1993","PSU.raw.1994","PSU.raw.1995","PSU.raw.1996","PSU.raw.1997","PSU.raw.1998","PSU.raw.1999","PSU.raw.2000","PSU.raw.2001","PSU.raw.2002","PSU.raw.2003","PSU.raw.2004","PSU.raw.2005","PSU.raw.2006","PSU.raw.2007","PSU.raw.2008","PSU.raw.2009","PSU.raw.2010","PSU.raw.2011","PSU.raw.2012","PSU.raw.2013","PSU.raw.2014","PSU.raw.2015","PSU.raw.2016","PSU.raw.2017","PSU.raw.2018","PSU.raw.2019","PSU.raw.2020","PSU.raw.2021","PSU.raw.2022","PSU.raw.2023"
798,"TUV","Tuvalu",3.92008,3.90782,4.02826,4.2287,4.54428,4.91918,5.02112,5.606,6.16312,5.7589,6.06706,6.73678,6.66376,5.77202,5.7982,5.20434,4.39862,4.67828,5.5264,6.6565,8.02116,9.55888,9.92612,10.6598,11.90144,12.80242,13.7339,15.22324,16.4321,16.94772,17.35378,17.71802,17.8329,18.0328,18.24194,18.4193,19.2978,20.18438,21.09248,21.91112,22.72416,22.79772,22.53794,22.3963,22.2779,22.24798,22.1934,22.31048,22.31706,22.25946,22.3028,22.3442,22.49782,22.72814,22.67018,22.5507,22.37122,22.12758,21.89286
800,"UGA","Uganda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.026,6.634,5.70163333333333,5.09085,4.75288,3.2896,2.76186,2.2851,1.84478,1.16458,0.82266,0.56236,0.27174,0.06036,0.06036,0.13676,0.0763999999999999,0.0763999999999999,0.0763999999999999,0.0763999999999999,0,0,0,0,0,0,0,0,0,0,0,0
784,"ARE","United Arab Emirates",2.14648,1.90804,1.68488,1.4403,1.16988,0.90062,0.76592,0.7179,0.5744,0.5413,0.6175,0.56932,1.89018,3.41318,6.21448,7.95008,10.61314,11.6695,11.72532,9.93422,9.79828,7.80312,7.50208,9.18272,11.1326,10.81772,11.41058,9.98354,11.39518,11.40346,13.5968,15.23342,17.22282,16.26922,14.44706,11.23794,9.4952,8.2707,6.282,6.73666,7.9822,7.81626,7.22516,6.47192,7.72672,8.81786,11.99244,15.89106,20.18294,21.35832,23.25576,24.2622,24.04172,22.66078,22.409,21.9402,20.5279,19.79486,19.81236
826,"GBR","United Kingdom",24.71468,24.19262,24.1541,23.93998,24.10562,25.22096,25.64902,26.03476,26.74516,26.14828,25.42088,25.24322,24.60332,23.80546,24.49234,23.95784,23.53256,23.19426,22.90698,21.44132,20.81216,19.95484,19.52296,18.7557,18.68936,18.18718,17.53334,16.74662,16.89606,17.52344,18.09654,18.59602,19.04024,18.14704,16.64804,15.05516,14.36148,13.02996,12.30992,11.63082,11.28718,10.02794,9.60716,7.90392,6.47244,5.52654,4.59942,4.05092,4.69352,4.63134,4.2635,4.65316,4.2935,4.2569,4.21618,5.04856,4.59116,3.83744,2.947
840,"USA","United States of America",5.86248,6.37496,6.83818,7.21936,7.3806,7.64298,7.5966,7.58966,7.54604,7.60648,7.49872,7.69252,7.52514,7.49722,7.25732,7.2773,6.62016,5.95134,5.93762,5.6661,4.83946,4.57244,4.71352,4.45326,4.42294,4.56664,4.61682,4.3714,4.21906,3.80296,3.9238,3.87764,3.96596,3.47214,3.49824,3.08654,3.0222,3.05476,3.34494,3.22016,3.17322,3.12924,2.72916,1.89526,1.6084,1.40116,1.19536,1.55428,1.91944,1.75172,1.54048,1.10938,0.4582,0.0930400000000002,0.31192,0.25904,0.25904,0.26466,0.26466
858,"URY","Uruguay",4.30406,4.98778,5.77774,6.86652,7.5681,8.56822,10.0671,11.49398,11.50696,11.50162,11.11804,10.44112,9.95508,10.10242,11.59286,13.18046,13.31124,13.05692,12.21358,10.7842,10.02624,10.0991,10.54064,11.3019,11.94492,12.0974,12.65472,12.65784,13.68806,13.34588,12.98484,15.66184,17.49556,18.0676,18.84476,19.72244,17.50596,16.40442,17.02028,18.35468,20.04568,20.8631,22.3574,20.84518,18.94804,16.5351,15.43922,13.33298,15.36992,15.887,15.11022,14.67962,15.1513,14.2453,13.79816,15.79288,18.20312,16.0419,14.93684
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4186,17.2321,13.3618,11.28275,10.693,8.11254,6.11554,6.14522,6.25334,5.74814,6.1916,5.86684,5.63124,4.90008,4.69192,4.34542,4.63554,5.26354,6.58346,7.37408,8.2404,8.63648,9.06778,9.42256,10.35954,11.52006,12.68406,13.61176,14.64062,14.41888,13.12724,13.4001
548,"VUT","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,"VEN","Venezuela",1.60716,1.62228,1.67522,1.74488,1.7715,1.9025,2.12818,2.56522,2.94192,3.64822,4.236,4.89482,5.29064,5.99138,6.58302,7.27408,7.29038,7.48772,7.4126,7.90858,8.93508,10.90478,13.45438,16.3116,17.41516,17.20532,16.46692,14.65068,12.43736,10.83016,9.99944,9.21252,8.64806,8.0187,7.7358,7.28822,6.94122,6.71658,6.47222,6.19502,6.21978,6.05912,6.35122,6.89342,7.44716,7.90668,8.7646,9.7518,11.27966,12.9385,14.54118,14.8778,14.61148,13.57366,11.33566,9.32618,8.03754,6.90202,5.9335
704,"VNM","Viet Nam",5.17914,4.87138,4.44256,3.53458,3.45314,3.29824,4.2963,4.71402,5.40542,6.05626,6.1243,5.18024,5.72994,6.33478,4.69256,3.51826,2.89598,1.50412,0.0192399999999999,0.0384,0.6622,1.01214,1.41374,2.20218,2.66004,2.61962,3.35018,4.34748,4.64468,6.14506,8.48442,10.81602,12.74936,14.9332,16.5137,17.48934,17.6345,17.94048,18.94342,19.5746,20.2688,21.92082,23.9637,24.17428,25.29802,25.02796,23.9182,22.13496,22.45374,22.37758,22.96116,24.01248,25.65736,25.87006,25.08094,24.86874,24.26594,22.47796,21.81778
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,"ZMB","Zambia",0,0,0.0189,0.02702,0.02702,0.1375,0.28346,0.35158,0.5126,0.7437,0.78308,0.79082,0.99204,1.03104,1.16832,1.56446,1.97332,2.34848,2.5436,2.43078,2.25016,1.94758,1.80688,1.66976,1.61764,1.52004,1.50488,1.47178,1.44714,1.41464,1.39992,1.26164,0.96888,0.98912,0.95676,0.85754,0.91708,0.99996,0.85986,0.74396,0.59012,0.42404,0.14432,0.02268,0,0,0,0,0.28986,0.61152,1.04306,1.3766,1.54544,1.6451,2.09802,2.3742,2.44384,2.93228,3.18566
716,"ZWE","Zimbabwe",3.07458,3.03434,3.46074,3.98266,4.23058,4.8208,5.00172,5.06368,6.0794,6.45988,6.39156,6.51964,6.21122,4.73138,4.58102,4.43616,4.02328,4.21438,4.6489,4.34978,3.67194,3.424,3.37,2.55934,2.3358,2.4042,2.54168,2.78234,3.13728,3.11716,3.32706,3.05482,2.69686,2.70048,2.80084,2.56468,2.55464,2.61392,2.31506,1.77514,1.2903,1.0751,0.427,0.16562,0.43966,0.78944,1.02708,1.07348,1.43214,1.47638,1.41104,1.66354,2.26426,2.3654,3.26914,3.59124,3.76288,3.81316,3.85484
