"code","iso","country","PTI.raw.1961","PTI.raw.1962","PTI.raw.1963","PTI.raw.1964","PTI.raw.1965","PTI.raw.1966","PTI.raw.1967","PTI.raw.1968","PTI.raw.1969","PTI.raw.1970","PTI.raw.1971","PTI.raw.1972","PTI.raw.1973","PTI.raw.1974","PTI.raw.1975","PTI.raw.1976","PTI.raw.1977","PTI.raw.1978","PTI.raw.1979","PTI.raw.1980","PTI.raw.1981","PTI.raw.1982","PTI.raw.1983","PTI.raw.1984","PTI.raw.1985","PTI.raw.1986","PTI.raw.1987","PTI.raw.1988","PTI.raw.1989","PTI.raw.1990","PTI.raw.1991","PTI.raw.1992","PTI.raw.1993","PTI.raw.1994","PTI.raw.1995","PTI.raw.1996","PTI.raw.1997","PTI.raw.1998","PTI.raw.1999","PTI.raw.2000","PTI.raw.2001","PTI.raw.2002","PTI.raw.2003","PTI.raw.2004","PTI.raw.2005","PTI.raw.2006","PTI.raw.2007","PTI.raw.2008","PTI.raw.2009","PTI.raw.2010","PTI.raw.2011","PTI.raw.2012","PTI.raw.2013","PTI.raw.2014","PTI.raw.2015","PTI.raw.2016","PTI.raw.2017","PTI.raw.2018","PTI.raw.2019","PTI.raw.2020","PTI.raw.2021","PTI.raw.2022","PTI.raw.2023"
882,"WSM","Samoa","2.6646","2.6125","2.953","2.9858","2.7371","2.826","2.9304","2.9734","3.0366","3.1074","3.0681","3.057","3.0528","3.186","3.3017","3.1625","3.1432","3.2587","3.2441","3.8494","4.8861","5.4815","5.7272","6.1596","6.8279","7.668","8.4842","8.4101","11.9414","11.7216","11.4269","11.5453","11.6887","11.9333","11.3945","11.3622","11.303","11.2826","11.2654","12.2132","14.1264","14.4504","15.2647","16.0982","16.9791","17.6026","17.0718","17.8957","16.7496","15.9048","13.9683","12.4239","11.2698","10.047","9.1279","9.4261","9.2077","8.9498","7.8654","6.2131","9.5141","8.722","8.157"
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe","0.9399","1.0163","1.0151","0.8773","0.8712","0.8399","0.8436","0.7993","0.7793","0.7527","0.7011","0.6641","0.739","0.5948","0.8104","1.105","0.8188","0.7186","0.619","0.5499","0.629","0.7206","0.7115","0.8534","0.8385","0.8525","0.8659","0.8501","0.8938","0.9418","0.9595","1.0185","0.8178","0.8096","0.9135","0.9477","1.0112","0.8966","0.8125","0.8286","1.0715","1.3082","1.4486","1.7767","1.9","2.0643","2.3013","2.8143","3.1948","3.5057","3.7352","3.8347","4.1942","4.1423","4.1607","3.9101","4.3409","3.9542","4.114","4.1222","4.1707","4.4355","4.6063"
682,"SAU","Saudi Arabia","0.8817","0.8656","0.8558","0.9802","0.9969","1.202","0.4826","0.8292","1.1067","1.2412","0.4321","0.2626","0.5656","0.9632","0.6886","0.703","1.1115","1.5186","1.5779","3.5504","5.5654","7.519","17.4927","20.4071","24.4121","31.5558","27.0871","25.7975","25.896","24.9135","24.4824","26.0993","22.5785","18.5278","14.5945","16.6066","16.0245","14.9423","14.4825","16.6066","16.8655","16.2236","16.9471","17.0658","14.9118","16.8864","16.8017","9.6298","9.189","10.7758","11.5438","12.1854","11.7146","12.0937","13.5909","12.9316","12.7231","12.3771","11.5134","10.7643","10.8164","10.581","9.8421"
686,"SEN","Senegal","1.0647","0.8681","0.9546","1.2495","1.4415","1.5055","1.9594","1.255","1.1032","1.1262","1.2517","1.5718","2.1165","2.8488","3.1262","2.8938","3.2023","2.7358","2.7247","1.9041","1.7729","2.1549","1.1164","1.5001","1.5767","1.6496","1.5793","1.7383","1.2105","1.382","1.6731","1.7636","1.7714","2.2727","2.0909","2.2103","2.6194","2.9614","2.9458","2.5046","2.1648","2.2771","2.4776","2.5037","2.4068","2.0414","2.0975","1.6747","1.6945","1.8706","1.9207","2.4909","2.8742","2.8733","2.9735","3.2982","5.3227","2.8147","3.036","3.8845","2.936","2.7696","2.9537"
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.03","19.2543","14.8184","17.3469","16.067","17.1136","19.5069","21.2107","16.5218","16.4604","20.3936","17.6051","15.1225","21.1683","22.2699","15.6218","21.5908","22.4282"
690,"SYC","Seychelles","3.7341","3.123","3.8758","3.9198","3.9119","4.6922","4.7019","5.3235","5.6151","5.8619","7.5679","9.5922","9.6366","10.454","11.2592","10.56","7.539","8.5447","9.323","10.1707","11.0376","9.5222","10.8295","11.4881","12.1128","12.4357","12.5408","15.1811","15.9057","20.0799","20.4751","19.591","20.1974","20.8515","21.138","20.2058","21.314","20.776","20.5092","15.8106","8.6527","8.7698","9.5934","9.2621","10.3647","10.2533","14.0302","11.7868","10.6615","10.6912","20.5286","22.253","18.7361","16.8244","25.6222","19.5636","21.8643","19.144","26.2093","23.0496","27.1967","28.8663","30.1991"
694,"SLE","Sierra Leone","1.1474","1.1787","1.2554","1.2999","1.6558","1.6412","1.8352","1.9328","2.0904","2.2464","1.4671","1.5414","2.1317","1.556","2.3297","1.6177","1.6027","1.5472","2.0987","1.7565","2.3114","1.2631","1.485","1.4381","2.0667","2.0084","1.2732","1.2399","1.4216","1.4816","1.3326","1.5184","1.9473","1.9494","1.9525","1.9417","1.914","1.2448","1.1554","1.1425","0.6555","0.9099","0.4508","0.4287","0.4614","0.4003","0.5905","0.5928","0.6776","0.6643","0.6622","0.8479","0.8629","0.7574","0.8005","0.8998","1.5869","1.3122","1.3705","1.3675","1.4973","1.4237","1.4052"
702,"SGP","Singapore","129.3706","121.3986","105.9928","87.4483","115.6036","121.8009","124.2361","148.1859","149.7836","156.3888","196.0217","181.2317","198.775","233.7668","249.4031","257.5048","283.1248","267.5377","243.3408","225.0385","235.5554","237.7997","237.7348","232.9712","245.7512","261.3864","314.3255","243.4699","379.7619","371.6118","312.84","299.8207","299.0897","196.7103","190.8451","217.9644","174.1234","441.6288","397.2425","383.7987","317.9115","178.4802","287.856","277.1049","278.6155","287.2649","293.5256","325.4039","344.5446","335.3192","329.2783","344.1106","374.2769","379.949","382.5797","391.6457","415.1531","420.1846","400.2764","419.2535","394.6669","316.1381","363.1767"
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.0742","14.8684","14.0705","15.6596","14.5291","14.4854","11.5464","13.0356","13.9994","13.905","13.7999","14.1349","12.9571","13.9106","14.4303","11.6926","9.6205","10.1964","11.1274","11.2975","10.7807","11.5643","12.0536","14.0519","13.1914","14.071","12.8046","13.4958","12.5156","10.73","11.4086"
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.3237","41.8894","45.1483","43.6609","44.8931","48.7748","50.4605","51.2236","48.3553","46.5426","45.2951","45.361","43.3614","40.1513","39.5481","38.2212","31.0627","27.9269","27.3684","26.4418","27.0211","27.8537","26.925","25.9025","25.444","25.7308","26.408","25.597","25.8691","27.3747","24.2897","28.9259"
90,"SLB","Solomon Islands","1.4653","1.525","1.6033","1.6692","1.7646","1.8172","1.9071","2.0474","2.1997","2.3984","2.5513","2.7167","2.869","3.0291","3.1098","3.2048","3.2243","3.2314","3.1274","3.1907","3.2582","3.1402","3.1684","3.0715","3.1274","3.0173","2.995","2.9353","2.8923","2.9324","2.8995","2.8571","2.9173","2.8684","2.8195","2.8321","2.85","2.8053","2.6974","2.7029","2.7646","2.7031","2.6497","2.7047","2.2564","2.2748","2.192","2.2384","2.2103","2.348","2.2632","2.3673","2.2566","2.233","2.6675","3.1436","5.8921","4.814","2.2781","2.1904","2.0971","2.192","2.0457"
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa","5.1587","5.9244","5.6744","5.547","7.1472","8.4805","8.7822","9.1754","9.2824","9.598","10.3183","10.9777","11.3222","12.006","12.0387","12.2908","12.2957","13.38","14.3899","14.991","17.7732","16.4135","12.8338","13.5879","11.9896","10.8746","9.1398","10.1687","9.271","8.9462","8.5181","7.9003","9.3911","7.8266","7.6358","8.0036","7.1061","6.9118","7.1159","5.993","7.0281","7.1222","6.5018","7.4176","5.4805","7.0802","6.7449","6.4505","6.4008","6.177","6.8774","7.024","8.1052","10.1061","10.1719","9.0118","9.3566","11.0443","10.9826","10.176","11.7467","10.8298","9.4048"
410,"KOR","South Korea","20.2169","22.7002","28.3771","32.868","21.8549","27.1015","28.5474","26.1977","28.1239","27.2365","34.6283","37.1535","45.6712","51.0186","50.7064","32.0517","45.6","49.22","49.2976","41.4887","38.3646","35.3517","41.6141","44.3577","48.3609","49.2492","51.8108","51.9491","57.6609","56.0722","57.4265","56.0386","58.7006","58.8302","62.1753","59.8742","63.9091","55.8815","53.7706","49.16","43.0895","51.9564","51.752","53.31","52.8079","39.9881","47.4601","38.5315","46.8845","49.4045","47.1491","48.7344","47.152","50.2499","49.4059","51.637","52.3465","54.4098","53.8356","46.1045","47.8532","47.7692","46.8703"
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0914","3.1417","3.1968","3.2462","3.3635","3.4604","3.9317","4.0474","4.0544","3.9259","3.9989","3.9384"
724,"ESP","Spain","9.6474","9.6873","9.7826","9.8507","9.3906","9.9131","10.7844","12.1574","12.1035","12.5594","13.0035","13.465","15.0363","14.6003","12.7942","15.7399","12.2183","14.2279","14.6532","14.6839","11.9251","14.0159","13.3792","14.0531","14.9273","15.9984","16.5376","17.2776","17.5955","17.3485","16.7243","15.2105","17.214","17.7341","18.5634","19.7976","20.2208","22.531","22.8327","21.3004","22.5082","22.9846","21.9573","22.7769","20.4233","20.0471","22.437","14.1159","16.2279","17.6421","17.9343","17.7251","19.5364","19.0608","19.406","20.4452","20.7926","20.2","21.4272","22.7016","19.0366","15.754","16.7495"
144,"LKA","Sri Lanka","7.5713","7.6246","6.3107","6.4815","6.4398","6.3732","6.9275","7.7469","5.8341","6.571","6.6418","5.831","6.9412","5.2903","4.4489","5.8846","6.597","7.1122","7.9112","8.1608","9.2725","9.2783","9.681","10.7556","10.8601","11.2398","11.3555","11.0895","11.4909","8.8044","8.9482","8.9769","11.0507","10.0787","9.9329","10.0076","8.8149","8.0704","9.1013","8.3167","8.4991","9.001","9.2291","9.5111","9.1077","11.32","12.7838","13.4386","11.1772","12.0026","13.017","12.7092","10.5646","14.2356","11.5827","7.1864","5.8625","10.1369","9.6951","11.5149","4.8849","4.247","3.8936"
670,"VCT","St. Vincent and the Grenadines","18.197","18.3629","17.2415","18.1352","20.4072","20.6351","24.8318","24.664","24.5085","15.691","15.9486","16.0511","18.0121","23.0686","23.2369","23.3711","28.3916","28.4205","25.6639","25.7272","25.9329","29.1314","26.5129","31.118","31.4164","32.6477","37.5391","39.7466","50.5853","52.2607","54.114","62.1056","65.1257","68.4253","72.214","76.2428","80.7708","108.8423","116.2125","124.0895","124.1423","13.1244","11.2139","10.4725","11.3023","12.2746","12.9311","14.1293","13.1671","14.2664","12.1567","17.2967","12.8622","12.5138","12.8133","11.7313","10.9995","13.4303","10.7992","10.3105","10.2337","9.5045","9.4816"
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1646","0.8315","1.5235","1.3342","1.0369","1.2516","1.6312","0.8717","1.2753","1.0583","1.2805","1.0748"
740,"SUR","Suriname","7.5206","7.6408","7.5502","6.923","7.3891","8.2642","9.1586","10.5308","10.1146","9.7352","10.9221","10.9541","13.312","15.3102","9.4713","15.2472","10.5046","10.487","10.6129","9.7814","10.0278","9.6059","16.9055","10.408","21.133","20.0477","17.8574","8.3135","8.911","10.9886","10.2211","9.1027","7.8782","6.4711","5.9119","5.9311","6.8083","10.2624","9.4497","8.2409","7.7362","8.3629","8.0653","11.5166","10.1297","11.9178","15.5519","55.1291","13.27","14.842","17.2525","22.6278","15.0228","14.2456","11.1722","12.8381","16.1366","11.0427","11.778","12.3338","13.9547","14.9417","12.4379"
752,"SWE","Sweden","21.9752","21.9378","23.4461","24.9557","25.2821","25.2989","26.582","28.7262","28.4142","29.1054","30.2449","30.0192","31.816","27.6989","29.1016","29.489","29.207","28.7868","27.7838","26.9836","27.0173","25.9084","25.6185","24.0559","21.5231","20.1803","19.4891","18.6414","18.3238","17.0575","15.2501","15.6316","16.2644","17.0002","16.1898","16.1452","16.0501","15.617","14.9225","14.8106","13.952","14.1212","14.2117","13.947","13.0904","12.8595","12.9242","12.3064","9.7044","11.252","11.64","11.601","11.9801","12.5611","12.4142","13.045","13.3626","12.7521","13.0248","12.9581","13.2224","12.1738","11.2373"
756,"CHE","Switzerland","70.5523","72.1317","74.6642","74.727","76.9151","75.3654","80.2184","82.2743","83.942","83.3535","83.1523","82.0566","87.3074","77.5265","75.8253","80.1301","78.3533","80.0046","81.1049","79.6267","72.8904","73.4797","72.1865","70.7882","68.3264","65.954","66.9192","66.0913","64.3794","64.4729","61.9178","57.8368","56.862","52.1446","50.5664","49.8063","48.864","49.1026","43.8135","40.0199","41.9473","42.3121","40.8787","40.8249","41.1457","42.6813","42.635","42.0375","39.6222","41.4636","40.7619","39.1293","39.2974","39.3841","39.5119","41.0297","39.0947","40.4365","39.447","39.5882","40.9507","36.1257","35.9394"
760,"SYR","Syria","0.8431","0.7103","0.7508","0.7143","0.7328","0.8121","0.8617","0.9917","1.07","1.4404","1.7484","1.5679","1.0495","1.384","2.1157","2.3427","2.9684","3.4437","4.0873","3.9769","4.2474","4.62","5.5653","7.2827","7.2303","7.9953","8.4219","9.2773","7.8714","9.319","9.9951","11.5437","11.7956","10.8047","8.4929","10.5459","10.4995","9.0284","9.5418","10.5934","7.3872","8.488","8.8095","9.9301","10.8088","9.4268","8.7346","8.6481","7.4842","5.4787","7.8381","4.1288","3.2641","0.5748","0.6672","0.5406","1.0803","1.6126","1.8281","1.7602","1.7024","1.89","2.3854"
158,"TWN","Taiwan","80.7857","80.4706","79.9746","79.4226","79.1771","79.2602","79.2524","79.3564","78.1861","79.0606","79.0065","79.6329","81.0393","78.7654","78.0463","78.6791","79.0822","79.9044","80.9297","82.8214","82.8691","83.8841","84.6829","86.1958","87.3737","87.4769","88.6225","88.1897","88.3583","89.9092","91.2218","94.2873","94.7016","95.3471","95.4269","96.2673","97.8385","95.7219","94.5944","95.8897","96.0943","95.7975","98.4893","96.3937","92.8456","100.6777","97.9962","88.2912","85.4745","88.1397","86.6961","88.0038","88.8206","85.6554","83.4643","86.0412","80.8378","80.6056","76.9402","80.092","73.2643","73.6263","73.0985"
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.7997","17.9998","18.4634","18.3478","18.7516","9.7569","10.8617","11.8811","12.7019","13.9046","15.0902","12.2515","13.4627","13.8801","14.4935","10.0039","11.2911","12.5057","12.4383","12.6736","13.4247","14.0827","14.5677","13.7505","14.5205","15.6378","14.8019","16.8102","17.2137","15.8304","15.0855","15.7752"
834,"TZA","Tanzania","0.6757","0.6911","0.61","0.6192","0.6762","0.687","0.7209","0.7696","0.8924","0.8204","0.7951","0.8351","0.9187","1.2591","1.2523","1.2594","1.1819","1.127","0.8514","1.0977","1.145","0.7823","0.9335","1.2184","1.1596","1.2136","1.2324","1.1853","1.2343","1.2054","1.2374","1.2188","1.0652","1.0705","1.132","1.0934","1.1677","1.1024","1.1493","1.1459","1.0736","1.1622","1.2034","1.2653","1.327","1.2483","1.1509","1.1255","1.272","1.9693","1.8062","1.9204","2.0546","1.9345","1.8984","2.3998","2.2535","2.4923","1.7687","2.3739","1.9281","3.6348","3.5324"
764,"THA","Thailand","3.5746","3.6655","3.7087","3.7919","3.753","4.1485","4.6777","5.0074","5.1841","4.7157","4.5794","5.1053","4.7532","4.5316","4.7884","4.652","5.103","5.9601","5.896","5.2445","5.4383","4.8707","5.9233","5.4936","5.3743","5.5961","5.6803","6.8081","6.5873","9.393","8.5687","9.8823","12.2471","11.0377","12.4236","11.9131","11.4919","11.9341","10.9397","10.0726","11.2431","10.5299","11.8135","11.1981","9.26","10.1643","10.4798","9.0456","7.3988","9.8357","10.5174","10.9726","12.9576","12.6312","11.2805","11.3587","11.6577","10.2423","9.4664","9.5665","10.1306","12.4746","13.5194"
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo","0.4599","0.492","0.5205","0.5734","0.5866","0.5822","0.5774","0.6443","0.6014","0.5466","0.5737","0.5969","0.6623","0.8887","0.918","0.9358","0.7288","0.7613","0.7612","0.7171","0.7205","0.7638","0.7613","1.0111","1.4183","1.4123","1.355","1.6787","1.9744","1.8289","1.6471","1.6535","1.4948","1.5888","2.2342","1.5872","1.7344","1.7553","1.5872","1.8374","1.7786","1.5764","1.9717","1.2936","1.0052","1.0247","1.0655","1.0414","1.3247","1.9483","1.5109","2.0661","2.7675","2.0808","1.8136","3.0989","1.7831","3.3741","2.0938","2.139","2.0651","2.8736","3.5202"
776,"TON","Tonga","2.4242","3.2866","3.2411","3.2277","3.2837","3.9724","3.4975","3.7245","3.5971","3.9332","3.5673","3.4217","4.1686","4.8639","5.4138","7.167","8.4089","10.4306","10.4533","10.2513","12.0991","10.7873","9.1744","7.2576","9.1621","10.0661","11.5795","13.105","10.7842","10.5252","10.5001","10.5358","10.4919","10.1318","9.0313","9.1459","9.8036","9.7956","9.8218","10.2327","10.2181","10.2067","10.2067","10.2066","10.2092","9.8378","10.0005","10.4598","10.1436","10.9318","10.4918","10.1046","10.0296","9.6672","9.6833","9.7301","9.5713","9.6485","9.9775","10.0264","9.8593","9.2772","9.1474"
780,"TTO","Trinidad and Tobago","4.7686","4.9875","5.3752","5.8583","6.9243","6.449","6.6309","8.7359","9.326","9.0936","7.801","8.1745","6.5436","6.9664","7.1749","7.1881","7.5207","9.6241","11.2025","12.1244","10.3712","13.0917","32.235","15.0674","20.2081","15.6134","22.1181","11.83","13.6719","13.2021","15.1652","16.035","15.4694","16.8449","19.4987","19.6576","20.3045","18.0297","18.1018","22.5439","28.7584","38.5836","35.6354","35.734","36.5625","36.1327","36.4315","35.5271","38.1394","37.8116","40.1022","41.0006","42.9507","42.7328","43.2932","44.0051","45.8482","46.0184","47.424","50.457","50.1114","50.6164","52.2681"
788,"TUN","Tunisia","1.2534","2.0393","1.6286","1.6366","1.5819","1.6788","1.6913","1.8884","2.3099","2.0479","1.8105","1.9118","1.9029","2.2637","2.4645","2.6174","2.314","2.725","2.8618","3.466","4.7937","3.9615","3.9608","4.0895","4.7669","5.1527","4.7484","4.9014","4.491","4.394","4.4707","4.7243","4.1921","3.9544","3.5865","4.0665","4.0212","4.431","4.2792","4.4916","4.1305","4.241","4.5642","4.6128","4.6746","4.5624","4.6917","3.8227","4.8755","4.7565","4.8292","5.0559","5.0652","5.1431","5.8736","5.5491","5.3369","5.6588","5.8081","3.1905","6.32","7.0312","6.2181"
792,"TUR","Turkiye","0.9752","1.1709","1.5605","1.4363","1.9229","2.2333","2.9928","3.7224","3.8345","3.4319","3.8755","4.4882","5.0385","4.199","6.3703","9.0636","9.5559","11.1019","10.2297","9.2222","8.34","9.9749","10.9706","9.8203","8.3087","8.9935","9.8775","8.4646","10.1247","10.6042","10.5485","11.2564","13.3165","7.8539","10.1637","10.1969","10.4948","12.219","11.2041","11.3133","8.6521","8.6619","10.0738","10.5792","10.764","11.1631","9.9561","6.7372","11.7473","10.8843","9.9703","10.6917","12.4071","11.414","11.7151","15.6493","15.2055","11.001","13.7855","15.6281","12.9352","11.4434","13.8318"
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.0868","17.9386","11.2755","11.905","12.7272","6.7247","6.9444","7.3249","7.1873","7.4454","7.6006","8.039","9.5375","8.8905","9.0655","9.6566","10.481","10.3387","10.4193","10.4957","10.5852","11.3294","12.3675","17.0627","13.5563","15.2884","18.2747","21.283","18.7958","16.8641","22.4452","20.3122"
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu","9.2398","9.2398","9.2398","9.2398","9.2398","9.2398","9.2372","9.2356","9.2336","9.2325","9.2377","9.2257","9.2246","9.2414","9.2262","9.2246","9.4383","9.5527","10.0489","10.531","9.9983","11.8552","11.0812","12.8404","14.7775","14.8795","13.2846","13.5622","18.0259","18.0425","20.3518","20.5875","19.8833","20.3075","20.3758","20.5663","20.8436","20.8441","21.3782","21.3131","25.0724","25.9064","25.9063","26.1623","25.7885","25.7885","24.5104","25.0188","25.5228","25.34","25.2375","25.0932","25.2334","25.1932","25.6416","25.5128","25.7899","26.1873","26.1064","26.23","25.8089","25.7533","25.8965"
800,"UGA","Uganda","0.5663","0.5441","0.5455","0.4897","0.5192","0.5382","0.5205","0.5346","0.521","0.6468","0.6977","0.6564","0.6612","0.5651","0.5308","0.5168","0.5747","0.5574","0.5454","0.511","0.5174","0.5286","0.5049","0.4981","0.513","0.5209","0.6196","0.6128","0.7703","1.0363","1.082","1.0847","1.1321","1.1406","1.1555","1.1766","1.2091","1.2823","1.3332","1.357","1.3477","1.4662","1.5619","1.6347","1.6121","1.6118","1.6137","1.8778","1.8267","1.787","1.803","1.8724","1.9242","1.8848","2.6687","2.5414","2.6628","2.8472","2.9096","2.8622","2.9672","3.0449","3.0411"
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.8874","10.9318","9.0887","8.354","7.3668","6.706","5.5784","5.2103","5.0081","4.5618","4.3246","4.7109","4.2996","4.1919","4.9312","5.2982","5.1668","4.8337","5.0142","5.6309","6.1296","6.22","5.7341","5.8594","6.995","8.3325","7.561","7.5104","7.7765","8.2223","4.6766","4.637"
784,"ARE","United Arab Emirates","3.1841","3.2019","3.2196","3.2399","2.8898","2.6077","2.7179","2.8436","2.9848","2.6324","2.8549","3.0023","2.3937","3.5655","4.1902","3.6259","11.2169","12.5921","20.085","14.7103","18.5852","19.4562","14.7427","11.436","14.3938","8.4722","16.0337","22.5351","22.6654","13.0225","12.8218","11.2222","30.2173","21.4785","24.4928","20.7069","20.6737","25.452","11.7238","10.2248","9.6026","11.453","12.2649","12.3312","12.1085","8.6986","8.5416","8.6788","24.4633","23.7542","24.9786","29.0101","30.7569","26.1819","29.44","32.0269","29.4","25.5375","25.7448","27.5432","25.3639","25.6744","25.6031"
826,"GBR","United Kingdom","33.1883","31.8797","32.6993","32.5386","31.3873","32.3873","33.2494","32.7614","33.9475","37.165","35.8804","35.7878","37.8294","32.7182","33.7819","34.0353","33.7775","35.1994","37.3394","34.7638","35.8788","35.6444","36.282","35.8674","33.8293","35.2574","34.2822","33.6686","34.177","33.0999","32.5691","32.0482","35.9895","38.3341","37.2172","37.6728","35.8253","33.1909","33.2368","30.991","31.7258","30.3977","30.7421","29.3095","28.5345","25.7908","24.9585","22.6336","21.4626","23.2939","22.918","22.3767","22.6425","22.8913","23.7914","23.9019","23.5977","23.5305","22.8639","22.6606","21.1506","19.257","18.9897"
840,"USA","United States of America","9.5518","10.067","10.5913","11.0647","11.793","12.7017","13.3208","13.2225","12.594","12.9505","13.315","13.7302","13.8655","13.0926","13.9034","14.8185","14.1073","14.5462","14.5442","14.5815","13.5783","12.1932","13.1255","13.0453","12.1324","11.6377","11.9276","11.9958","12.4067","12.2983","11.758","12.2757","12.6235","12.5952","12.7702","13.1784","13.3526","12.7593","12.7717","12.6992","13.3437","12.941","14.3198","14.0706","13.9064","14.339","13.7803","11.2939","13.6919","14.1975","14.4797","15.4883","15.3718","14.2897","14.4428","14.7205","15.1045","14.5551","14.9713","14.7669","14.1393","14.5734","14.542"
858,"URY","Uruguay","4.9712","5.1315","6.116","7.1845","6.9711","8.636","8.6033","11.823","10.8704","12.4271","16.5024","16.3103","12.7893","11.8327","11.0062","14.6404","14.5685","13.6437","19.2664","19.162","15.5018","14.2054","9.9872","12.3729","15.4938","15.2059","16.6252","14.8497","17.0184","16.8628","18.3298","17.8027","19.9816","14.9375","16.4161","34.4069","27.8949","23.8729","20.3085","20.193","21.5707","21.5296","27.3146","28.7947","32.4836","30.4919","33.7513","22.2363","20.6297","24.2209","25.2801","27.2821","36.8575","28.038","21.297","25.452","30.8052","27.5774","26.4258","30.3432","38.2443","21.701","24.0295"
