"code","iso","country","NTI.raw.1961","NTI.raw.1962","NTI.raw.1963","NTI.raw.1964","NTI.raw.1965","NTI.raw.1966","NTI.raw.1967","NTI.raw.1968","NTI.raw.1969","NTI.raw.1970","NTI.raw.1971","NTI.raw.1972","NTI.raw.1973","NTI.raw.1974","NTI.raw.1975","NTI.raw.1976","NTI.raw.1977","NTI.raw.1978","NTI.raw.1979","NTI.raw.1980","NTI.raw.1981","NTI.raw.1982","NTI.raw.1983","NTI.raw.1984","NTI.raw.1985","NTI.raw.1986","NTI.raw.1987","NTI.raw.1988","NTI.raw.1989","NTI.raw.1990","NTI.raw.1991","NTI.raw.1992","NTI.raw.1993","NTI.raw.1994","NTI.raw.1995","NTI.raw.1996","NTI.raw.1997","NTI.raw.1998","NTI.raw.1999","NTI.raw.2000","NTI.raw.2001","NTI.raw.2002","NTI.raw.2003","NTI.raw.2004","NTI.raw.2005","NTI.raw.2006","NTI.raw.2007","NTI.raw.2008","NTI.raw.2009","NTI.raw.2010","NTI.raw.2011","NTI.raw.2012","NTI.raw.2013","NTI.raw.2014","NTI.raw.2015","NTI.raw.2016","NTI.raw.2017","NTI.raw.2018","NTI.raw.2019","NTI.raw.2020","NTI.raw.2021","NTI.raw.2022","NTI.raw.2023"
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52.4263","46.8647","35.8376","33.4702","31.8444","28.4209","26.1308","26.1473","26.2919","27.3633","25.6165","25.2446","25.3574","24.6956","25.3455","26.1569","28.4999","28.2291","28.1341","29.2671","29.1967","28.663","29.9336","31.8474","34.6797","35.3415","36.274","37.792","40.8342","40.1255","45.0806","43.1029"
646,"RWA","Rwanda","18.591","19.8543","19.6848","16.8642","19.1882","24.3355","25.3441","22.8341","25.4198","26.1255","25.2192","22.1302","22.6298","20.7102","22.8959","23.0098","23.2928","22.7139","22.7936","22.9356","23.1616","23.925","24.995","23.1934","27.0611","24.4625","24.9627","22.1543","21.6059","22.303","22.1396","22.7678","18.0053","14.9251","18.2777","20.3319","19.6431","19.9724","19.4654","22.2605","22.5207","23.5654","24.1367","24.0063","25.9387","29.1339","33.3032","34.1038","34.2217","34.1962","32.3837","37.7792","41.0669","39.631","46.6833","44.7745","49.7954","48.0641","51.1681","49.0644","52.717","49.4723","52.133"
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis","24.7396","24.6339","24.9679","25.3347","24.7517","25.5905","28.4818","28.5905","34.5994","34.0753","34.327","35.2829","34.2085","34.6596","42.1712","43.3031","45.3216","45.2896","45.9749","45.9799","51.658","55.558","54.6647","67.4988","67.4341","72.5545","72.6082","72.8043","64.8999","65.4178","77.6529","77.3332","105.4653","117.4751","109.5732","126.4102","151.3817","151.6631","133.5799","143.3223","146.6423","42.2671","41.9739","45.7708","60.3599","62.0582","62.0992","63.5574","59.1952","55.8016","53.002","32.9458","28.0419","35.0878","29.372","29.7256","25.9619","29.2149","26.691","24.7331","27.721","29.5733","30.0004"
662,"LCA","Saint Lucia","39.2462","38.8222","37.3871","36.7502","44.5517","51.1058","62.4907","74.2353","85.041","94.9993","88.4449","93.8314","105.1223","105.6943","110.9918","111.6887","135.8481","81.7437","99.0625","60.7974","72.9576","98.3824","87.2568","103.9124","111.6204","98.713","99.878","100.1795","174.823","146.9179","190.7863","184.6475","128.4527","54.5197","37.3856","40.6244","31.8857","95.7801","83.2609","101.1074","73.8679","47.1422","78.7343","61.5663","72.4227","70.0671","55.6724","45.8557","53.4171","68.1343","57.6601","73.4679","56.4182","79.0397","85.951","72.1428","58.083","64.0792","71.2444","73.0313","67.9175","69.037","70.1496"
882,"WSM","Samoa","8.1265","7.9836","8.8112","8.939","8.2248","8.4502","8.6667","8.7775","8.9336","9.0576","9.0072","9.0101","9.0087","9.3386","9.5833","9.1778","9.0837","9.3238","9.2559","10.6915","12.8894","14.1903","14.6429","15.5107","16.9708","18.8435","20.6944","20.5236","28.7782","28.4202","27.7494","28.1405","28.5104","29.1509","28.019","28.0007","27.8874","27.938","27.9171","30.1835","34.7273","35.4862","37.4849","39.6656","41.8396","43.0271","42.1322","44.2278","41.1724","39.7488","34.9009","31.1816","28.4804","25.5445","23.3146","23.9786","23.5857","23.1145","20.743","16.9555","24.5054","22.6681","21.7845"
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe","6.8018","7.1599","7.2213","6.7682","6.8149","6.7555","6.8564","6.758","6.7791","6.7436","6.632","6.54","6.9082","6.4008","7.263","8.4549","7.4365","7.1327","6.8346","6.6147","7.0336","7.4096","7.4232","8.0223","8.0783","8.2534","8.3249","8.3721","8.609","8.9149","9.0926","9.5759","8.7747","8.8114","9.3692","9.7832","10.4059","9.9095","9.0458","8.9192","10.1128","11.0166","11.7575","13.4895","14.4684","14.7196","15.9211","17.7697","19.3948","20.1114","20.7653","21.1538","22.8822","22.9529","23.6129","22.0017","23.9181","22.5565","23.1163","23.3628","23.4027","24.3161","24.9514"
682,"SAU","Saudi Arabia","3.3814","3.3534","3.3697","3.7688","4.089","5.8266","2.6532","2.6438","2.7052","2.892","2.9064","2.9756","4.7127","5.2045","5.6609","6.2801","6.0414","6.3924","9.5309","14.0134","24.7833","33.1806","55.1905","62.6777","70.528","71.3801","85.3132","81.817","85.3335","84.2836","83.2976","83.8824","71.8551","57.439","45.9314","52.2975","58.8389","56.765","57.9761","64.2408","66.317","66.5959","69.6396","70.528","59.017","62.7022","69.3556","52.6449","48.1564","48.2582","58.8589","64.7969","55.5165","55.1784","64.5434","66.4811","60.5536","60.8071","57.5427","69.31","65.9267","63.4261","65.0502"
686,"SEN","Senegal","37.4885","37.3683","38.5083","37.1358","38.6805","38.0997","37.8769","33.5843","32.174","30.8854","37.0055","32.1459","32.9259","38.3267","46.7755","44.903","35.6942","43.0614","35.6","33.4271","36.6709","39.4248","34.547","30.1156","26.7851","33.5684","35.4645","33.4492","32.6232","33.2645","35.4859","33.8221","32.2694","34.2587","33.6978","32.4194","31.4575","31.3031","38.1964","42.5663","40.5596","34.2209","28.6022","34.815","34.2383","29.013","27.8597","30.3272","39.4449","48.5097","37.5207","37.7086","40.2929","39.1882","45.3933","40.3156","55.2274","53.4279","51.6876","61.493","50.6775","56.9646","48.4627"
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111.798","128.6116","102.6605","129.4353","103.4467","107.8024","139.1903","148.6314","106.9794","107.8905","118.1633","122.9188","87.5788","101.8881","139.3305","87.4572","128.9713","114.6244"
690,"SYC","Seychelles","183.7633","181.5378","184.4656","184.7849","184.7857","187.8395","187.9729","190.3978","191.5673","192.5784","199.0869","206.8293","207.0939","210.2571","213.3676","210.7714","199.4173","203.3079","206.3945","209.6727","213.1041","179.497","95.7408","95.1703","94.6013","92.8476","90.1606","104.0898","103.243","123.9695","120.9264","112.8274","110.6555","108.7067","105.3667","97.1605","97.1656","90.4147","84.2599","65.5281","39.5104","40.8242","45.2674","41.1818","45.0266","43.1699","64.2324","51.9367","49.6288","48.6949","100.9342","95.1331","81.6634","91.2245","105.1106","98.2379","98.5454","96.7807","110.043","106.6851","123.2208","113.4188","120.2425"
694,"SLE","Sierra Leone","34.2417","32.406","32.6235","32.8501","34.5477","35.0828","37.0054","34.8107","36.4244","36.4113","36.2001","34.8768","35.0389","35.7582","37.9892","37.4558","38.4885","38.3896","37.7827","36.5129","37.8783","35.0376","33.355","31.0497","31.748","32.8302","30.7673","32.2725","34.1599","33.5015","32.8995","32.7228","34.1913","34.5033","31.9317","33.438","36.9938","38.7177","32.5212","26.955","26.592","31.5466","25.097","26.2921","28.3804","27.6104","25.1272","24.6841","27.6582","24.4785","24.7177","30.084","27.8656","27.6658","25.2346","25.7138","28.2482","33.7391","27.9942","26.9955","34.6865","30.078","32.9618"
702,"SGP","Singapore","355.9138","380.465","398.5125","348.0794","421.2653","442.7714","452.3852","479.6879","489.7651","513.0046","647.5947","586.453","650.4912","762.6828","814.6855","852.1483","941.0763","894.5425","999.2559","939.3632","1016.1857","1019.9338","1020.054","1003.8864","1128.4373","1260.8652","1660.7491","1455.4014","2225.3902","2256.1021","2656.8946","2609.7955","2524.6781","2963.1605","3341.7309","2911.5636","2047.8932","2536.8825","2439.3621","1826.7854","1641.2177","693.0679","1086.1792","1053.4541","1073.0237","1093.0975","1123.288","1252.4445","1334.7713","1300.37","1289.6633","1345.2291","1459.2233","1478.741","1487.986","1521.7642","1587.8042","1613.1779","1542.052","1569.7505","1481.3852","1191.7507","1361.2897"
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101.2046","98.2854","95.634","100.048","95.0499","99.8897","85.1107","94.4269","101.1159","100.8942","103.7248","104.3719","100.388","107.7216","107.7554","99.123","95.6705","102.0534","110.8667","113.9663","118.9525","123.7845","128.1345","135.8898","129.0023","142.0741","134.983","139.1421","146.2821","136.8815","123.3713"
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"198.2219","139.7379","175.1827","170.2555","145.4079","183.7656","217.4286","221.0331","223.7451","218.2671","225.1362","217.493","209.5808","209.3691","193.5386","179.8019","126.6201","131.6141","121.6892","120.3421","123.9679","124.994","130.029","129.9313","129.0718","127.5359","123.6762","124.9555","127.0231","133.9406","134.6908","130.3095"
90,"SLB","Solomon Islands","7.4959","7.7111","7.9494","8.1874","8.4855","8.6464","8.936","9.7234","10.2485","10.6617","11.3093","11.4482","11.9182","12.4509","12.7567","13.481","13.7483","14.0826","13.8525","14.503","14.7792","13.9021","13.8388","13.6028","13.7458","13.4003","12.2919","12.0945","11.9863","12.4657","12.2747","12.1987","12.4839","12.6297","12.7902","12.9381","12.9687","12.8644","13.0163","12.9749","12.9784","12.7241","12.9779","13.2326","17.2422","11.7814","14.6238","11.5728","11.6218","12.6601","16.8933","15.5017","16.4882","14.0778","15.4002","23.7897","21.663","27.6556","15.2219","15.226","13.0435","13.0272","12.6012"
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa","12.9215","14.6244","16.3048","16.3292","16.6658","16.5929","20.0887","20.635","21.4872","23.7248","25.7287","28.1688","26.2777","28.9865","30.9062","32.2592","34.7828","37.8888","39.0096","44.5091","48.9678","44.2424","36.2776","39.3984","37.3653","36.2223","33.1541","37.5594","36.6918","36.949","35.3089","34.9523","37.5526","35.0376","35.5461","37.2338","37.5825","38.1791","38.1646","37.6323","37.9091","42.3671","38.2676","40.1718","35.4198","43.2263","42.4361","41.2392","41.9203","41.2858","45.4659","45.9565","47.1636","53.6245","47.2784","47.1573","61.6817","61.1975","57.2574","61.7617","75.904","69.4928","68.1622"
410,"KOR","South Korea","144.0897","139.8034","138.977","121.5797","131.5014","145.4817","163.4289","166.5499","182.467","199.5054","202.1181","211.9448","231.7164","251.5882","262.7588","212.9747","226.251","258.235","255.9229","254.5683","249.4396","194.54","228.4776","248.2034","261.6247","266.3684","274.1696","279.8878","303.8679","307.9578","293.7301","304.4412","304.527","307.8026","319.0461","315.1799","345.3518","317.4022","304.7383","293.8648","277.6208","267.7612","278.706","293.9593","300.4615","252.8965","283.427","262.6094","250.4045","250.4814","248.3603","249.4723","246.7545","246.0418","242.2378","248.0499","251.1462","259.7055","262.9219","268.9934","273.8456","277.3922","268.4612"
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.2745","31.5179","32.3956","30.2736","30.4419","30.9513","35.0849","37.5472","38.5156","38.9965","39.6089","38.6259"
724,"ESP","Spain","36.6505","37.7499","37.3188","38.8719","40.9429","44.5181","46.5723","50.8725","52.3554","52.7516","55.6359","58.0072","59.7069","59.1244","60.1888","65.1867","63.7651","68.3561","70.0454","71.0095","66.0914","66.8308","66.6447","71.8696","74.6041","81.0808","84.1402","86.5917","84.5646","83.6232","80.4967","71.7102","78.6949","81.0829","86.0271","93.8564","91.0705","100.042","100.3864","98.3793","99.1393","98.2092","105.7822","98.8349","91.576","94.0773","96.5087","81.1642","85.3685","95.1804","88.6117","88.8706","96.8547","101.3064","101.0304","101.7188","106.4884","101.6315","98.2888","106.7158","95.3131","83.3999","85.8575"
144,"LKA","Sri Lanka","44.6475","47.5566","38.4245","41.7661","40.9145","42.6139","41.9379","48.6162","44.558","48.0128","50.6437","47.21","49.2206","56.2711","40.3403","47.3172","54.8718","61.6255","63.1112","71.5829","65.1461","67.2579","69.3241","79.0817","80.2778","78.5035","78.8692","81.5525","81.0749","74.7339","74.6559","78.2269","86.798","92.4117","87.8369","85.5336","88.1885","96.8443","108.9916","104.6208","104.0439","112.8666","99.0249","106.1449","100.6606","103.1289","99.6892","110.41","103.2335","102.4225","108.6473","96.0469","92.4146","114.0146","110.2143","81.8046","69.7446","66.3455","73.4448","110.0742","68.5926","80.3279","90.0683"
670,"VCT","St. Vincent and the Grenadines","73.3413","75.4678","68.415","70.6092","71.105","72.2491","91.824","111.4092","141.1833","171.0127","172.3618","172.8798","214.4557","224.5334","259.7549","260.8543","293.7942","293.7045","265.8306","266.3434","269.0959","299.6238","271.5184","283.7737","283.6231","268.8439","306.266","320.9205","208.5786","99.0716","98.4494","102.5096","174.6107","182.9433","194.5966","203.4637","216.4766","282.1544","302.3317","323.4278","323.7493","84.3964","70.7543","73.7397","71.1089","76.1874","76.5725","78.4996","76.3355","82.8342","77.5055","73.4836","80.1996","80.9205","81.8275","77.7787","80.3455","87.7121","86.6609","87.5671","76.4136","70.9932","70.7"
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.6264","22.7701","23.4942","20.0175","28.1602","23.4785","28.2502","28.724","29.7775","28.7746","28.7218","23.3177"
740,"SUR","Suriname","72.5622","75.2389","83.2806","79.5811","87.6889","91.8835","106.1014","108.0139","99.9584","118.8003","140.7299","145.5886","148.1788","159.2304","125.5445","147.4347","152.3757","150.8987","116.0215","95.3149","173.9322","196.4507","190.9884","244.2468","186.8814","183.7167","167.1905","84.6711","82.0456","73.8105","73.522","103.4692","100.2374","109.408","107.824","151.6507","151.453","128.5645","115.8807","120.1832","125.9697","129.5844","142.5509","160.2352","133.8671","191.9084","164.132","334.9178","176.6699","221.7852","205.0512","170.4463","170.5261","170.5896","146.3601","168.0574","223.2757","177.4271","147.3108","213.7436","157.9577","191.6431","248.0793"
752,"SWE","Sweden","73.8245","76.1004","81.8801","87.3821","92.4793","93.9537","98.6565","104.0347","107.7623","113.254","115.6262","116.3947","128.0322","117.534","125.9187","127.7167","128.2539","127.7737","129.4061","124.6666","125.5941","126.3296","129.7154","129.1902","126.2798","123.3956","122.8104","117.6873","121.0005","115.711","103.6155","113.5275","119.7407","118.1114","109.6325","113.297","112.3548","108.5193","109.3377","113.1968","106.5487","106.1639","104.5759","101.2684","98.0956","99.5176","104.0489","100.7123","95.4958","100.7241","99.6987","95.3238","97.8332","105.9933","111.9001","114.7762","114.9348","107.6707","110.1065","113.1205","103.5431","101.5384","104.0508"
756,"CHE","Switzerland","188.683","201.2836","200.8417","200.6808","217.3014","230.2898","241.1249","248.3874","251.8517","257.5891","255.2308","255.3131","268.3565","261.6559","264.9272","280.6245","289.0329","302.6158","302.9186","302.3623","287.813","279.2563","289.1164","287.0187","285.1599","282.4902","285.0022","281.4629","274.9269","267.9673","261.739","261.2899","254.2485","248.6281","245.8337","241.1139","236.5419","235.1902","225.1071","222.7607","230.3392","214.7134","218.3814","219.2947","227.0515","224.3596","213.7803","215.4293","212.1855","212.0535","214.7776","196.6272","216.0528","216.7459","221.1125","221.0836","219.844","211.0597","203.2701","213.6178","216.3668","208.3773","211.6256"
760,"SYR","Syria","7.8705","8.7294","7.9935","9.1083","9.4454","8.5483","10.8627","11.4426","12.1877","11.9","14.0218","14.2684","13.2009","15.0868","16.8761","19.2598","20.7741","21.5223","22.7428","25.8794","23.6255","25.717","31.6396","30.2482","33.9171","34.9617","38.2596","41.1631","37.8336","44.1803","38.0813","40.1045","46.951","50.7345","54.8712","53.422","53.5266","52.157","55.0727","54.9185","47.6405","51.8817","53.8133","55.8008","60.8155","54.8571","53.7889","50.5656","46.9991","37.8137","39.7982","33.7445","16.0671","14.7855","11.3461","12.0822","15.5669","14.5227","15.7264","18.0949","14.4261","14.222","20.9024"
158,"TWN","Taiwan","312.9153","310.8234","308.731","307.9692","308.7555","308.5896","309.96","309.0404","303.6108","307.094","304.6718","306.0983","311.517","304.078","301.6758","303.2411","303.8036","307.0642","309.0507","312.6645","312.3952","315.3779","316.0689","321.1763","324.9419","323.4833","329.7919","325.5758","325.006","329.1983","334.4798","344.4622","347.1552","349.4841","349.7154","351.591","358.3607","350.293","345.5603","350.4699","349.1697","348.1091","311.9805","328.6256","314.9382","319.497","316.6623","296.8651","295.2539","297.6185","292.6996","297.1335","287.6857","283.7096","277.6888","280.8212","271.151","269.6696","260.1006","270.3827","251.2486","248.0178","245.4701"
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105.0256","81.5139","75.9946","75.538","69.0135","79.0991","66.6324","47.0968","48.0111","48.438","60.1186","54.858","57.4635","57.3093","63.361","62.6907","67.8928","69.6386","71.093","72.3826","73.5881","74.0735","80.2006","81.8791","73.9503","97.5092","94.7072","119.5778","129.6994","116.9796","119.3049","141.687"
834,"TZA","Tanzania","8.7604","8.9732","9.0652","8.4401","8.7559","9.5068","9.6157","10.1795","10.1324","10.1894","10.3603","10.2884","10.556","10.8155","11.4548","12.2915","12.6647","11.8812","13.0914","13.0325","13.3211","13.8097","13.2305","14.6604","13.9369","13.6909","15.27","14.6807","15.77","16.1174","16.6659","16.7269","16.4486","16.5735","16.5533","17.5313","18.417","19.2777","17.3254","17.7444","20.4023","23.876","24.9837","23.1783","23.3313","22.6823","23.7075","22.3049","23.8666","27.8049","28.4844","30.9344","36.457","36.6694","36.049","31.9275","32.3437","31.303","27.0788","35.4381","30.7283","34.6044","36.7568"
764,"THA","Thailand","32.2023","32.8996","32.5745","32.1126","31.9002","35.6173","34.7419","36.0696","36.2683","35.1661","35.3608","34.2096","34.2229","33.1689","34.4064","37.2187","39.4674","39.4699","36.6476","36.7997","38.464","39.3198","44.3242","44.6132","45.397","48.3236","48.7997","53.7781","57.9035","60.3763","58.1028","63.1416","72.3618","70.7565","68.9466","72.6837","71.0997","76.4756","83.7592","76.3176","78.7199","81.7475","87.4636","84.3724","82.2648","78.8333","86.4288","81.8494","95.8959","100.9661","101.8744","102.3525","106.2512","99.7496","88.9402","97.9511","107.2183","100.6213","91.1628","95.894","95.3824","105.6974","129.3765"
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo","6.8824","7.6849","7.8479","8.2497","8.4162","8.5267","8.5489","8.7831","8.003","8.4732","8.6641","7.9636","8.2731","8.6781","8.9029","8.9498","8.634","8.9868","10.478","9.9423","10.1607","9.8299","9.6549","11.0989","12.7342","12.4773","12.9121","14.1231","15.0968","13.9125","14.3183","14.9154","16.059","17.3097","16.2407","20.1644","17.528","18.0652","18.3061","17.8761","18.8202","17.3687","18.0689","16.429","16.978","16.1757","16.0466","16.7756","17.1973","21.017","22.9246","22.1484","24.0061","23.135","23.4192","28.5718","27.1639","34.72","30.0304","31.2914","32.4572","42.0111","44.9795"
776,"TON","Tonga","12.6871","14.4523","14.4981","14.5848","14.6896","16.1716","15.4226","16.0645","15.3674","16.1295","15.3048","14.946","16.6264","18.3376","19.9555","24.7134","27.3263","32.3611","32.5182","32.0649","36.6262","33.3424","30.2964","27.0838","32.3199","34.2508","37.4651","40.7344","35.4764","33.8302","36.2395","35.91","35.47","32.5906","29.0794","28.562","29.266","28.3917","28.454","29.0902","31.5442","31.2558","31.5667","30.8463","30.9271","30.2695","31.0602","35.0724","34.2333","31.0053","31.1692","32.0557","33.1419","31.7836","30.1801","31.8863","32.7506","31.1295","31.6723","31.7638","32.1836","30.9284","31.2816"
780,"TTO","Trinidad and Tobago","63.3185","156.7048","131.7479","133.5641","141.8097","79.216","94.8714","95.1613","95.9226","104.038","124.0449","121.8785","110.542","95.9587","88.6644","91.1685","87.9918","97.1468","96.2982","92.4326","84.7839","100.5186","123.7174","139.0585","152.8653","117.3318","117.8608","86.8468","101.3405","153.3626","152.4194","164.8675","115.6809","111.9162","127.9917","171.258","177.3375","173.3194","178.4667","212.8533","198.1128","228.3053","206.3597","279.8153","283.5483","285.7449","286.5165","272.8421","286.8888","288.0234","292.0516","314.1302","321.3195","326.3211","327.4311","328.2676","279.9661","286.3501","288.0452","293.978","289.8854","287.5649","292.9764"
788,"TUN","Tunisia","4.3393","4.9662","5.5346","5.7107","5.6052","5.982","5.7848","6.6224","7.7269","7.8051","8.9559","8.7222","9.6953","10.3867","11.0369","11.0488","9.9541","11.318","11.8112","12.2689","13.2314","14.7045","13.4144","15.365","16.5924","17.883","17.736","16.4038","17.3814","14.905","19.0293","19.6043","18.5718","17.3238","16.0181","18.7052","19.1525","22.0059","22.3894","20.8987","20.1759","20.4675","21.5805","23.3174","25.1538","24.5501","25.5735","24.4826","25.994","25.0419","26.0361","27.0009","22.0903","23.9314","25.5763","30.833","27.1489","28.7335","27.6843","22.7128","29.1369","27.7919","22.3067"
792,"TUR","Turkiye","10.3004","10.1973","10.5639","10.6843","11.5903","12.6699","14.5843","16.2867","17.6542","17.8812","20.0722","22.7706","24.5357","20.3723","27.2026","32.9625","35.212","38.6679","34.7465","38.9502","38.8007","44.6664","50.7262","48.2766","46.2196","48.9966","56.1953","54.6383","55.1565","59.3734","54.9127","58.714","63.7758","50.8387","53.7872","57.638","57.7402","65.9093","68.973","63.6285","56.6406","59.2457","65.6087","64.9881","65.8145","68.9463","68.5367","59.1453","74.601","71.2646","67.5682","74.9636","81.3521","76.6985","76.7482","94.8996","91.0045","81.8806","88.8024","105.1662","91.9472","82.2809","97.3042"
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121.2598","134.8493","117.3525","114.8879","114.161","138.4049","67.2438","77.5232","86.7538","96.6327","97.7279","103.574","111.9659","126.042","158.6458","177.3199","181.5024","185.587","187.3835","189.4061","191.2598","248.2931","287.1079","320.2601","272.0465","264.1396","291.3761","293.0175","332.0318","304.2389","333.2347","362.438"
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu","24.3614","24.3799","24.3922","24.4088","24.4257","24.4439","24.4374","24.4446","24.4362","24.4374","24.4839","24.4216","24.4514","24.6104","24.4234","24.4529","25.0126","25.3257","26.5153","27.743","26.8801","31.1145","29.1295","33.0457","37.7896","38.2037","34.0921","35.4584","45.9013","45.749","50.8456","51.5461","49.7025","50.9376","51.1306","52.0274","52.5158","52.5327","54.3557","53.9015","63.0331","65.3957","65.1458","65.4362","64.5272","65.328","62.0239","65.9641","65.3688","64.2956","64.2527","63.7607","64.1987","64.2246","65.332","65.6855","66.7875","66.1024","67.6955","67.416","64.7799","64.8443","65.2563"
800,"UGA","Uganda","14.5296","14.4162","14.7509","14.1059","14.1479","14.2888","15.4464","15.9349","16.6111","17.6548","18.8903","18.9471","16.5418","17.2854","16.7284","17.1581","17.0481","17.599","13.8657","12.9261","14.2439","14.7471","15.0921","15.1916","14.9176","15.7592","15.8088","17.1461","18.6533","19.4316","21.1393","21.6454","22.4074","22.3323","23.0195","22.4836","24.3769","25.1102","23.7107","24.1513","24.1229","25.7284","26.0439","25.7452","27.3675","25.1941","26.3573","25.8618","25.8158","26.9653","27.4884","27.3083","27.7622","27.3194","29.6947","29.1531","30.3204","31.0748","29.7435","31.4573","32.0799","34.2518","33.263"
