"code","iso","country","GDP.raw.1990","GDP.raw.1991","GDP.raw.1992","GDP.raw.1993","GDP.raw.1994","GDP.raw.1995","GDP.raw.1996","GDP.raw.1997","GDP.raw.1998","GDP.raw.1999","GDP.raw.2000","GDP.raw.2001","GDP.raw.2002","GDP.raw.2003","GDP.raw.2004","GDP.raw.2005","GDP.raw.2006","GDP.raw.2007","GDP.raw.2008","GDP.raw.2009","GDP.raw.2010","GDP.raw.2011","GDP.raw.2012","GDP.raw.2013","GDP.raw.2014","GDP.raw.2015","GDP.raw.2016","GDP.raw.2017","GDP.raw.2018","GDP.raw.2019","GDP.raw.2020","GDP.raw.2021","GDP.raw.2022","GDP.raw.2023","GDP.raw.2024"
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10565135529.4118,11043888588.2353,10995036235.2941,11278379882.3529,11346773176.4706,11858094470.5882,12284738352.9412,13310637764.7059,12783215864.1531,13426832137.1099,14090111060.1128,14980579340.1627,15237076214.2456,16050857846.4579,16588369741.9438,17569776062.0314,18548724460.525,19443822031.0101,20106201546.9493,21062613456.7557,19937811875.2436,22080260569.6251,23024964288.081,23961533955.5107,25057318186.2675
414,"KWT","Kuwait",65594962981.0836,38695917872.9924,70739747824.1672,94784518857.4668,102780697873.835,107774083527.413,108426253776.993,111107987698.006,115176823014.636,113116299141.594,118426636414.006,118679279008.73,122256608520.713,143438813474.773,158127375506.359,174903179905.884,188046756846.013,199313720277.663,204256216094.172,189802930980.066,185303561311.772,203145763381.427,216605947427.762,219095758124.622,220193240917.2,221498482190.844,227979695769.876,217236784783.123,223196307649.362,228249063752.516,217253585235.581,220886348790.238,235815321817.755,231883794670.351,225947312136.531
417,"KGZ","Kyrgyzstan",26767574229.8117,24641178145.0418,21231371881.7068,17949144416.0024,14344030249.7486,13566035592.5271,14527121709.0358,15967522710.1964,16306327241.1597,16902452223.9302,17822509597.691,18770956084.5805,18767704089.0757,20087128712.9416,21498613569.1635,21460880190.6936,22126789572.1528,24017053497.0464,26034874118.0585,26786317277.4343,26660001952.6433,28247944796.511,28223044176.7211,31303721942.4826,32563395806.3365,33825496186.795,35292120966.3226,36964945345.0664,38354054772.7972,40118581257.2035,37250512878.8033,39301901464.0311,42826301521.6796,46686361487.7722,50906871854.8587
418,"LAO","Laos",8647627883.05425,9019178718.49532,9520632227.1012,10083544991.8575,10906263296.4981,11673110406.1407,12481861284.2437,13339626184.0424,13868890271.96,14882203552.1566,15745190141.8483,16650761035.6206,17636276902.7053,18706270228.634,19895557925.4518,21309648307.2208,23146383622.8786,24904774760.2269,26853549168.651,28868041983.2359,31329592647.869,33848069786.9643,36564749186.2825,39499545733.2195,42506236713.3166,45596468110.0697,48798633403.5084,52162094276.3004,55421161065.7887,58445901221.9388,58739902707.842,60225053628.2101,61855602705.6979,64172516512.0818,66822965068.7706
428,"LVA","Latvia",46628541794.6285,40755573537.4129,27665465932.7663,26286901341.8141,26862561292.6113,26608774388.1379,27220765831.761,29717311929.784,31663796647.9693,32556210536.3906,34457827396.3243,36684002304.4657,39496010020.4827,42825181065.2032,46561739531.8517,51970033577.6406,58635199659.0156,64741784386.279,62547868753.7712,52515178389.2518,50592461906.5082,52128623506.3006,55936744860.3127,57109229533.1521,58305644917.4316,60511561516.8371,62055626572.3888,64164865501.3308,66930186963.3331,67382215222.2546,65044572876.3954,69560319491.8466,70887901972.229,70220417185.1967,70188039947.5369
422,"LBN","Lebanon",19218051453.9939,28720874228.4022,33442110823.4426,37042378047.9044,40044752422.8499,42627183473.0372,47438059997.4167,47938515718.0538,49695809290.9337,49434615753.1695,50097964832.271,52021560996.3529,53802336972.3502,55538591257.3537,59248260701.1235,60839538228.666,61782255999.9562,67534568644.4133,73659365299.9419,81196306155.0343,87671821639.3519,88432234310.6836,90700336595.223,94172230742.894,96511525556.7738,96957718406.6759,98464974044.7293,99354140787.4961,97481607576.9354,90740827788.8486,71322381662.8598,66328931529.5091,65916578510.7246,65415227251.247,55572497659.3679
426,"LSO","Lesotho",2573660195.77832,2752956994.7526,2944462730.33434,3047806486.76679,3230061460.27806,3336360784.2619,3523098100.40464,3653579682.7075,3709759166.05296,3727418549.0597,3871876398.45713,4009776444.89645,4038800653.01738,4222960962.8869,4294429263.58341,4443279430.83502,4631234382.0078,4825186499.67611,5091701799.9031,5027864191.47438,5292816081.65889,5537154381.35101,5887882377.05508,5993424173.35662,6095944684.88747,6286386067.74237,6513255914.50827,6308858549.7947,6215447498.18469,6127312836.10058,5627571783.56878,5755132494.46552,5892552408.75934,6000187230.49191,6171463926.93622
430,"LBR","Liberia",4150264277.29327,3559880300.20954,2310872163.70863,1548852933.73391,1211786194.46679,1160088911.36762,1300705650.95751,2683093203.55195,3493605416.05604,4253165779.13864,5470248902.23688,5629995200.54977,5841852911.78275,4080818597.75469,4187729797.06933,4408892704.61405,4763540064.53089,5217756726.7023,5590601506.20888,5886933603.40207,6246026265.20687,6758248402.48728,7298490239.55171,7932531092.9132,7988169318.67705,7986686317.47471,7862496650.32942,8055533202.30941,8148782050.60971,7947727343.76708,7710687069.05964,8095196890.78495,8484422471.24775,8881812193.11901,9239025769.781
434,"LBY","Libya",80577011297.0871,93191448517.5608,90663841015.0683,87251986019.8758,88940125877.526,86965293135.7884,88821239632.8019,93451198651.9624,90131583356.4677,90807263115.1245,94148307875.4155,92488624908.1511,91601753950.7175,103524672364.582,108143569517.785,120981029350.106,128845431915.895,136872480144.311,136650680700.835,130637802369.482,137205288248.347,68138183452.6324,127300352590.348,104388884046.847,80334756189.685,79657810344.0282,78470159296.4984,103966528230.367,112222892681.04,99658324600.1461,70303669374.7383,90199384483.2022,82712999632.9637,91149766774.4011,92881567242.442
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4798586328.87189,4762274665.39197,4734133126.19503,4608857887.18929,4782246080.30593,5033704349.9044,5432224856.59656,5858886902.48566,5736335038.24092,5061845889.10134,5316935325.0478,5099973135.75526,5095434177.82027,5375941778.20268,5569301386.23327,5580194885.27725,5714548040.15296,6079480258.12619,6290087906.30975,6153919168.26004,5826206405.35373,6912832934.99044,6535191634.79923,6845656357.55258,6948236806.88336
440,"LTU","Lithuania",76124535262.5891,71803963182.8633,56539179786.6613,47364644892.7346,42738989025.3586,44145136034.1417,46364287199.094,50212815304.7929,53960166151.92,53368218715.1786,55192676416.2555,58771439457.6472,62720785832.2641,69339017900.4339,73847465363.1208,79556942829.6177,85440561599.5165,94905605716.6299,97372640442.2852,82923892337.8837,83278142846.5182,88544350007.5117,92425165498.1257,96165531707.6236,99793418507.7672,102620372887.397,105362309361.536,110221875208.359,115642992428.341,121052022057.089,121103851489.541,128830296666.031,132099398604.998,132551525594.85,136226690609.618
442,"LUX","Luxembourg",31101901073.3861,33790408718.2072,34405276895.1542,35850521111.5749,37220341447.5175,37753411251.3363,38281232443.6243,40356010485.7532,43049577614.3862,46568958869.5929,49799973664.48,51331001898.5771,52986641182.5435,54374561929.7148,56675633191.6081,58082818310.5338,61577496185.4226,66564452690.342,66364642428.493,64215122127.2626,66629876918.67,67325691759.3528,68436499780.1424,70607161767.8682,72459248902.0886,74103917509.039,77792951405.4508,78817630155.2784,80087615172.5418,82289479425.9634,81869760591.5084,87543117438.5072,86582404475.7383,86668502013.8616,86979306129.8114
446,"MAC","Macao",18522984291.558,19200812461.4655,21754319781.1399,22882550749.2541,23855877191.2354,24642196546.1124,24538733473.1023,24470273794.8863,23351712272.8477,22800940624.3751,24111343956.5558,24807737462.9287,27016819113.3861,30162483310.7372,38196826055.0474,41282346297.8075,46810948786.0574,53590004040.8185,55408053291.9742,56127460080.0072,70217196734.7722,85399774185.0143,93271476846.331,103327700765.073,101221115243.018,79201465861.5605,78645859490.05,86446395028.2495,91943668511.214,89681018129.4971,40892667620.9563,50078061226.1194,40584792457.9056,71148557780.7849,76733436445.1954
450,"MDG","Madagascar",23728781480.5073,22232361091.7596,22494899697.5332,22967275310.8489,22957605788.7662,23342970396.6685,23845825708.7932,24726569520.7906,25695127696.2187,26902600084.061,28101611020.8841,29782153615.0528,26086792599.897,28639357114.602,30144929155.4592,31578575290.0876,33283347345.0506,35184014262.7161,37545787852.6873,36051950358.079,36275198363.4076,36847775908.1465,37957317018.2707,38830478115.7484,40127106649.3759,41384007238.4686,43036531093.8073,44729290239.7844,46158103237.7654,48194244317.9709,44754297418.5029,46835678113.5382,48782214693.6721,50832553694.3402,52967520949.4448
454,"MWI","Malawi",9998939789.35323,10871870406.7404,10074638504.9353,11051056409.369,9919408151.9958,11578807819.0184,12425992341.3131,12897238047.428,13399618164.2974,13807271818.1136,14024885140.0232,13327152206.711,13553713798.3276,14327039833.6018,15103636676.7608,15597333179.2593,16330407801.8821,17898126930.7494,19265496648.6968,20869948373.2115,22304562368.1155,23404772824.2634,23849463508.095,25139802956.5692,26553984750.6085,27297496323.6345,27979933731.4914,29099131081.0006,30365980584.4615,32101950612.2946,32356710546.2459,33831623933.4187,34143252119.5588,34807595409.4085,35390077575.2599
458,"MYS","Malaysia",214242312021.412,234692742103.338,255545469125.778,280831548487.792,306701868103.396,336847856021.014,370541738826.626,397675553808.732,368408958702.071,391020471199.41,425660459259.482,427863998400.631,450930096523.964,477032181941.105,509391362925.102,536552819272.496,566518473663.355,602202259558.637,631299287007.657,621744391014.975,667907963161.822,703266428543.889,741759394361.74,776575522140.495,823222254452.927,865136882439.813,903633582498.53,956159294251.201,1002466920504.23,1046707664542.57,989590433102.722,1022398815013.98,1114739189433.22,1154168225812.84,1213093813799.27
462,"MDV","Maldives",2010676975.45765,2039684932.84008,2175748754.32503,2296650088.34732,2474628670.7658,2795978612.34893,3015704701.64922,3268961803.36372,3513960125.10726,3730970211.92652,3874456252.66816,3721661858.32055,3992166628.69134,4541091521.89117,4810146313.39532,4272501362.6268,5282105055.18982,5658897693.83198,6166866075.63239,5652506362.2294,6036055362.62667,6569849452.23556,6726822075.47791,7196015376.81734,7761671581.1213,8061903544.46152,8575872716.02304,9182566710.90236,9969416773.78251,10659605467.7651,7151654156.25662,9834087308.92595,11193757023.577,11747049099.1817,12157538479.3976
466,"MLI","Mali",17352597665.106,19548952025.3287,18559935116.281,19366963355.9624,20449903539.5845,20598920703.9633,21910185327.5563,22813178459.4525,24330998622.0736,25475986040.5806,25288477690.1813,29285582500.6096,30174773440.2893,33131032976.8271,33620485977.3585,34473901114.126,35745851084.1176,36374994534.4899,37698575356.2162,39754932976.5817,41971981546.1135,43204018266.0733,42740698701.964,44147161497.4523,47017891943.0635,49951281283.6524,52950887236.7988,55797287435.8796,58513415692.2797,61439085959.6867,60720796476.6213,62603712698.5224,64922047299.5613,67989880923.0316,71384118790.3552
470,"MLT","Malta",6448524898.69167,6851976412.01906,7173397977.9693,7494819945.23098,7918360021.85238,8420581419.30532,8738655044.5993,9198044472.46964,9669499529.32422,10125897581.7493,12118802749.5171,12027038801.91,12356716189.3901,12813088081.1922,12865282768.3079,13235961829.0255,13545178972.9198,14227368594.4564,14854880430.7844,14647617750.9822,15555381949.8898,15709722747.0035,16354084348.2009,17383137918.5641,18709708379.6896,20509713884.5614,21346100746.7806,24114976584.2392,25848654048.8944,26904585995.8571,25974418381.78,29458030567.2131,30189502906.0749,33396086542.9845,35666988034.4529
584,"MHL","Marshall Islands",174302390.851229,174455427.151327,186913081.947982,198139548.513774,209785591.721725,227015899.807502,203626549.025116,190501442.325798,189217279.752476,186691755.889552,191273974.481539,204529345.9574,211965603.772582,208655389.708106,207803334.007828,211525184.766177,211897369.842012,219713256.434545,203088989.713919,210532691.230617,222194490.273445,221077935.04594,218224516.131205,226536649.491519,223683230.576784,227901328.102913,233608165.932382,241920299.292695,255194900.330807,281868164.098976,274052277.506443,279970112.59214,278008742.978123,264086293.662562,270693540.418475
478,"MRT","Mauritania",10773605984.2579,10966247460.6413,11171768726.6291,11827957915.104,11465935802.4442,12591867811.7404,13324566769.2393,12785628477.2502,13140788278.4651,13623472863.7206,13089701674.9676,12985050317.7061,13164436705.1019,14076504368.1518,14742711237.1756,16005614240.5239,18939955301.3117,18566947512.7898,18505476207.1497,18523588611.1889,19008949140.9268,19802151392.0322,20687310171.4974,21546001770.7305,22467055272.0898,23674960380.9786,23973480141.7803,25476748162.6097,26692542827.0672,27530956903.3501,27431664474.3507,27635403694.625,29513507112.8359,31523226434.1734,33511586137.0969
480,"MUS","Mauritius",9591089625.57432,10016497251.835,10668841526.405,11211038769.4253,11674743349.1819,12175325589.388,12855663780.886,13586826755.4692,14411810748.0903,14788093376.2871,16001129879.5402,16536774219.0882,16803829671.4869,17799531438.8154,18570254684.1497,18900348950.148,19819953859.3388,20955045819.7314,22083886288.7145,22815984123.3157,23814686115.8217,24785739007.5174,25652277780.788,26514298488.0562,27528992689.2035,28544965829.4125,29647506075.3719,30815020063.5988,32049697974.7525,32976346082.7474,28179429319.6688,29138600357.748,31671638337.6322,33257728334.3033,34895712377.9512
484,"MEX","Mexico",1421988576641.73,1478525491152.89,1531288352083.48,1575190380786.23,1644406260591.8,1547216923561.87,1643427469558.54,1761735777753.93,1870700526160.66,1922238894218.5,2018913747247.7,2009811570451.71,2005056597414.76,2028827442987.78,2101164088651.41,2145566878364.52,2248661657110.82,2295385786690.33,2317038892195.8,2171175488410.28,2279111886328.01,2357605526614.11,2441376219862.59,2462179224703.12,2523826369506.89,2592028320709.19,2637971847432.57,2687347519200.64,2740344218431.87,2729583146879.94,2501552826853.88,2652858835882.47,2751273454677.72,2843538549187.14,2884128005836.94
583,"FSM","Micronesia",314010360.569748,337332981.537794,350853341.519267,379415101.980133,377387047.982911,403858729.79514,390373701.333676,366127301.121637,376513635.315706,380763691.000965,398372388.206962,405623330.619654,407421184.596528,414603065.45486,401375639.156019,410664007.498242,409846875.083479,402782449.896977,392376613.064719,396686739.252563,404883033.884974,420202677.829523,413083518.982322,397896794.924379,387607913.949102,404793047.636417,408609138.81214,417499452.29807,417499452.29807,434540246.26942,427270643.561242,440514748.635775,427713874.612437,429651924.110799,432741079.241925
498,"MDA","Moldova",47357419839.872,39780232536.91,28204184901.4317,27865734701.5037,19255222615.7222,18985649681.0805,17869851603.5838,18164179596.3378,16975844077.9138,16404054449.8236,16749805343.5638,17771543536.4017,19157723871.4159,20422133638.8404,21933371473.7063,23578374366.9967,24710136298.1111,25451440442.8635,27436652834.4172,25790453592.0488,27621575824.6951,29228644998.5535,29056273754.48,31684084103.3587,33268169763.8176,33155644962.7601,34696060989.7407,36144833893.6724,37617951104.982,38954258880.7035,35730412861.1096,40707659297.2633,38835106959.1956,39301128261.8663,39341631754.8437
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",13930857674.5003,12719772331.1187,11542370967.6836,11176617291.7578,11415169077.0896,12143048987.2567,12414457527.5703,12898213380.3997,13329005529.755,13738255184.9967,13895704125.9689,14306004046.7735,14983104137.6382,16032615830.299,17736146348.2644,19022667065.9545,20650291128.5059,22766536341.5375,24792841843.2819,24478320115.4333,26036404766.9935,30538301606.8939,34300565349.9306,38296209459.5173,41315951926.4775,42299203744.5578,42929370719.9824,45349246281.1623,48861491267.8209,51598831338.4922,49247084583.6546,50053145881.8599,52572175378.1041,56474141515.8419,59366772678.5888
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,8922639604.66827,9359849466.94412,8480023792.60939,8742904535.20727,8839062383.60882,9007352539.2122,9230974408.29616,9639542017.32227,10042533145.5314,10902818515.543,11681012656.4448,12486839031.6101,11738321880.9254,12064130487.8,12475491776.5541,12165185272.9549,12577113711.8288,12875230160.6031,13200080372.6944,13654071478.9422,14093279954.5615,14760303780.0526,15408859079.0445,13098667590.9404,14807553918.6656,15953591498.2272,16987123040.7257,17524612407.7645
504,"MAR","Morocco",108500615233.637,116330115276.085,113889813365.34,113046354860.033,125015703383.031,118258044704.88,132889966255.594,130815949435.299,140285130844.986,142665855758.875,146349746258.498,157650617839.043,163531297047.122,173622980434.355,181559946924.094,187355793839.854,201952346516.979,208901663617.481,220776760915.46,229046549271.15,237062164034.805,250159007579.871,257819736151.026,268447614492.459,275747360357.991,287727433233.845,289227026912.904,303855835390.371,313170965464.504,322224659036.024,299094704579.634,323485096796.555,329348886632.318,341388709808.433,354338830185.762
508,"MOZ","Mozambique",7170866773.5068,7524064320.90283,6953992508.53513,7714789540.90357,8211636159.03737,8385960474.42256,9282915341.56564,10379686771.2693,11455980625.0943,12809732312.1266,12907884958.8431,14566765289.3609,15975153770.2032,17128192582.1715,18533510246.4443,19703349820.5116,21656085291.2839,23312635904.3205,24916085861.7049,26393353584.6986,28156358172.2946,30165049214.0964,32576595027.0564,34717337919.7215,37391464636.448,40155850652.3135,42041967039.1484,43151121313.3742,44654908558.8374,45689926257.9767,45132727326.9761,46205728911.2947,48222355190.685,50865658944.44,51958532879.6799
104,"MMR","Myanmar",30871439712.1199,30670584905.4176,33633652463.272,35664926709.7287,38331935077.6166,40995257643.6183,43636465399.4233,46102616443.6136,48807094193.4393,54149094093.2071,61592390964.0288,68579429990.3069,76826458556.7735,87462311090.3621,99326277631.6017,112803810601.795,127554151235.728,142849724677.366,157499400196.062,174115601243.196,190890663421.535,201564281228.449,216344325709.879,234573500811.761,253737938743.403,271481427555.53,287396952715.732,305031940823.186,324153972904.25,345480419570.294,314220151769.184,276462287916.21,287624434643.866,290381161330.748,287558521666.165
516,"NAM","Namibia",9970961728.4058,10785151825.9327,11560533332.3036,11377930181.3111,11574754661.7301,12026055992.0489,12409846439.3888,12933554406.6842,13359273423.7733,13809384540.9044,14291633570.4646,14459981681.5562,15152421216.5895,15794852707.0093,17732809757.8007,18181319093.2527,19467315667.9268,20513497807.0674,21057066941.3334,21119389734.8215,22394842369.4677,23535039520.1135,24726308395.5825,26114621285.0003,27705659590.2928,28887077272.0263,28896839500.9711,28599997269.5411,28903139937.2016,28660598613.1225,26338688299.7304,27287889637.5942,28761087697.4978,30038887028.2617,31153793845.0744
520,"NRU","Nauru",289847029.637673,234794101.244951,196615864.393668,164926645.555398,158550367.657568,145987643.043994,128674237.13412,117153244.55323,103343248.862989,96555447.2640862,89935418.9986475,83854805.3949828,75493321.1211074,75708218.0402651,72441539.7818601,72441539.7818601,78563360.0451158,61218202.6325579,73461843.1590694,69380629.6502322,69380629.6502322,79583663.4223251,98969427.5893019,103050641.098139,119375495.133488,123456708.642325,128558225.528372,120395798.510697,119375495.133488,129578528.905581,131619135.659999,141822169.432093,145903382.940929,146923686.318139,148964293.072557
524,"NPL","Nepal",35305600051.5204,37553913761.5046,39096030161.2684,40601168688.7126,43936961801.5529,45460894184.9277,47883179815.6363,50300616038.8364,51817878527.0902,54104380389.4539,57458851963.8193,60216814884.4324,60289161279.1453,62667591457.103,65602066132.3285,67884480784.4944,70168532058.6778,72562373827.3123,76992044903.5975,80482154910.7944,84358509208.0955,87245096016.3483,91319565822.4515,94538720393.0513,100221899349.003,104206775456.958,104658109297.987,114053560138.83,122747151452.59,130918497364.891,127816225643.885,134000165871.651,141546136718.578,144352357438.712,149643411660.469
528,"NLD","Netherlands",644833397706.538,660561752097.233,671831403721.97,680280034675.615,700423755699.663,722249211308.148,746954304154.858,778688504962.214,814880269569.514,855977300298.198,892097434751.033,912825994038.329,915069589424.478,915964823638.136,934433513627.1,953439548936.444,987166282103.639,1025520717314.87,1047229103290.3,1008845114543.69,1022155013167.68,1040281349648.93,1030108678867.19,1029797250642.23,1046403864219.07,1068593959380.7,1094499730244.85,1124943745824.96,1150353304391.89,1176812483876.89,1131293926122.04,1202303330254.13,1262505478021.61,1254954481146.74,1268520612483.41
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",102209767177.499,101094869961.496,102200680785.584,108732866429.583,114299171970.733,119696471622.428,124019763178.932,126598472488.63,127685201818.259,134551765827.434,138413470246.354,143134744197.042,149881368404.463,156967822526.452,163384611921.85,168862779675.749,173556794450.693,178861412761.982,177042323387.388,176975992512.094,179557428668.08,183316456644.048,187654286141.858,192513672678.129,199879986813.809,207256296052.033,215088740878.452,222356013413.704,230073061277.127,235404938764.159,234681664396.713,245325429880.081,253902955985.903,257443002559.689,260760464700.573
558,"NIC","Nicaragua",17556045822.7152,17522815476.9075,17590514274.9447,17521394803.5651,18106210973.2549,19176633496.798,20393250588.3473,21202179651.9795,21989137024.079,23536286210.2721,24501648230.8576,25227103687.584,25417300629.5936,26058002887.7155,27442248448.1182,28617434839.4897,29805901340.0491,31318953814.2372,32394984414.6363,31328326049.6753,32709936280.2147,34776120093.7081,37035224314.3447,38859984679.2257,40719613754.8668,42671006645.6169,44618147573.8932,46684506604.5179,45114340142.5133,43807436417.0985,42827664806.4955,47305035692.4433,48984506117.3588,51153414573.2492,52988712244.5939
562,"NER","Niger",11698663466.8017,11647249115.9658,11880281727.695,11918495304.2501,12139557027.3611,12437855578.8911,12450359417.8263,12640535633.8044,13901127580.9933,13870605915.2577,13702982730.2292,14698934000.6781,15421896744.4792,15756646036.5848,15813968963.6196,16973428426.8393,17980130949.052,18545196854.6987,19979002842.8915,20371110933.8849,22118578797.1182,22640081122.8604,25028370732.5504,26358661332.5341,28109439638.6581,29344188610.6478,31028807124.6903,32581910868.9213,34931528663.0687,37006409966.5338,38320374766.3561,38850574077.5224,43473792392.7583,44198776163.979,48751250109.2132
566,"NGA","Nigeria",526765142767.784,528652819361.532,553135751441.04,541878781917.805,532044091224.368,531657482641.435,553965426801.141,570235942134.557,584955180781.581,588372061304.048,617884420041.076,654448871515.668,754770358275.233,810224808058.348,885175125715.046,942167272462.793,999257220279.007,1065119566306.17,1137169289420,1228562733482.15,1326917238640.46,1397348999902.63,1456457717425.82,1553622896613.43,1651652130353.35,1695465395679.06,1668051942154.18,1681494549555.68,1713825609462.69,1751674235981.34,1640111883503.36,1658304866219.82,1729924225902.99,1787476133276.69,1860089921812.28
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",26630957941.3961,24987623404.3785,23347136283.2559,21603275329.1396,21223453848.2562,20986870130.5558,21235586344.5962,21541374824.6741,22269200934.7687,23235467779.3472,24292480758.4191,23547368033.0971,23899086938.9791,24430268441.3702,25572161072.8588,26780212629.6207,28155918890.7169,29978588599.7224,31619017384.6484,31505626890.676,32563822404.1024,33325778740.3208,33173752128.5707,34144169855.3156,35383303951.7728,36747636434.3772,37794284523.8385,38203132790.3896,39303610976.53,40840547059.4536,38925758426.9376,40681574628.7772,41803932144.5355,42872008085.3846,44155482553.4128
578,"NOR","Norway",242217306378.305,249688350523.337,258613358125.059,265971380620.401,279416962664.042,291028534131.191,305661195853.413,321814187613.047,330402399746.108,337248493316.403,348441587688.445,355644329797.36,360543533234.87,363950342838.991,378561449715.442,388726289905.159,398294683027.366,409901149434.675,411876543208.483,403884636049.536,407063417595.852,411564138834.015,422750284410.805,427046234078.948,435792704672.659,443886855657.016,449056913459.868,460120536396.29,463934620462.826,469148071608.821,463151553387.038,481254696871.483,496877324492.726,497235674807.157,507663853531.356
512,"OMN","Oman",62093919315.8457,65865552351.3256,71407403692.9615,75722525016.8907,78657359079.7766,82587725352.4325,85103297839.5262,90238015958.6281,90176767724.1357,90445129903.4862,96045863748.2369,100476619353.446,99688716081.1158,97500882042.6817,99443601849.5056,102207580679.766,106980485428.893,112308813972.947,122360519029.637,129680084836.669,132885774673.996,136732299244.687,148851050089.595,156632542510.424,158656630134.339,166616525284.567,175024701514.049,175556877361.236,177816476803.564,175809572445.37,169867700237.038,174253981507.44,188169394400.543,190830135902.4,193943781868.603
586,"PAK","Pakistan",371666437763.716,390478586348.509,420568467210.417,427960999760.678,443955680746.525,465987465964.472,488571927288.817,493527981429.021,506114101282.509,524638549202.434,546988613138.786,566961082799.092,581672683569.946,613090633473.714,661103327854.397,709209003607.717,752127762869.498,785558445527.773,802215749225.919,830073097004.25,842538450143.46,865119465149.014,891311682885.811,930234061250.392,968526478209.654,1009378364242.3,1075733265592.48,1123416497011.63,1192525738990.65,1222310702240.68,1206737395064.25,1285342890384.16,1346757947320.27,1341169763803.19,1382061800204.16
585,"PLW","Palau",272391206.886283,285752608.254717,267464328.131607,234566111.236991,251689509.445795,279123637.310752,308152616.592417,315240099.695113,321544855.337692,304181406.070527,296260818.939066,318023823.928365,333018576.278286,325932729.95163,337250778.106973,346979880.498923,347771327.425852,352370929.029594,334065594.217146,312229327.291936,303976289.394247,319454781.022374,324742232.890467,316453898.45208,332808751.688112,359167561.741633,363933196.167804,353053403.995414,348661747.506836,347399492.089771,323525047.284154,280625522.710811,284870486.174818,291183210.455899,272627148.717949
